Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
745.0,120.0,3,41.0,5395.0,1,1,0,1,0,4,0,22,2,2,4,2,8.0,5.0,1993.0,1993.0,1,1,6,6,2,-1.4210854715202004e-14,2,4,2,2,4,4,2,733.0,6,0.0,604.0,1337.0,1,2,1,5,1337.0,0.0,0.0,1337.0,1.0,0.0,2.0,0.0,2.0,1.0,2,5.0,6,1.0,5,1,1993.0,2,2.0,462.0,5,5,2,96.0,0.0,70.0,168.0,0.0,0.0,3,4,1,0.0,10.0,2008.0,8,4,180000.0
746.0,60.0,3,87.14943854174781,8963.0,1,1,0,3,0,4,0,14,2,2,0,5,8.0,9.0,1976.0,1996.0,3,1,12,13,1,289.0,0,2,1,4,1,4,2,575.0,0,80.0,487.0,1142.0,1,0,1,5,1175.0,1540.0,0.0,2715.0,0.0,1.0,3.0,1.0,4.0,1.0,2,11.0,6,2.0,5,3,1994.0,0,2.0,831.0,5,5,2,0.0,204.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2008.0,8,4,299800.0
747.0,60.0,3,66.06389978077183,8795.0,1,1,0,3,0,4,0,8,2,2,0,5,7.0,5.0,2000.0,2000.0,1,1,12,13,2,-1.4210854715202004e-14,2,4,2,2,4,4,2,300.0,6,0.0,652.0,952.0,1,0,1,5,980.0,1276.0,0.0,2256.0,0.0,0.0,2.0,1.0,4.0,1.0,2,8.0,6,1.0,5,3,2000.0,0,2.0,554.0,5,5,2,224.0,54.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4.0,2009.0,8,4,236000.0
748.0,70.0,4,65.0,11700.0,1,2,0,3,0,0,0,17,2,2,0,5,7.0,7.0,1880.0,2003.0,4,1,11,12,2,-1.4210854715202004e-14,2,4,4,4,0,4,6,0.0,6,0.0,1240.0,1240.0,2,4,0,5,1320.0,1320.0,0.0,2640.0,0.0,0.0,1.0,1.0,4.0,1.0,2,8.0,6,1.0,2,5,1950.0,3,4.0,864.0,5,5,0,181.0,0.0,386.0,0.0,0.0,0.0,3,4,1,0.0,5.0,2009.0,8,4,265979.0
749.0,20.0,3,59.0,10593.0,1,1,0,3,0,4,0,15,2,2,0,2,7.0,5.0,1996.0,1996.0,3,1,12,13,1,338.0,2,4,2,2,4,4,2,919.0,6,0.0,801.0,1720.0,1,0,1,5,1720.0,0.0,0.0,1720.0,1.0,0.0,2.0,0.0,3.0,1.0,2,7.0,6,1.0,5,1,1996.0,0,2.0,527.0,5,5,2,240.0,56.0,154.0,0.0,0.0,0.0,3,4,1,0.0,2.9999999999999996,2010.0,8,4,260400.0
750.0,50.0,3,50.0,8405.0,1,1,3,3,0,4,0,7,2,2,0,0,4.0,3.0,1945.0,1950.0,1,1,14,15,2,-1.4210854715202004e-14,3,4,3,3,2,3,4,0.0,4,0.0,0.0,0.0,5,4,0,1,1088.0,441.0,0.0,1529.0,0.0,0.0,2.0,0.0,4.0,1.0,3,9.0,4,0.0,3,5,1945.0,3,1.0,240.0,5,5,0,92.0,0.0,185.0,0.0,0.0,0.0,3,4,1,0.0,4.0,2009.0,8,4,98000.0
751.0,50.0,4,55.0,8800.0,1,0,3,3,0,0,0,17,2,2,0,0,4.0,7.0,1910.0,2004.0,1,1,13,14,2,-1.4210854715202004e-14,3,4,0,4,0,4,6,0.0,6,0.0,576.0,576.0,1,2,1,5,792.0,348.0,0.0,1140.0,0.0,0.0,1.0,0.0,3.0,1.0,3,7.0,3,0.0,3,6,1948.9125185449561,1,0.0,0.0,3,3,0,0.0,160.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2010.0,8,4,96500.0
752.0,60.0,3,64.69670668794505,7750.0,1,1,3,3,0,4,0,8,6,2,0,5,7.0,5.0,2003.0,2003.0,1,1,12,13,2,-1.4210854715202004e-14,2,4,2,2,4,4,6,0.0,6,0.0,660.0,660.0,1,0,1,5,660.0,660.0,0.0,1320.0,0.0,0.0,2.0,1.0,3.0,1.0,2,6.0,6,0.0,3,1,2003.0,0,2.0,400.0,5,5,2,0.0,48.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8.0,2007.0,8,4,162000.0
753.0,20.0,3,79.0,9236.0,1,1,0,3,0,4,0,5,2,2,0,2,6.0,5.0,1997.0,1997.0,1,1,12,13,2,-1.4210854715202004e-14,3,2,2,2,4,1,2,1200.0,6,0.0,279.0,1479.0,1,0,1,5,1494.0,0.0,0.0,1494.0,1.0,0.0,2.0,0.0,3.0,1.0,2,6.0,6,0.0,3,1,1997.0,2,2.0,576.0,5,5,2,168.0,27.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2006.0,8,4,217000.0
754.0,60.0,3,80.0,10240.0,1,1,3,3,0,4,0,16,2,2,0,5,8.0,5.0,2005.0,2005.0,1,1,12,13,1,178.0,2,4,2,2,4,2,6,0.0,6,0.0,1030.0,1030.0,1,2,1,5,1038.0,1060.0,0.0,2098.0,0.0,0.0,2.0,1.0,3.0,1.0,0,8.0,6,1.0,2,1,2005.0,2,3.0,878.0,5,5,2,192.0,52.0,0.0,0.0,0.0,0.0,3,4,1,0.0,2.9999999999999996,2006.0,8,4,275500.0
755.0,20.0,3,61.0,7930.0,1,1,3,3,0,4,0,12,2,2,0,2,6.0,8.0,1969.0,2005.0,1,1,9,10,2,-1.4210854715202004e-14,3,4,1,4,4,4,2,439.0,3,472.0,115.00000000000006,1026.0,1,2,1,5,1026.0,0.0,0.0,1026.0,1.0,0.0,1.0,0.0,3.0,1.0,2,5.0,6,0.0,3,5,1969.0,2,2.0,440.0,5,5,2,171.0,48.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2009.0,8,4,156000.0
756.0,160.0,1,34.0,3230.0,1,2,3,3,0,4,0,21,2,2,4,5,6.0,5.0,1999.0,1999.0,1,1,8,8,1,894.0,3,4,2,2,4,4,2,381.0,6,0.0,348.0,729.0,1,2,1,5,742.0,729.0,0.0,1471.0,0.0,0.0,2.0,1.0,3.0,1.0,3,6.0,6,0.0,3,5,1999.0,3,2.0,440.0,5,5,2,0.0,24.0,0.0,0.0,0.0,0.0,3,4,1,0.0,2.9999999999999996,2009.0,8,4,172500.0
757.0,60.0,3,68.0,10769.0,1,1,0,3,0,4,0,5,2,2,0,5,8.0,5.0,2007.0,2007.0,1,1,12,13,2,-1.4210854715202004e-14,2,4,2,2,4,0,2,20.0,6,0.0,846.0,866.0,1,0,1,5,866.0,902.0,0.0,1768.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,0.0,3,1,2007.0,2,2.0,578.0,5,5,2,144.0,105.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4.0,2009.0,8,4,212000.0
758.0,60.0,3,68.31262730818965,11616.0,1,1,0,3,0,1,0,19,2,2,0,5,6.0,5.0,1978.0,1978.0,3,1,6,6,0,328.0,3,4,1,4,4,2,5,438.0,6,0.0,234.0,672.0,1,4,1,5,672.0,714.0,0.0,1386.0,0.0,0.0,2.0,1.0,3.0,1.0,3,6.0,6,1.0,5,1,1978.0,0,2.0,440.0,5,5,2,335.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0.0,4.0,2010.0,8,0,158900.0
759.0,160.0,1,24.0,2280.0,1,2,3,3,0,4,0,21,2,2,3,5,7.0,5.0,1999.0,1999.0,1,1,8,8,1,360.0,3,4,2,2,4,4,0,549.0,6,0.0,195.0,744.0,1,2,1,5,757.0,744.0,0.0,1501.0,0.0,0.0,2.0,1.0,3.0,1.0,3,6.0,6,0.0,3,5,1999.0,3,2.0,440.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8.0,2008.0,8,4,179400.0
760.0,60.0,3,65.0,12257.0,1,1,0,3,0,4,0,15,2,2,0,5,8.0,5.0,1995.0,1995.0,1,1,12,13,1,513.0,2,4,2,2,4,0,3,56.0,0,64.0,1198.0,1318.0,1,0,1,5,1328.0,1203.0,0.0,2531.0,0.0,0.0,2.0,1.0,4.0,1.0,2,9.0,6,1.0,5,1,1995.0,2,3.0,752.0,5,5,2,222.0,98.0,0.0,0.0,0.0,0.0,3,4,1,0.0,11.0,2007.0,8,4,290000.0
761.0,20.0,3,70.0,9100.0,1,1,3,3,0,4,0,12,2,2,0,2,6.0,6.0,1959.0,1959.0,3,1,13,14,2,-1.4210854715202004e-14,3,4,1,4,4,4,5,612.0,6,0.0,252.0,864.0,1,0,1,5,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,6,0.0,3,5,2008.0,3,1.0,300.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,450.0,10.0,2009.0,8,4,127500.0
762.0,30.0,4,60.0,6911.0,1,1,3,3,0,2,0,3,1,2,0,2,5.0,5.0,1924.0,1950.0,1,1,13,14,2,-1.4210854715202004e-14,3,4,2,4,4,2,3,405.0,6,0.0,740.0,1145.0,1,4,1,5,1301.0,0.0,0.0,1301.0,0.0,0.0,1.0,0.0,2.0,1.0,1,5.0,2,0.0,3,5,1965.0,3,2.0,440.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,10.0,2009.0,8,4,100000.0
763.0,60.0,1,72.0,8640.0,1,1,3,3,0,4,0,21,2,2,0,5,7.0,5.0,2009.0,2009.0,1,1,12,13,2,-1.4210854715202004e-14,3,4,2,2,4,2,2,24.0,6,0.0,732.0,756.0,1,0,1,5,764.0,783.0,0.0,1547.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,0.0,3,1,2009.0,3,2.0,614.0,5,5,2,169.0,45.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2010.0,2,4,215200.0
764.0,60.0,3,82.0,9430.0,1,1,3,3,0,4,0,15,2,2,0,5,8.0,5.0,1999.0,1999.0,1,1,12,13,1,673.0,2,4,2,2,4,2,2,1163.0,6,0.0,89.0,1252.0,1,0,1,5,1268.0,1097.0,0.0,2365.0,1.0,0.0,2.0,1.0,3.0,1.0,2,8.0,6,1.0,2,1,1999.0,2,3.0,856.0,5,5,2,0.0,128.0,0.0,0.0,180.0,0.0,3,4,1,0.0,7.0,2009.0,8,4,337000.0
765.0,120.0,3,30.0,9549.0,1,1,0,3,0,1,0,24,2,2,4,2,8.0,5.0,1995.0,1996.0,3,1,3,3,2,-1.4210854715202004e-14,2,2,2,2,1,0,3,437.0,2,1057.0,0.0,1494.0,1,0,1,5,1494.0,0.0,0.0,1494.0,1.0,0.0,1.0,1.0,2.0,1.0,0,6.0,6,1.0,2,1,1995.0,0,2.0,481.0,5,5,2,0.0,30.0,0.0,0.0,216.0,0.0,3,4,1,0.0,4.0,2006.0,8,4,270000.0
766.0,20.0,3,75.0,14587.0,1,1,0,3,0,4,0,21,2,2,0,2,9.0,5.0,2008.0,2008.0,1,1,12,13,3,284.0,2,4,2,2,4,4,6,0.0,6,0.0,1498.0,1498.0,1,0,1,5,1506.0,0.0,0.0,1506.0,0.0,0.0,2.0,0.0,2.0,1.0,0,6.0,6,1.0,2,1,2008.0,0,2.0,592.0,5,5,2,0.0,174.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8.0,2008.0,6,5,264132.0
767.0,60.0,3,80.0,10421.0,1,1,3,3,0,4,0,14,2,2,0,5,7.0,5.0,1988.0,1988.0,1,1,6,6,1,41.99999999999999,3,4,1,2,4,4,2,394.0,6,0.0,586.0,980.0,1,4,1,5,980.0,734.0,0.0,1714.0,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,6,1.0,5,1,1988.0,3,2.0,496.0,5,5,2,228.0,66.0,156.0,0.0,0.0,0.0,3,2,3,500.0,2.9999999999999996,2010.0,8,4,196500.0
768.0,50.0,3,75.0,12508.0,1,1,0,3,0,4,0,11,2,2,0,0,6.0,7.0,1940.0,1985.0,1,1,12,13,2,-1.4210854715202004e-14,3,4,1,2,4,2,0,660.0,6,0.0,323.0,983.0,1,0,1,5,983.0,767.0,0.0,1750.0,1.0,0.0,2.0,0.0,4.0,1.0,3,7.0,4,0.0,3,1,1989.0,3,1.0,423.0,5,5,2,245.0,0.0,156.0,0.0,0.0,0.0,3,4,3,1300.0,7.0,2008.0,8,4,160000.0
769.0,20.0,3,70.0,9100.0,1,1,3,3,0,4,0,5,2,2,0,2,7.0,5.0,2004.0,2005.0,3,1,12,13,2,-1.4210854715202004e-14,2,4,2,2,4,4,2,24.0,6,0.0,1836.0,1860.0,1,0,1,5,1836.0,0.0,0.0,1836.0,0.0,0.0,2.0,0.0,3.0,1.0,2,8.0,6,1.0,2,1,2004.0,0,2.0,484.0,5,5,2,120.0,33.0,0.0,0.0,0.0,0.0,3,4,1,0.0,10.0,2006.0,8,4,216837.0
770.0,60.0,3,47.0,53504.0,1,1,1,1,0,1,1,22,2,2,0,5,8.0,5.0,2003.0,2003.0,3,1,5,15,1,603.0,0,4,2,2,4,1,0,1416.0,6,0.0,234.0,1650.0,1,0,1,5,1690.0,1589.0,0.0,3279.0,1.0,0.0,3.0,1.0,4.0,1.0,0,12.0,4,1.0,2,3,2003.0,0,3.0,841.0,5,5,2,503.0,36.0,0.0,0.0,210.0,0.0,3,4,1,0.0,6.0,2010.0,8,4,538000.0
771.0,85.0,3,70.97798977801568,7252.0,1,1,0,3,0,1,0,19,2,2,0,6,5.0,5.0,1982.0,1982.0,3,1,13,14,2,-1.4210854715202004e-14,3,4,1,2,4,0,2,685.0,6,0.0,173.0,858.0,1,4,1,5,858.0,0.0,0.0,858.0,1.0,0.0,1.0,0.0,2.0,1.0,3,5.0,6,0.0,3,5,1983.0,3,2.0,576.0,5,5,2,120.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4.0,2009.0,8,4,134900.0
772.0,20.0,3,67.0,8877.0,1,1,3,3,0,4,0,7,2,2,0,2,4.0,5.0,1951.0,1951.0,1,1,13,14,2,-1.4210854715202004e-14,3,4,1,1,0,4,3,836.0,6,0.0,0.0,836.0,1,4,1,1,1220.0,0.0,0.0,1220.0,0.0,0.0,1.0,0.0,2.0,1.0,3,6.0,6,0.0,3,5,1951.0,3,2.0,396.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4.0,2006.0,0,4,102000.0
773.0,80.0,3,94.0,7819.0,1,1,3,3,0,4,0,7,2,2,0,7,6.0,5.0,1976.0,1976.0,1,1,9,10,2,-1.4210854715202004e-14,3,4,1,4,4,0,0,422.0,1,127.0,480.0,1029.0,1,4,1,5,1117.0,0.0,0.0,1117.0,1.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,1.0,5,5,1976.0,3,2.0,672.0,5,5,2,144.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,2.9999999999999996,2010.0,8,0,107000.0
774.0,20.0,3,70.0,10150.0,1,1,3,3,0,4,0,12,1,2,0,2,5.0,5.0,1958.0,1958.0,1,1,13,14,2,1.0,3,4,1,4,4,4,5,456.0,6,0.0,456.0,912.0,1,0,1,0,912.0,0.0,0.0,912.0,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,6,0.0,3,1,1958.0,2,1.0,275.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2007.0,0,4,114500.0
775.0,20.0,3,110.0,14226.0,1,1,3,3,0,0,0,16,2,2,0,2,8.0,5.0,2006.0,2006.0,3,1,12,13,1,375.0,2,4,2,2,4,0,6,0.0,6,0.0,1935.0,1935.0,1,2,1,5,1973.0,0.0,0.0,1973.0,0.0,0.0,2.0,0.0,3.0,1.0,2,9.0,6,1.0,2,1,2006.0,0,3.0,895.0,5,5,2,315.0,45.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2007.0,6,5,395000.0
776.0,120.0,4,32.0,4500.0,1,1,3,3,0,2,0,11,2,2,4,2,6.0,5.0,1998.0,1998.0,3,1,12,13,1,320.0,3,4,2,0,4,4,2,866.0,6,0.0,338.0,1204.0,1,0,1,5,1204.0,0.0,0.0,1204.0,1.0,0.0,2.0,0.0,2.0,1.0,3,5.0,6,0.0,3,1,1998.0,0,2.0,412.0,5,5,2,0.0,247.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2009.0,8,4,162000.0
777.0,20.0,3,86.0,11210.0,1,1,0,3,0,4,0,5,2,2,0,2,7.0,5.0,2005.0,2006.0,1,1,12,13,1,240.0,2,4,2,2,4,0,2,20.0,6,0.0,1594.0,1614.0,1,0,1,5,1614.0,0.0,0.0,1614.0,0.0,0.0,2.0,0.0,3.0,1.0,2,7.0,6,0.0,3,1,2005.0,2,3.0,865.0,5,5,2,144.0,59.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2006.0,6,5,221500.0
778.0,20.0,3,100.0,13350.0,1,1,0,3,0,4,0,19,2,2,0,2,5.0,5.0,1974.0,1974.0,3,1,6,10,2,-1.4210854715202004e-14,3,4,1,4,4,4,0,762.0,6,0.0,101.99999999999994,864.0,1,4,1,5,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,3,5.0,6,1.0,1,1,1974.0,3,2.0,440.0,5,5,2,241.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,6.0,2006.0,8,4,142500.0
779.0,90.0,2,60.0,8400.0,1,1,3,3,0,4,0,20,1,2,2,2,5.0,5.0,1977.0,1977.0,1,1,9,10,1,320.0,3,4,3,3,2,3,4,0.0,4,0.0,0.0,0.0,1,4,1,5,2020.0,0.0,0.0,2020.0,0.0,0.0,2.0,0.0,4.0,2.0,3,10.0,6,2.0,5,5,1977.0,3,2.0,630.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,10.0,2007.0,8,4,144000.0
780.0,90.0,3,78.0,10530.0,1,1,3,3,0,4,0,11,2,2,2,6,6.0,5.0,1977.0,1977.0,1,1,9,7,1,90.0,3,4,1,2,4,1,2,975.0,6,0.0,0.0,975.0,1,4,1,5,1004.0,0.0,0.0,1004.0,1.0,0.0,1.0,0.0,2.0,1.0,3,4.0,6,0.0,3,1,1977.0,3,2.0,504.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5.0,2006.0,8,4,135000.0
781.0,20.0,3,63.0,7875.0,1,1,3,3,0,4,0,8,2,2,0,2,7.0,5.0,1995.0,1996.0,1,1,6,6,1,38.0,3,4,2,2,1,4,6,0.0,6,0.0,1237.0,1237.0,1,2,1,5,1253.0,0.0,0.0,1253.0,0.0,0.0,2.0,0.0,3.0,1.0,3,6.0,6,1.0,5,1,1995.0,0,2.0,402.0,5,5,2,220.0,21.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2007.0,8,4,176000.0
782.0,60.0,3,65.0,7153.0,1,1,3,3,0,4,0,20,2,2,0,5,6.0,5.0,1992.0,1992.0,1,1,12,13,2,-1.4210854715202004e-14,2,2,2,2,4,4,0,387.0,6,0.0,374.0,761.0,1,0,1,5,810.0,793.0,0.0,1603.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,0.0,3,1,1992.0,2,2.0,484.0,5,5,2,0.0,124.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2006.0,8,4,175900.0
783.0,20.0,3,67.0,16285.0,1,1,1,3,0,4,0,5,2,2,0,2,7.0,5.0,2001.0,2002.0,1,1,12,13,2,-1.4210854715202004e-14,2,4,2,2,4,4,6,0.0,6,0.0,1413.0,1413.0,1,0,1,5,1430.0,0.0,0.0,1430.0,0.0,0.0,2.0,0.0,3.0,1.0,2,6.0,6,0.0,3,1,2001.0,2,2.0,605.0,5,5,2,0.0,33.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2009.0,8,4,187100.0
784.0,85.0,3,65.58131059702403,9101.0,1,1,0,3,0,0,0,11,2,2,0,6,5.0,6.0,1978.0,1978.0,1,1,9,10,1,104.0,3,2,2,2,4,0,2,1097.0,6,0.0,0.0,1097.0,1,0,1,5,1110.0,0.0,0.0,1110.0,1.0,0.0,1.0,0.0,1.0,1.0,2,4.0,6,1.0,5,1,1978.0,0,2.0,602.0,5,5,2,303.0,30.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2009.0,8,4,165500.0
785.0,75.0,4,35.0,6300.0,1,0,3,3,0,4,0,17,2,2,0,4,6.0,6.0,1914.0,2001.0,1,1,13,15,2,-1.4210854715202004e-14,3,4,1,4,4,4,6,0.0,6,0.0,742.0,742.0,1,0,1,5,742.0,742.0,0.0,1484.0,0.0,0.0,2.0,0.0,3.0,1.0,3,9.0,6,1.0,2,6,1943.4929157053402,1,0.0,0.0,3,3,2,0.0,291.0,134.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2008.0,8,4,128000.0
786.0,20.0,3,76.44321045387844,9790.0,1,1,3,3,0,4,0,14,1,2,0,2,6.0,5.0,1967.0,1967.0,1,1,3,14,2,-1.4210854715202004e-14,3,4,1,4,4,4,5,251.0,3,630.0,491.0,1372.0,1,4,1,5,1342.0,0.0,0.0,1342.0,0.0,0.0,2.0,0.0,3.0,1.0,3,7.0,6,1.0,2,1,1967.0,3,2.0,457.0,5,5,2,0.0,0.0,0.0,0.0,197.0,0.0,3,4,1,0.0,9.0,2009.0,8,4,161500.0
787.0,50.0,4,60.0,10800.0,1,1,3,3,0,4,0,17,0,2,0,0,5.0,6.0,1915.0,1950.0,1,1,8,8,2,-1.4210854715202004e-14,3,2,2,1,4,4,3,686.0,6,0.0,0.0,686.0,1,4,1,5,966.0,686.0,0.0,1652.0,1.0,0.0,2.0,0.0,4.0,1.0,3,7.0,6,0.0,3,5,1961.0,3,1.0,416.0,5,5,2,0.0,0.0,196.0,0.0,0.0,0.0,3,4,3,1200.0,6.0,2010.0,8,4,139000.0
788.0,60.0,3,76.0,10142.0,1,1,0,3,0,4,0,20,2,2,0,5,7.0,5.0,2004.0,2004.0,1,1,12,13,2,-1.4210854715202004e-14,2,4,2,2,4,4,2,656.0,6,0.0,300.0,956.0,1,0,1,5,956.0,1128.0,0.0,2084.0,1.0,0.0,2.0,1.0,4.0,1.0,2,8.0,6,0.0,3,3,2004.0,2,2.0,618.0,5,5,2,0.0,45.0,0.0,0.0,0.0,0.0,3,4,1,0.0,1.0,2010.0,8,4,233000.0
789.0,20.0,4,50.0,6000.0,1,1,3,3,0,0,0,17,2,2,0,2,4.0,7.0,1954.0,2000.0,1,1,8,8,2,-1.4210854715202004e-14,3,4,1,4,4,4,6,0.0,6,0.0,901.0,901.0,1,0,1,5,901.0,0.0,0.0,901.0,0.0,0.0,1.0,0.0,2.0,1.0,3,4.0,6,0.0,3,5,1954.0,3,1.0,281.0,1,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8.0,2008.0,8,4,107900.0
790.0,60.0,3,83.85322943055547,12205.0,1,1,0,2,0,4,0,4,2,2,0,5,6.0,8.0,1966.0,2007.0,1,1,6,6,1,157.0,3,4,1,4,0,1,3,568.0,6,0.0,264.0,832.0,1,2,1,5,976.0,1111.0,0.0,2087.0,0.0,0.0,2.0,1.0,5.0,1.0,2,9.0,6,0.0,3,1,1966.0,0,2.0,444.0,5,5,2,133.0,168.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7.0,2007.0,8,4,187500.0
791.0,120.0,3,43.0,3182.0,1,1,3,3,0,4,0,0,2,2,4,2,7.0,5.0,2005.0,2006.0,1,1,12,13,1,11.000000000000014,2,4,2,2,4,4,2,16.0,6,0.0,1129.0,1145.0,1,0,1,5,1145.0,0.0,0.0,1145.0,0.0,0.0,2.0,0.0,2.0,1.0,2,5.0,6,1.0,2,1,2005.0,0,2.0,397.0,5,5,2,100.0,16.0,0.0,0.0,0.0,0.0,3,4,1,0.0,9.0,2009.0,8,4,160200.0
792.0,80.0,3,84.86164854730534,11333.0,1,1,0,3,0,0,0,11,2,2,0,7,6.0,5.0,1976.0,1976.0,1,1,6,6,2,-1.4210854715202004e-14,3,4,2,2,4,0,0,539.0,6,0.0,490.0,1029.0,1,4,1,5,1062.0,0.0,0.0,1062.0,1.0,0.0,1.0,0.0,3.0,1.0,3,5.0,6,2.0,5,1,1976.0,2,2.0,539.0,5,5,2,120.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5.0,2007.0,8,4,146800.0
793.0,60.0,3,92.0,9920.0,1,1,0,3,0,1,0,15,2,2,0,5,7.0,5.0,1996.0,1997.0,1,1,8,8,2,-1.4210854715202004e-14,2,4,2,2,4,0,2,862.0,6,0.0,255.0,1117.0,1,0,1,5,1127.0,886.0,0.0,2013.0,1.0,0.0,2.0,1.0,3.0,1.0,3,8.0,6,1.0,5,1,1997.0,3,2.0,455.0,5,5,2,180.0,130.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2007.0,8,4,269790.0
794.0,20.0,3,76.0,9158.0,1,1,3,3,0,4,0,21,2,2,0,2,8.0,5.0,2007.0,2007.0,1,1,5,5,3,140.0,2,4,2,2,4,0,6,0.0,6,0.0,1496.0,1496.0,1,0,1,5,1496.0,0.0,0.0,1496.0,0.0,0.0,2.0,0.0,3.0,1.0,2,7.0,6,0.0,3,1,2007.0,0,2.0,474.0,5,5,2,168.0,130.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6.0,2007.0,6,5,225000.0
795.0,60.0,3,74.10116002530434,10832.0,1,1,0,3,0,0,0,8,2,2,0,5,7.0,5.0,1994.0,1996.0,1,1,8,8,2,-1.4210854715202004e-14,2,4,2,2,4,4,6,0.0,6,0.0,712.0,712.0,1,0,1,5,1086.0,809.0,0.0,1895.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,1.0,5,1,1994.0,0,2.0,409.0,5,5,2,143.0,46.0,0.0,0.0,0.0,0.0,3,4,3,500.0,10.0,2008.0,8,4,194500.0
796.0,60.0,3,70.0,8400.0,1,1,3,3,0,4,0,20,2,2,0,5,6.0,6.0,1980.0,1981.0,1,1,6,6,1,130.0,3,4,1,2,4,4,6,0.0,6,0.0,650.0,650.0,1,4,1,5,888.0,676.0,0.0,1564.0,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,6,1.0,5,1,1980.0,3,2.0,476.0,5,5,2,0.0,50.0,0.0,0.0,204.0,0.0,3,2,1,0.0,4.0,2010.0,8,4,171000.0
797.0,20.0,3,71.0,8197.0,1,1,3,3,0,4,0,19,2,2,0,2,6.0,5.0,1977.0,1977.0,1,1,9,10,1,148.0,3,4,1,4,4,4,6,0.0,6,0.0,660.0,660.0,1,0,1,5,1285.0,0.0,0.0,1285.0,0.0,0.0,1.0,1.0,3.0,1.0,3,7.0,6,1.0,5,1,1977.0,2,2.0,528.0,5,5,2,138.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,4.0,2007.0,8,4,143500.0
