season_idx,week_idx,contestant_id,celebrity_name,judge_rank,vote_rank,total_rank,placement,estimated_strength,strength_lower_95,strength_upper_95,implied_audience_score,implied_audience_lower_95,implied_audience_upper_95
6,2,87,9,1,1,2,3,207.7471054,44.90918864,647.0919419,276.7016545,59.81525843,861.871989
6,3,75,83,5,6,11,10,48.67690291,12.73167497,128.5595423,204.0360048,53.36658541,538.875192
6,3,76,11,7,10,17,7,42.2058729,11.34935464,108.9056108,313.8414552,84.39342043,809.8184686
6,3,77,4,7,10,17,5,87.8806796,22.01859543,252.5247471,653.4777858,163.729537,1877.765549
6,3,78,114,1,1,2,1,221.6680097,49.54471347,686.6540809,295.243127,65.98938725,914.5654275
6,3,79,1,5,6,11,11,28.56871531,7.376346791,72.61830799,119.7497414,30.91898292,304.3897322
6,3,82,45,3,3,6,2,117.4323033,27.87384757,344.7198342,277.471194,65.86083681,814.5103288
6,3,83,72,4,5,9,8,65.84292416,17.35601112,181.7811787,207.2126231,54.62066936,572.0790099
6,3,84,37,5,6,11,6,141.761174,35.26408553,398.6166103,594.2116663,147.8143163,1670.856931
6,3,85,79,6,9,15,9,56.96501555,14.31305957,150.4372885,318.0305701,79.90852718,839.8778824
6,3,86,16,3,3,6,4,109.5247047,28.20093584,315.3061856,258.7869753,66.63368697,745.0112219
6,3,87,9,2,2,4,3,132.4459888,31.63037415,385.0341949,234.9591483,56.11227517,683.0505574
6,4,75,83,4,8,12,10,37.89438229,9.671679883,95.23925544,119.2564646,30.43750234,299.7250835
6,4,76,11,3,4,7,7,98.81202311,26.08439745,266.1509096,233.4748553,61.63269136,628.8662368
6,4,77,4,5,9,14,5,133.5105541,33.65696808,384.5239368,559.628046,141.0778602,1611.785532
6,4,78,114,1,1,2,1,190.4174605,44.97891128,580.0424958,253.6200264,59.90812312,772.5677715
6,4,82,45,2,3,5,2,137.2901861,33.53281567,400.3940038,243.5527529,59.48720591,710.2988543
6,4,83,72,3,4,7,8,77.60747339,21.16535504,208.7332121,183.3723575,50.00988799,493.1986511
6,4,84,37,6,10,16,6,94.90738656,26.13011655,261.8197487,529.8594227,145.8820959,1461.716163
6,4,85,79,3,4,7,9,110.6210532,27.44136418,300.6164017,261.3774476,64.83895714,710.3019318
6,4,86,16,1,1,2,4,167.9428267,41.38447705,486.6730795,223.6857063,55.12063934,648.2075697
6,4,87,9,3,4,7,3,89.70098223,24.83411115,255.8604184,211.9471213,58.67849202,604.551676
6,5,76,11,7,7,14,7,31.97564967,8.152390263,83.77489435,237.7698584,60.62090054,622.9473044
6,5,77,4,8,8,16,5,50.91362613,12.70108421,142.3396858,504.2526924,125.7925706,1409.74382
6,5,78,114,1,1,2,1,166.1272171,39.13075968,508.0216185,221.2674671,52.11887753,676.6420263
6,5,82,45,3,3,6,2,88.68223421,21.69068952,254.3634204,209.5400049,51.2511579,601.0145418
6,5,83,72,5,5,10,8,39.51043446,9.805969049,107.2798006,165.6134781,41.10308234,449.6781967
6,5,84,37,9,9,18,6,37.9627189,9.43608521,102.6367191,500.7815043,124.4751978,1353.92227
6,5,85,79,6,6,12,9,21.39709015,5.360372809,55.34711018,119.4580343,29.92648038,308.9979496
6,5,86,16,4,4,8,4,62.65153336,16.43608142,177.4743672,197.1690768,51.72558156,558.5251511
6,5,87,9,2,2,4,3,100.7635759,23.8553074,287.6554654,178.7545563,42.31930887,510.3007177
6,6,76,11,5,7,12,7,52.13857646,13.76864655,137.8206305,218.5460907,57.71319591,577.6943302
6,6,77,4,4,6,10,5,137.4142858,32.13944358,409.6573733,432.4530688,101.1452407,1289.222494
6,6,78,114,1,1,2,1,145.6509427,33.7455555,442.4419466,193.9947936,44.94623894,589.2954243
6,6,82,45,3,4,7,2,81.73367702,20.81060286,231.4438087,193.1218269,49.17167304,546.8596641
6,6,83,72,2,3,5,8,37.18871626,9.806963013,97.2931208,65.97277258,17.39754973,172.5979699
6,6,84,37,6,8,14,6,75.20728903,19.76812249,204.4560567,419.875546,110.363654,1141.459818
6,6,86,16,3,4,7,4,76.62946462,19.83364562,216.1670051,181.0615005,46.8633006,510.7633531
6,6,87,9,1,1,2,3,119.3775957,28.99573202,350.8426404,159.0009072,38.61987395,467.2928601
6,7,76,11,5,5,10,7,24.59259214,5.541220967,70.05332952,103.0832684,23.22679793,293.6382684
6,7,77,4,4,4,8,5,121.1657154,26.74135876,370.8774989,381.3175985,84.15706264,1167.179319
6,7,78,114,2,2,4,1,97.73659103,21.1115987,306.8545911,173.384686,37.45197037,544.3599615
6,7,82,45,6,6,12,2,35.97775618,7.770387125,105.9622643,200.8605843,43.38137405,591.5778132
6,7,84,37,7,7,14,6,50.61443614,11.41929598,151.7865014,376.3672494,84.91350187,1128.679333
6,7,86,16,3,3,6,4,66.00862378,14.8413481,197.5778291,155.9663835,35.06740872,466.8405081
6,7,87,9,1,1,2,3,105.415212,22.79702551,321.4665021,140.4041876,30.36371873,428.166317
6,8,77,4,5,5,10,5,83.33064602,17.06578427,262.2338498,349.2919861,71.53360699,1099.189633
6,8,78,114,2,2,4,1,88.90335042,18.11829384,288.9488716,157.7145196,32.14184836,512.59522
6,8,82,45,1,1,2,2,112.8052105,22.23396597,365.6396874,150.2470435,29.61377082,487.001281
6,8,84,37,6,6,12,6,33.06858971,7.144035765,99.10112422,184.618969,39.88451061,553.2726837
6,8,86,16,3,3,6,4,63.07920798,13.39498302,197.8821288,149.0447063,31.64991087,467.559513
6,8,87,9,4,4,8,3,48.46385896,9.845147008,144.8035058,152.5194008,30.9834164,455.7074985
6,9,77,4,5,5,10,5,73.26768001,11.89314455,254.863453,307.1116653,49.8517686,1068.29559
6,9,78,114,1,1,2,1,104.1205246,16.93034728,365.9960442,138.6797731,22.54979723,487.4759182
6,9,82,45,4,4,8,2,42.49471693,6.413228239,151.0365748,133.7340629,20.18291051,475.3234343
6,9,86,16,2,2,4,4,69.1642802,11.56201095,233.7430968,122.6974143,20.51100429,414.6601903
6,9,87,9,3,3,6,3,47.83478002,7.547148173,163.5588117,113.0248931,17.83253973,386.4597516
6,10,77,4,3,5,8,5,119.0829704,17.00395269,447.3901356,281.3714203,40.17725039,1057.101595
6,10,78,114,1,1,2,1,95.81382589,13.81848375,360.9891447,127.6159497,18.40505699,480.8071497
6,10,82,45,1,1,2,2,92.00240641,12.58874915,339.6151391,122.5394598,16.76715404,452.3387736
6,10,86,16,2,3,5,4,63.85472873,8.761794651,233.5863801,113.2782715,15.54342134,414.3821749
6,10,87,9,2,3,5,3,58.09276901,7.781288382,214.8858244,103.0565565,13.80400348,381.2073943
7,0,88,106,7,11,18,12,48.67575918,6.459432952,164.1596778,361.9513125,48.03212676,1220.685858
7,0,89,31,9,13,22,10,31.66361986,4.888751009,104.9019561,417.6875536,64.48948219,1383.803924
7,0,90,91,8,12,20,10,40.84212199,6.263255255,133.761519,404.5036966,62.03178924,1324.784959
7,0,91,15,1,1,2,3,363.3053885,56.43380854,1304.531864,483.8921914,75.1650819,1737.526616
7,0,92,28,2,2,4,6,312.4395575,50.59050145,1077.537313,554.2676904,89.74753587,1911.550902
7,0,93,26,4,5,9,5,156.1009849,25.52822541,518.1479694,491.261513,80.33924096,1630.650541
7,0,94,101,3,3,6,4,233.2766452,38.26853464,798.1670076,551.1903235,90.42159353,1885.923603
7,0,95,40,6,8,14,2,98.38033936,16.8459425,324.5335226,549.2486066,94.04938534,1811.841535
7,0,96,7,6,8,14,12,38.53083052,4.593217365,143.4017321,215.1141693,25.64352038,800.5990021
7,0,97,13,6,8,14,9,45.74693184,6.723803271,151.6683226,255.4010154,37.53839031,846.7506353
7,0,98,88,5,6,11,8,76.68256927,12.68531556,246.2124215,321.4256483,53.17226346,1032.033589
7,0,99,48,5,6,11,7,92.61241999,15.93485999,302.7113623,388.1978319,66.79318064,1268.856753
7,0,100,54,3,3,6,1,177.9087749,29.80010369,593.2892837,420.3661071,70.41222999,1401.83477
7,1,88,106,5,9,14,12,36.82204128,7.284798601,104.6869808,154.3447044,30.53524595,438.8100319
7,1,89,31,7,12,19,10,56.74663201,12.17270856,161.5661254,421.9660522,90.51585252,1201.400289
7,1,90,91,7,12,19,10,55.95827258,11.61452145,157.5877953,416.1038379,86.36519188,1171.81756
7,1,91,15,1,1,2,3,303.5198185,54.70400934,1006.749889,404.2628454,72.86113499,1340.906096
7,1,92,28,2,2,4,6,265.0513689,47.4239531,861.5603898,470.2010566,84.13007994,1528.407898
7,1,93,26,3,5,8,5,175.8207674,33.06868568,565.6752695,415.4325248,78.13529532,1336.587872
7,1,94,101,2,2,4,4,264.3658593,47.20183702,853.7479611,468.9849628,83.73604609,1514.548652
7,1,95,40,3,5,8,2,200.145858,37.07707624,662.8247815,472.9082938,87.60639383,1566.134516
7,1,96,7,6,11,17,12,26.60011354,3.871915699,83.93863433,148.506047,21.6165579,468.6218633
7,1,97,13,4,8,12,9,73.53244149,14.73038729,221.4692306,231.4121112,46.35763414,696.9802876
7,1,98,88,3,5,8,8,117.0470653,23.63731575,355.3707056,276.5609466,55.85068194,839.6764025
7,1,99,48,5,9,14,7,82.01827634,17.66908898,240.4888903,343.7910061,74.06244254,1008.042613
7,1,100,54,2,2,4,1,201.4498452,37.63727056,634.5127878,357.3719708,66.76850778,1125.625514
7,2,89,31,8,10,18,10,24.60183381,4.973232555,69.43357664,243.6585622,49.25529954,687.6757879
7,2,90,91,9,11,20,10,20.44431969,3.611949349,61.47043653,269.6892494,47.64667761,810.8812689
7,2,91,15,2,2,4,3,190.5184256,37.59549348,596.4238958,337.9796355,66.69439524,1058.055829
7,2,92,28,7,9,16,6,55.41702616,12.95949773,158.6610716,412.0791477,96.36639043,1179.798406
7,2,93,26,5,6,11,5,84.39344993,18.41078053,247.8076533,353.7468764,77.17134578,1038.720225
7,2,94,101,3,3,6,4,166.5656056,33.87780698,502.7696357,393.5642591,80.04710192,1187.95329
7,2,95,40,6,7,13,2,72.66922478,16.32650878,218.82867,405.705761,91.14943348,1221.700828
7,2,97,13,4,5,9,9,60.0125594,12.89334464,171.6039505,188.8640277,40.57632307,540.0505093
7,2,98,88,6,7,13,8,46.22318751,10.73875462,128.7958118,258.0599081,59.95350341,719.0554601
7,2,99,48,3,3,6,7,118.3093831,24.9061317,342.8551499,279.543574,58.84866348,810.1044185
7,2,100,54,1,1,2,1,227.5146303,43.81272168,708.0437887,303.0303335,58.35485676,943.0547175
7,3,91,15,3,4,7,3,125.493636,28.87096051,377.6858904,296.5186583,68.2168335,892.4031293
7,3,92,28,4,9,13,6,110.4964996,26.43043369,302.5195449,347.7407756,83.17855813,952.0517083
7,3,93,26,1,1,2,5,229.8162205,47.49889227,699.3537416,306.0958579,63.26452564,931.4803063
7,3,94,101,2,3,5,4,191.9949209,40.9908969,596.2072083,340.5989376,72.71784,1057.671426
7,3,95,40,3,4,7,2,146.9193443,32.72796916,437.8193991,347.1437136,77.3302441,1034.487683
7,3,97,13,3,4,7,9,47.93827924,10.80680164,128.1583103,113.2694429,25.53450855,302.8147995
7,3,98,88,3,4,7,8,91.25130493,22.04945542,248.0318178,215.6102522,52.09885653,586.0541154
7,3,99,48,3,4,7,7,105.9029041,25.68549226,290.8106485,250.2293188,60.69015088,687.1327188
7,3,100,54,1,1,2,1,197.0773499,42.65850065,599.2690258,262.4904385,56.81753152,798.1758909
7,4,91,15,1,1,2,3,189.4751789,41.14430466,570.4177606,252.3649867,54.80074993,759.7484345
7,4,92,28,4,6,10,6,96.74751153,23.65397781,261.9214823,304.4716786,74.44084314,824.2865591
7,4,93,26,3,4,7,5,113.00249,27.46115493,323.2206329,267.0043501,64.8857191,763.7116228
7,4,94,101,4,6,10,4,96.71470855,23.70054457,274.1158409,304.3684451,74.58739222,862.6631205
7,4,95,40,2,2,4,2,168.7904441,37.40887806,493.1899713,299.4342021,66.36333954,874.9188754
7,4,98,88,4,6,10,8,42.81047298,9.986502621,114.0282041,134.7277709,31.42827312,358.8553147
7,4,99,48,3,4,7,7,92.26857069,22.61961558,248.4488995,218.0138663,53.44604137,587.0396036
7,4,100,54,2,2,4,1,128.3375629,29.33185722,362.8093593,227.6708018,52.03470676,643.6237051
7,5,91,15,1,1,2,3,168.7421157,37.84862609,508.2808543,224.7502919,50.41118353,676.9873065
7,5,92,28,2,3,5,6,148.7658697,35.52608524,426.9699544,263.9106126,63.02326559,757.4445835
7,5,93,26,3,5,8,5,105.2522031,26.2705643,287.7884016,248.6918304,62.07256979,679.9916986
7,5,94,101,3,5,8,4,114.8802625,28.62044285,321.1545433,271.4411852,67.62490579,758.8298285
7,5,95,40,4,7,11,2,94.69248467,24.31077497,260.7842145,298.0043548,76.50783307,820.7074918
7,5,99,48,2,3,5,7,57.78999886,14.69905923,151.8811108,102.5194423,26.07612709,269.4370494
7,5,100,54,1,1,2,1,151.0520464,35.86125029,431.4660577,201.188609,47.76416628,574.6764644
7,6,91,15,1,1,2,3,145.3649658,30.60815866,455.7782678,193.6138964,40.76749049,607.0582815
7,6,92,28,6,6,12,6,31.91535997,6.693946579,89.9250024,178.1805908,37.37170308,502.0432191
7,6,93,26,5,5,10,5,54.16684726,12.19233342,151.7834325,227.0478697,51.10586031,636.2213558
7,6,94,101,3,3,6,4,95.89269998,20.79888737,284.6833258,226.5770253,49.14399145,672.6549686
7,6,95,40,4,4,8,2,75.26673478,17.09310614,219.78445,236.8700622,53.79328767,691.6781563
7,6,100,54,2,2,4,1,98.91503625,21.36050089,293.2213569,175.4752475,37.89352278,520.1746077
7,7,91,15,1,1,2,3,129.0443958,24.13730739,423.4115903,171.8762712,32.14886136,563.9485919
7,7,93,26,3,4,7,5,75.78348793,14.43590315,234.5042656,179.0626113,34.10941599,554.0909676
7,7,94,101,4,5,9,4,63.59790108,11.99842978,201.1272516,200.147367,37.75995885,632.9625531
7,7,95,40,2,3,5,2,114.773959,21.65456591,369.6472914,203.6089722,38.41519407,655.7541948
7,7,100,54,1,1,2,1,115.5490288,21.46555294,362.1459735,153.9015785,28.59030937,482.3479482
7,8,91,15,1,1,2,3,116.764848,19.68948721,395.1600487,155.5209472,26.22473934,526.3199169
7,8,93,26,4,5,9,5,51.61339853,8.659937244,175.0161409,162.4312382,27.25347234,550.7889283
7,8,94,101,2,2,4,4,101.6526197,17.18183038,334.833804,180.3317199,30.48056243,593.9950776
7,8,95,40,3,4,7,2,77.54012978,13.36889639,267.7523747,183.2132368,31.5882729,632.6502079
7,8,100,54,2,2,4,1,77.80760268,13.24138335,258.5947629,138.0306661,23.49021048,458.7470394
8,0,101,23,6,13,19,13,75.19108689,10.5951452,255.0860961,419.7850909,59.15174491,1424.122784
8,0,102,25,4,6,10,8,180.7864373,26.04542184,597.9093743,568.9484843,81.96689693,1881.665667
8,0,103,30,4,6,10,5,194.0971829,26.51581459,689.6965518,610.8383994,83.44725824,2170.526802
8,0,104,10,5,9,14,13,84.09928067,11.44549665,287.4977378,352.5138251,47.97539018,1205.086731
8,0,105,58,5,9,14,3,124.8468364,17.17485461,423.569593,523.312869,71.99079047,1775.450827
8,0,106,6,6,13,19,7,213.1965763,27.72464798,744.0611925,1190.257354,154.7842218,4154.02687
8,0,107,92,1,1,2,1,432.2570598,47.09418429,1658.182971,575.7300126,62.72548869,2208.560117
8,0,108,39,2,3,5,11,139.9745879,18.12973412,531.1248533,248.314881,32.16214341,942.2153458
8,0,109,71,3,4,7,12,186.3095991,26.33842575,642.2927736,440.2157282,62.23291407,1517.621112
8,0,110,95,5,9,14,10,146.0308813,20.99974782,494.8661743,612.1087379,88.02336203,2074.300358
8,0,111,2,3,4,7,2,240.3087222,28.45532989,897.3701724,567.8058438,67.23477387,2120.322655
8,0,112,47,4,6,10,9,196.5971246,27.94658368,679.9461965,618.7059036,87.94999592,2139.841703
8,0,113,113,1,1,2,6,303.4655163,41.14893274,1069.604571,404.1905194,54.80691414,1424.623241
8,0,114,29,5,9,14,4,135.7898978,19.91827939,469.0772313,569.1822321,83.49023677,1966.202419
8,1,101,23,7,14,21,13,44.5416263,6.820110857,139.1004509,331.2100391,50.71411557,1034.346287
8,1,102,25,4,10,14,8,156.4492013,27.83198253,492.4232518,492.3573761,87.5893375,1549.692924
8,1,103,30,2,5,7,5,298.4711391,44.15297249,1038.436909,529.4877198,78.32736124,1842.186796
8,1,104,10,5,11,16,13,57.39422651,9.39109936,175.1775264,240.5758784,39.36409837,734.2809522
8,1,105,58,1,1,2,3,346.3056272,51.5348802,1253.176875,461.2499405,68.64012178,1669.126095
8,1,106,6,6,13,19,7,182.6348357,30.20928488,617.8548478,1019.633899,168.6557267,3449.428173
8,1,107,92,1,1,2,1,364.4016655,48.22327341,1331.744137,485.3523401,64.22934034,1773.771073
8,1,108,39,2,5,7,11,125.9888276,20.98321261,428.8108092,223.504146,37.22421349,760.7102592
8,1,109,71,2,5,7,12,211.8301608,34.49963546,708.3635896,375.7866479,61.20234396,1256.636816
8,1,110,95,5,11,16,10,130.0497529,23.73342632,410.9058305,545.1216169,99.48195548,1722.368906
8,1,111,2,2,5,7,2,272.9709697,38.37678724,989.3032708,484.2504262,68.08041016,1755.023734
8,1,112,47,1,1,2,9,398.0347421,60.15244444,1369.344904,530.1487665,80.11799185,1823.852129
8,1,113,113,1,1,2,6,255.8036836,41.11840572,836.1453232,340.7089708,54.76625472,1113.675177
8,1,114,29,3,9,12,4,207.6468662,34.90383513,699.5091216,490.6318131,82.47142,1652.812946
8,2,102,25,4,8,12,8,132.308549,25.45240975,411.2879381,416.3849319,80.10064338,1294.354004
8,2,103,30,4,8,12,5,141.1030136,25.12032169,460.1634951,444.0617721,79.05553734,1448.169049
8,2,105,58,1,1,2,3,290.6177006,47.23770459,999.9873922,387.0783105,62.91664565,1331.899019
8,2,106,6,6,11,17,7,154.086394,26.62088567,508.07324,860.250511,148.6220159,2836.527307
8,2,107,92,3,5,8,1,172.617301,26.41793891,575.0389005,407.8633157,62.4207892,1358.712431
8,2,108,39,3,5,8,11,82.11382554,14.63241605,259.777201,194.0200487,34.57374026,613.8063216
8,2,109,71,6,11,17,12,43.29392784,7.781959474,130.8438015,241.7061142,43.44598144,730.4892029
8,2,110,95,3,5,8,10,187.2993373,33.34799033,595.1265374,442.5542995,78.79524144,1406.175867
8,2,111,2,2,3,5,2,230.9022615,33.45980322,823.145154,409.6205493,59.35768184,1460.25928
8,2,112,47,5,10,15,9,108.3166903,20.98432436,327.1940269,454.0244637,87.95871246,1371.479245
8,2,113,113,1,1,2,6,216.5474398,38.39302877,678.6113528,288.422959,51.13628207,903.8531906
8,2,114,29,2,3,5,4,236.1700379,39.48036597,781.4204469,418.9655833,70.03815853,1386.239661
8,3,102,25,5,9,14,8,89.95367648,18.74190863,266.1543747,377.0533389,78.55931523,1115.623058
8,3,103,30,2,2,4,5,215.2565594,38.71689203,712.4224282,381.8650781,68.68375598,1263.837195
8,3,105,58,2,2,4,3,186.0463557,34.28759855,579.3611952,330.0461846,60.82619054,1027.786603
8,3,106,6,6,11,17,7,134.4268056,24.41853696,422.1245258,750.4927927,136.3265007,2356.683349
8,3,107,92,4,8,12,1,115.5521171,20.27206347,386.8641076,363.6511835,63.79770493,1217.490376
8,3,108,39,3,5,8,11,45.13111614,8.330303504,131.0810639,106.6366266,19.68299347,309.720735
8,3,110,95,5,9,14,10,95.49668225,19.64282813,282.2866555,400.2876181,82.33564453,1183.243755
8,3,111,2,2,2,4,2,198.0074126,30.95461331,692.5124741,351.2650963,54.91347562,1228.516941
8,3,112,47,3,5,8,9,160.1429604,30.77454608,488.6362696,378.3887157,72.71466031,1154.558714
8,3,113,113,1,1,2,6,185.1144715,34.43804142,570.8108329,246.5568915,45.86857189,760.2719738
8,3,114,29,3,5,8,4,151.3412869,29.22933608,483.4950131,357.5919606,69.06360986,1142.410859
8,4,102,25,6,8,14,8,55.07853994,10.4988067,170.6217229,307.498546,58.61389569,952.5657681
8,4,103,30,5,6,11,5,76.88878137,14.70012619,236.4939856,322.290015,61.61762231,991.2974144
8,4,105,58,4,5,9,3,89.13659947,17.0163556,271.7983444,280.5195672,53.55174795,855.3697852
8,4,106,6,7,10,17,7,85.54014519,15.01599721,266.9500979,636.0736504,111.6584515,1985.031974
8,4,107,92,2,2,4,1,171.9059413,26.89268141,587.2652056,304.9610932,47.70760954,1041.808316
8,4,110,95,5,6,11,10,78.21946062,14.77129532,237.9772779,327.867742,61.91593761,997.51484
8,4,111,2,2,2,4,2,170.0356333,26.9981897,580.6690216,301.6431673,47.89478121,1030.106687
8,4,112,47,6,8,14,9,58.89131828,10.68570979,182.9971398,328.7849454,59.65735887,1021.656611
8,4,113,113,3,4,7,6,89.86798322,16.80243176,264.9016892,212.3417143,39.70109305,625.9145559
8,4,114,29,1,1,2,4,234.0646403,42.13409031,788.114323,311.7543954,56.11906109,1049.701928
8,5,102,25,2,3,5,8,151.905433,30.81686302,457.8574967,269.480197,54.66910664,812.239075
8,5,103,30,2,3,5,5,162.4910135,31.87076248,516.1002418,288.2590139,56.53872401,915.5616892
8,5,105,58,1,1,2,3,187.7177867,35.23792811,608.5442154,250.0242883,46.93395362,810.5296626
8,5,106,6,6,10,16,7,103.2759663,20.73910735,314.7460377,576.5804524,115.7845753,1757.198885
8,5,107,92,2,3,5,1,152.6194239,26.89227036,519.32573,270.7468167,47.70688033,921.2837043
8,5,110,95,5,9,14,10,45.68488333,9.91023024,127.9500391,191.4945388,41.54010761,536.3203746
8,5,111,2,3,6,9,2,116.1392875,21.46158574,390.512166,274.4160326,50.7098273,922.7092878
8,5,112,47,4,7,11,9,95.44759293,20.44955329,280.5054394,300.3807372,64.3562787,882.7716667
8,5,113,113,1,1,2,6,142.042845,28.36842968,428.8806741,189.1891112,37.78436004,571.2329512
8,5,114,29,4,7,11,4,90.86426431,20.28099293,273.3337566,285.9566581,63.82580661,860.2018427
8,6,102,25,5,6,11,8,58.93302036,11.67563206,181.8562035,247.0259468,48.94003474,762.2755558
8,6,103,30,7,8,15,5,40.25142889,7.666121433,123.3574401,299.3082751,57.00502183,917.2817866
8,6,105,58,4,4,8,3,70.76118129,13.69564263,221.1775837,222.6907473,43.10121507,696.0624527
8,6,106,6,8,9,17,7,53.18656573,9.759366779,172.8781023,526.764071,96.657562,1712.19878
8,6,107,92,3,3,6,1,101.2395067,16.62392725,354.5913829,239.2105579,39.27931934,837.8350046
8,6,111,2,1,1,2,2,174.878667,27.51971256,627.8881084,232.9236616,36.65394028,836.2940994
8,6,112,47,6,7,13,9,26.55897812,5.411889427,79.18398755,148.2763916,30.21409304,442.077097
8,6,113,113,2,2,4,6,93.66388887,18.15792888,299.8857188,166.1597135,32.21216091,531.9971839
8,6,114,29,4,4,8,4,75.83224971,15.27420545,243.2538171,238.6497802,48.0690707,765.5380158
8,7,102,25,6,7,13,8,27.56607552,4.886501856,86.88037018,153.898926,27.28090137,485.0453105
8,7,103,30,5,6,11,5,56.42069318,10.75946369,186.8750575,236.4951782,45.09978765,783.3127799
8,7,105,58,2,2,4,3,109.2312046,18.83438957,360.310821,193.7761273,33.41220199,639.1912988
8,7,106,6,7,8,15,7,61.85380593,10.49707757,212.1031619,459.9428261,78.05591672,1577.191997
8,7,107,92,4,4,8,1,70.13877555,10.87147967,254.6065558,220.7319898,34.21336231,801.2659364
8,7,111,2,3,3,6,2,88.54776804,13.89622235,308.0414609,209.2222858,32.83424832,727.8459975
8,7,113,113,1,1,2,6,110.9184868,19.57055696,372.8965327,147.7340864,26.06633426,496.6667879
8,7,114,29,4,4,8,4,68.73272956,12.93244497,225.5751106,216.3070575,40.69937475,709.9018
8,8,103,30,4,6,10,5,73.7951309,13.17631783,248.4823556,232.2388144,41.46686095,781.9926188
8,8,105,58,3,5,8,3,81.52749609,14.331174,284.9734703,192.6346588,33.86196003,673.3405275
8,8,106,6,5,7,12,7,46.60068318,8.526723158,152.8579486,195.3332412,35.74094536,640.7253394
8,8,107,92,1,1,2,1,144.9037922,20.64835633,547.3667075,192.9996519,27.50187228,729.0463724
8,8,111,2,2,4,6,2,109.568599,16.93111555,407.3473803,194.3746649,30.03579439,722.6341422
8,8,113,113,1,1,2,6,103.0236348,18.2681356,352.240559,137.2188082,24.33161865,469.1547701
8,8,114,29,1,1,2,4,143.2166471,24.52837985,515.9596652,190.7525167,32.66973695,687.2148362
8,9,103,30,3,4,7,5,81.71888633,12.28519585,309.490036,193.0868792,29.02768544,731.2687173
8,9,105,58,3,4,7,3,72.31425048,11.11871403,269.3886514,170.8654336,26.27150086,636.5164323
8,9,107,92,1,1,2,1,131.8764979,17.16684496,520.1366975,175.6483928,22.86479224,692.7782915
8,9,111,2,2,2,4,2,98.33405196,13.02444985,376.61995,174.4445815,23.10537051,668.1236892
8,9,113,113,2,2,4,6,38.90745204,6.101094776,141.2039594,69.02180937,10.82334048,250.4957856
8,9,114,29,4,6,10,4,62.59886705,9.559024799,228.1803023,197.0033319,30.08296834,718.1005336
8,10,103,30,4,5,9,5,53.00878486,6.065849617,215.2202819,166.8226236,19.08968392,677.314377
8,10,105,58,2,2,4,3,80.62053142,9.582577844,323.5075701,143.0208009,16.9994905,573.9023417
8,10,107,92,2,2,4,1,89.44065111,9.058101972,375.1029711,158.6676908,16.06907044,665.4325691
8,10,111,2,1,1,2,2,114.4166131,11.71884196,479.1110481,152.3932962,15.60851089,638.1355805
8,10,114,29,3,4,7,4,66.07371601,7.698503944,264.608328,156.1201846,18.19016591,625.2213967
