season,contestant,eliminated_week,judge_total,week,eliminated_actual,vote_mean,judge_share,fan_share,combined_share,pos_share,judge_rank,fan_rank,rank_sum,pos_rank
13,David Arquette,7.0,23.0,4,0,0.1013633688091329,0.11004784688995216,0.1013633688091329,0.10570560784954253,7.0,5.0,9.0,14.0,8.0
13,Ricki Lake,,29.0,4,0,0.1126992632566995,0.13875598086124402,0.1126992632566995,0.12572762205897176,1.0,1.0,4.0,5.0,2.0
13,J.R. Martinez,,26.0,4,0,0.1101015209606721,0.12440191387559808,0.1101015209606721,0.11725171741813509,2.0,2.0,8.0,10.0,5.5
13,Hope Solo,9.0,24.0,4,0,0.116172567081165,0.11483253588516747,0.116172567081165,0.11550255148316624,3.0,3.5,1.0,4.5,1.0
13,Chynna Phillips,4.0,21.0,4,1,0.110344764487079,0.10047846889952153,0.110344764487079,0.10541161669330026,8.0,7.0,7.0,14.0,8.0
13,Carson Kressley,5.0,20.0,4,0,0.1111445325073896,0.09569377990430622,0.1111445325073896,0.1034191562058479,9.0,9.0,5.0,14.0,8.0
13,Chaz Bono,6.0,21.0,4,0,0.1131937875531585,0.10047846889952153,0.1131937875531585,0.10683612822634,6.0,7.0,3.0,10.0,5.5
13,Nancy Grace,8.0,21.0,4,0,0.1138694769500201,0.10047846889952153,0.1138694769500201,0.10717397292477082,5.0,7.0,2.0,9.0,3.0
13,Rob Kardashian,,24.0,4,0,0.1111107183946828,0.11483253588516747,0.1111107183946828,0.11297162713992513,4.0,3.5,6.0,9.5,4.0
14,William Levy,,22.0,4,0,0.1000402131213037,0.0944206008583691,0.1000402131213037,0.0972304069898364,6.0,7.0,5.0,12.0,6.0
14,Sherri Sheperd,4.0,21.0,4,1,0.0964230813523637,0.09012875536480687,0.0964230813523637,0.09327591835858529,10.0,9.0,8.0,17.0,10.0
14,Jaleel White,7.0,22.0,4,0,0.1083115479132997,0.0944206008583691,0.1083115479132997,0.10136607438583439,5.0,7.0,2.0,9.0,4.0
14,Roshon Fegan,8.0,26.0,4,0,0.0964968592424462,0.11158798283261803,0.0964968592424462,0.10404242103753211,3.0,2.5,7.0,9.5,5.0
14,Melissa Gilbert,8.0,22.0,4,0,0.0953977568587031,0.0944206008583691,0.0953977568587031,0.0949091788585361,9.0,7.0,9.0,16.0,9.0
14,Donald Driver,,27.0,4,0,0.1083151592067715,0.11587982832618025,0.1083151592067715,0.11209749376647588,1.0,1.0,1.0,2.0,1.0
14,Gavin DeGraw,5.0,23.0,4,0,0.0923474591427109,0.09871244635193133,0.0923474591427109,0.09552995274732112,7.0,5.0,10.0,15.0,8.0
14,Gladys Knight,6.0,20.0,4,0,0.1042966125171773,0.08583690987124463,0.1042966125171773,0.09506676119421097,8.0,10.0,3.0,13.0,7.0
14,Katherine Jenkins,,24.0,4,0,0.1010536483778398,0.10300429184549356,0.1010536483778398,0.10202897011166667,4.0,4.0,4.0,8.0,2.0
14,Maria Menounos,9.0,26.0,4,0,0.0973176622673837,0.11158798283261803,0.0973176622673837,0.10445282255000087,2.0,2.5,6.0,8.5,3.0
15,Gilles Marini,8.0,39.5,4,0,0.1088209044085488,0.12286158631415241,0.1088209044085488,0.1158412453613506,1.0,1.5,7.0,8.5,3.0
15,Sabrina Bryan,6.0,35.5,4,0,0.1161947726294453,0.1104199066874028,0.1161947726294453,0.11330733965842404,4.0,6.0,1.0,7.0,1.5
15,Kirstie Alley,8.0,30.0,4,0,0.110912493297546,0.09331259720062209,0.110912493297546,0.10211254524908404,9.0,9.0,5.0,14.0,9.0
15,Kelly Monaco,,37.5,4,0,0.1087697503238522,0.1166407465007776,0.1087697503238522,0.1127052484123149,5.0,3.0,8.0,11.0,7.0
15,Apolo Anton Ohno,9.0,34.5,4,0,0.1104784658057746,0.10730948678071539,0.1104784658057746,0.10889397629324499,7.0,7.0,6.0,13.0,8.0
15,Emmitt Smith,9.0,36.0,4,0,0.1114955878748472,0.1119751166407465,0.1114955878748472,0.11173535225779685,6.0,5.0,4.0,9.0,4.0
15,Shawn Johnson,,39.5,4,0,0.1069358576181631,0.12286158631415241,0.1069358576181631,0.11489872196615775,2.0,1.5,9.0,10.5,6.0
15,Bristol Palin,4.0,32.0,4,1,0.1142549753129727,0.09953343701399689,0.1142549753129727,0.1068942061634848,8.0,8.0,2.0,10.0,5.0
15,Melissa Rycroft,,37.0,4,0,0.1121371927288498,0.1150855365474339,0.1121371927288498,0.11361136463814185,3.0,4.0,3.0,7.0,1.5
16,Ingo Rademacher,9.0,23.0,4,0,0.1001458520736623,0.10267857142857142,0.1001458520736623,0.10141221175111687,5.0,5.0,6.0,11.0,5.0
16,Zendaya,,26.0,4,0,0.1050676951620762,0.11607142857142858,0.1050676951620762,0.11056956186675239,1.0,2.5,1.0,3.5,1.0
16,Victor Ortiz,6.0,18.0,4,0,0.0988650669245351,0.08035714285714286,0.0988650669245351,0.08961110489083898,9.0,9.5,7.0,16.5,8.5
16,Alexandra Raisman,10.0,27.0,4,0,0.1003044831081592,0.12053571428571429,0.1003044831081592,0.11042009869693675,2.0,1.0,4.0,5.0,2.0
16,Jacoby Jones,,24.0,4,0,0.1033471469275313,0.10714285714285714,0.1033471469275313,0.10524500203519421,4.0,4.0,2.0,6.0,4.0
16,D. L. Hughley,5.0,21.0,4,0,0.0924048818299977,0.09375,0.0924048818299977,0.09307744091499885,8.0,6.5,10.0,16.5,8.5
16,Andy Dick,7.0,21.0,4,0,0.1001660177004061,0.09375,0.1001660177004061,0.09695800885020306,6.0,6.5,5.0,11.5,6.0
16,Kellie Pickler,,26.0,4,0,0.1028116386084445,0.11607142857142858,0.1028116386084445,0.10944153358993654,3.0,2.5,3.0,5.5,3.0
16,Lisa Vanderpump,4.0,18.0,4,1,0.0981657739804713,0.08035714285714286,0.0981657739804713,0.08926145841880709,10.0,9.5,9.0,18.5,10.0
16,Sean Lowe,8.0,20.0,4,0,0.0987214436847158,0.08928571428571429,0.0987214436847158,0.09400357898521505,7.0,8.0,8.0,16.0,7.0
17,Valerie Harper,4.0,18.0,4,1,0.1054525909537169,0.0759493670886076,0.1054525909537169,0.09070097902116225,10.0,10.0,1.0,11.0,6.0
17,Brant Daugherty,8.0,21.0,4,0,0.1007809375195041,0.08860759493670886,0.1007809375195041,0.09469426622810648,8.0,8.5,4.0,12.5,8.0
17,Elizabeth Berkley Lauren,9.0,27.0,4,0,0.098051555311918,0.11392405063291139,0.098051555311918,0.1059878029724147,2.0,2.0,7.0,9.0,3.0
17,Leah Remini,10.0,24.0,4,0,0.0983425445134486,0.10126582278481013,0.0983425445134486,0.09980418364912935,5.0,5.5,5.0,10.5,5.0
17,Corbin Bleu,,27.0,4,0,0.1044550961910244,0.11392405063291139,0.1044550961910244,0.10918957341196789,1.0,2.0,2.0,4.0,1.0
17,Amber Riley,,27.0,4,0,0.097920851355864,0.11392405063291139,0.097920851355864,0.10592245099438768,3.0,2.0,8.0,10.0,4.0
17,Bill Engvall,11.0,21.0,4,0,0.096996544711117,0.08860759493670886,0.096996544711117,0.09280206982391292,9.0,8.5,10.0,18.5,10.0
17,Christina Milian,5.0,24.0,4,0,0.0972597931744217,0.10126582278481013,0.0972597931744217,0.09926280797961591,7.0,5.5,9.0,14.5,9.0
17,"Nicole ""Snooki"" Polizzi",7.0,24.0,4,0,0.1026877613629281,0.10126582278481013,0.1026877613629281,0.10197679207386912,4.0,5.5,3.0,8.5,2.0
17,Jack Osbourne,,24.0,4,0,0.0980523249060568,0.10126582278481013,0.0980523249060568,0.09965907384543346,6.0,5.5,6.0,11.5,7.0
18,Danica McKellar,8.0,32.0,4,0,0.1086320454056898,0.10774410774410774,0.1086320454056898,0.10818807657489876,6.0,6.5,8.0,14.5,8.0
18,James Maslow,10.0,35.0,4,0,0.1106531412274233,0.11784511784511785,0.1106531412274233,0.11424912953627057,3.0,2.0,5.0,7.0,3.5
18,Candace Cameron Bure,,28.0,4,0,0.1127852160518834,0.09427609427609428,0.1127852160518834,0.10353065516398884,9.0,9.0,3.0,12.0,6.5
18,Charlie White,9.0,33.0,4,0,0.1087984509998973,0.1111111111111111,0.1087984509998973,0.1099547810555042,5.0,4.5,7.0,11.5,5.0
18,Amy Purdy,,34.0,4,0,0.1137919441167248,0.11447811447811448,0.1137919441167248,0.11413502929741964,4.0,3.0,2.0,5.0,1.0
18,Meryl Davis,,39.0,4,0,0.1097177279860728,0.13131313131313133,0.1097177279860728,0.12051542964960206,1.0,1.0,6.0,7.0,3.5
18,Drew Carey,6.0,33.0,4,0,0.1174228574395333,0.1111111111111111,0.1174228574395333,0.1142669842753222,2.0,4.5,1.0,5.5,2.0
18,Cody Simpson,5.0,31.0,4,0,0.1109240628166303,0.10437710437710437,0.1109240628166303,0.10765058359686733,7.0,8.0,4.0,12.0,6.5
18,NeNe Leakes,7.0,32.0,4,0,0.1072745539561446,0.10774410774410774,0.1072745539561446,0.10750933085012618,8.0,6.5,9.0,15.5,9.0
19,Antonio Sabato Jr.,7.0,29.0,4,0,0.095314420749906,0.090625,0.095314420749906,0.092969710374953,8.0,6.5,8.0,14.5,9.0
19,Jonathan Bennett,6.0,24.0,4,0,0.1016318267540896,0.075,0.1016318267540896,0.08831591337704481,10.0,10.0,6.0,16.0,10.0
19,Lea Thompson,9.0,39.0,4,0,0.1041129939521158,0.121875,0.1041129939521158,0.1129939969760579,1.0,2.0,3.0,5.0,1.5
19,Janel Parrish,,36.0,4,0,0.0946041234279507,0.1125,0.0946041234279507,0.10355206171397535,5.0,4.0,9.0,13.0,6.0
19,Alfonso Ribeiro,,40.0,4,0,0.0866015544463673,0.125,0.0866015544463673,0.10580077722318365,3.0,1.0,10.0,11.0,4.0
19,Tommy Chong,10.0,28.0,4,0,0.1032203814388716,0.0875,0.1032203814388716,0.0953601907194358,6.0,8.0,4.0,12.0,5.0
19,Betsey Johnson,4.0,29.0,4,1,0.0998265877690011,0.090625,0.0998265877690011,0.09522579388450055,7.0,6.5,7.0,13.5,7.0
19,Michael Waltrip,8.0,25.0,4,0,0.1024678953668273,0.078125,0.1024678953668273,0.09029644768341365,9.0,9.0,5.0,14.0,8.0
19,Bethany Mota,11.0,33.0,4,0,0.1061180857410208,0.103125,0.1061180857410208,0.1046215428705104,4.0,5.0,1.0,6.0,3.0
19,Sadie Robertson,,37.0,4,0,0.1061021303538494,0.115625,0.1061021303538494,0.1108635651769247,2.0,3.0,2.0,5.0,1.5
20,Suzanne Somers,5.0,28.0,4,0,0.1004484643288425,0.08615384615384615,0.1004484643288425,0.09330115524134433,9.0,9.0,6.0,15.0,8.0
20,Willow Shields,7.0,39.0,4,0,0.1018067095474281,0.12,0.1018067095474281,0.11090335477371405,1.0,1.0,3.0,4.0,1.5
20,Riker Lynch,,34.0,4,0,0.0896436673594149,0.10461538461538461,0.0896436673594149,0.09712952598739975,7.0,4.5,10.0,14.5,7.0
20,Rumer Willis,,35.0,4,0,0.1076262535157631,0.1076923076923077,0.1076262535157631,0.1076592806040354,2.0,3.0,1.0,4.0,1.5
20,Nastia Liukin,9.0,36.0,4,0,0.1001227851548375,0.11076923076923077,0.1001227851548375,0.10544600796203413,3.0,2.0,7.0,9.0,3.0
20,Michael Sam,4.0,30.0,4,1,0.1023763493421588,0.09230769230769231,0.1023763493421588,0.09734202082492556,6.0,7.5,2.0,9.5,4.5
20,Robert Herjavec,8.0,34.0,4,0,0.1006382237624393,0.10461538461538461,0.1006382237624393,0.10262680418891196,4.0,4.5,5.0,9.5,4.5
20,Noah Galloway,,32.0,4,0,0.1009800180640983,0.09846153846153846,0.1009800180640983,0.09972077826281839,5.0,6.0,4.0,10.0,6.0
20,Patti LaBelle,6.0,30.0,4,0,0.0967344863926072,0.09230769230769231,0.0967344863926072,0.09452108935014976,8.0,7.5,9.0,16.5,9.0
20,Chris Soules,8.0,27.0,4,0,0.09962304253241,0.08307692307692308,0.09962304253241,0.09134998280466654,10.0,10.0,8.0,18.0,10.0
21,Gary Busey,4.0,16.0,4,1,0.1120524268965893,0.06779661016949153,0.1120524268965893,0.08992451853304041,9.0,10.0,1.0,11.0,5.0
21,Alexa PenaVega,9.0,21.0,4,0,0.092229759142159,0.08898305084745763,0.092229759142159,0.09060640499480832,8.0,8.0,10.0,18.0,10.0
21,Carlos PenaVega,11.0,25.0,4,0,0.0948816115922389,0.1059322033898305,0.0948816115922389,0.1004069074910347,5.0,5.0,9.0,14.0,7.5
21,Alek Skarlatos,,24.0,4,0,0.0965862245442561,0.1016949152542373,0.0965862245442561,0.09914056989924669,6.0,6.0,8.0,14.0,7.5
21,Andy Grammer,8.0,23.0,4,0,0.0989791444647697,0.09745762711864407,0.0989791444647697,0.09821838579170689,7.0,7.0,6.0,13.0,6.0
21,Tamar Braxton,,27.0,4,0,0.1018724389651357,0.11440677966101695,0.1018724389651357,0.10813960931307633,3.0,3.0,4.0,7.0,3.0
21,Nick Carter,,27.0,4,0,0.0999923855947009,0.11440677966101695,0.0999923855947009,0.10719958262785892,4.0,3.0,5.0,8.0,4.0
21,Hayes Grier,7.0,27.0,4,0,0.1020628965125245,0.11440677966101695,0.1020628965125245,0.10823483808677073,2.0,3.0,3.0,6.0,2.0
21,Bindi Irwin,,28.0,4,0,0.1031329628109989,0.11864406779661017,0.1031329628109989,0.11088851530380453,1.0,1.0,2.0,3.0,1.0
21,Paula Deen,6.0,18.0,4,0,0.0982101494766265,0.07627118644067797,0.0982101494766265,0.08724066795865223,10.0,9.0,7.0,16.0,9.0
22,Kim Fields,7.0,32.0,4,0,0.1048177556737605,0.10031347962382445,0.1048177556737605,0.10256561764879248,5.0,6.5,2.0,8.5,3.0
22,Jodie Sweetin,8.0,27.0,4,0,0.1013545786338792,0.08463949843260188,0.1013545786338792,0.09299703853324054,8.0,9.0,5.0,14.0,8.5
22,Doug Flutie,6.0,24.0,4,0,0.1018241588916919,0.07523510971786834,0.1018241588916919,0.08852963430478011,10.0,10.0,4.0,14.0,8.5
22,Von Miller,7.0,32.0,4,0,0.1012017813668852,0.10031347962382445,0.1012017813668852,0.10075763049535483,7.0,6.5,6.0,12.5,7.0
22,Antonio Brown,9.0,35.0,4,0,0.0986811441216047,0.109717868338558,0.0986811441216047,0.10419950623008134,3.0,3.5,7.0,10.5,4.0
22,Paige VanZant,,36.0,4,0,0.0943270622015962,0.11285266457680251,0.0943270622015962,0.10358986338919936,4.0,1.5,10.0,11.5,5.5
22,Nyle DiMarco,,34.0,4,0,0.1019731233442366,0.10658307210031348,0.1019731233442366,0.10427809772227503,2.0,5.0,3.0,8.0,2.0
22,Ginger Zee,,36.0,4,0,0.1057912597327564,0.11285266457680251,0.1057912597327564,0.10932196215477946,1.0,1.5,1.0,2.5,1.0
22,Wanya Morris,9.0,35.0,4,0,0.0950571695774681,0.109717868338558,0.0950571695774681,0.10238751895801304,6.0,3.5,8.0,11.5,5.5
22,Marla Maples,4.0,28.0,4,1,0.0949719664561208,0.0877742946708464,0.0949719664561208,0.09137313056348359,9.0,8.0,9.0,17.0,10.0
23,Maureen McCormick,7.0,24.0,4,0,0.0893462722666687,0.09195402298850575,0.0893462722666687,0.09065014762758722,5.0,4.5,8.0,12.5,6.0
23,Marilu Henner,9.0,21.0,4,0,0.0918631802665936,0.08045977011494253,0.0918631802665936,0.08616147519076806,9.0,10.0,4.0,14.0,9.0
23,Ryan Lochte,8.0,22.0,4,0,0.0875057135494902,0.0842911877394636,0.0875057135494902,0.0858984506444769,10.0,9.0,11.0,20.0,11.0
23,Calvin Johnson Jr.,,23.0,4,0,0.0903627182562561,0.08812260536398467,0.0903627182562561,0.08924266181012039,7.0,7.0,5.0,12.0,5.0
23,Laurie Hernandez,,30.0,4,0,0.0876649931516509,0.11494252873563218,0.0876649931516509,0.10130376094364155,1.0,1.0,10.0,11.0,4.0
23,Amber Rose,6.0,24.0,4,0,0.0889619693863059,0.09195402298850575,0.0889619693863059,0.09045799618740583,6.0,4.5,9.0,13.5,7.0
23,James Hinchcliffe,,28.0,4,0,0.0898909186058143,0.10727969348659004,0.0898909186058143,0.09858530604620216,2.0,2.0,6.0,8.0,2.0
23,Babyface,4.0,18.0,4,1,0.0919517803414098,0.06896551724137931,0.0919517803414098,0.08045864879139455,11.0,11.0,3.0,14.0,9.0
23,Vanilla Ice,4.0,23.0,4,1,0.0955341910169042,0.08812260536398467,0.0955341910169042,0.09182839819044444,4.0,7.0,2.0,9.0,3.0
23,Jana Kramer,11.0,23.0,4,0,0.0897856388422256,0.08812260536398467,0.0897856388422256,0.08895412210310513,8.0,7.0,7.0,14.0,9.0
23,Terra Jole,10.0,25.0,4,0,0.0971326243166801,0.09578544061302682,0.0971326243166801,0.09645903246485346,3.0,3.0,1.0,4.0,1.0
24,Mr. T,4.0,28.0,4,1,0.10666889452553,0.08588957055214724,0.10666889452553,0.09627923253883862,8.0,10.0,1.0,11.0,6.0
24,Heather Morris,6.0,35.0,4,0,0.0969093932804556,0.10736196319018405,0.0969093932804556,0.10213567823531983,4.0,3.0,8.0,11.0,6.0
24,Nancy Kerrigan,7.0,33.0,4,0,0.1057984074305698,0.10122699386503067,0.1057984074305698,0.10351270064780024,3.0,4.0,2.0,6.0,1.0
24,Bonner Bolton,8.0,32.0,4,0,0.1044461570061699,0.09815950920245399,0.1044461570061699,0.10130283310431194,5.0,5.5,3.0,8.5,4.0
24,Simone Biles,9.0,36.0,4,0,0.0975001003444096,0.11042944785276074,0.0975001003444096,0.10396477409858518,2.0,2.0,6.0,8.0,2.5
24,David Ross,,31.0,4,0,0.1026162181500718,0.0950920245398773,0.1026162181500718,0.09885412134497455,6.0,7.0,4.0,11.0,6.0
24,Rashad Jennings,,39.0,4,0,0.0970095033514683,0.1196319018404908,0.0970095033514683,0.10832070259597955,1.0,1.0,7.0,8.0,2.5
24,Erika Jayne,5.0,30.0,4,0,0.0968037540417093,0.09202453987730061,0.0968037540417093,0.09441414695950495,10.0,8.5,9.0,17.5,10.0
24,Normani,,32.0,4,0,0.0945798249736335,0.09815950920245399,0.0945798249736335,0.09636966708804375,7.0,5.5,10.0,15.5,9.0
24,Nick Viall,7.0,30.0,4,0,0.0976677468959816,0.09202453987730061,0.0976677468959816,0.0948461433866411,9.0,8.5,5.0,13.5,8.0
25,Sasha Pieterse,5.0,24.0,4,0,0.0960932418212264,0.08856088560885608,0.0960932418212264,0.09232706371504124,5.0,6.5,3.0,9.5,5.0
25,Frankie Muniz,,24.0,4,0,0.0947480898705288,0.08856088560885608,0.0947480898705288,0.09165448773969244,6.0,6.5,4.0,10.5,6.0
25,Jordan Fisher,,29.0,4,0,0.0889342648318028,0.1070110701107011,0.0889342648318028,0.09797266747125195,2.0,1.0,8.0,9.0,3.5
25,Derek Fisher,4.0,23.0,4,1,0.0840903602163866,0.08487084870848709,0.0840903602163866,0.08448060446243685,10.0,10.0,11.0,21.0,11.0
25,Nikki Bella,7.0,24.0,4,0,0.0841856740577856,0.08856088560885608,0.0841856740577856,0.08637327983332084,9.0,6.5,10.0,16.5,9.0
25,Terrell Owens,8.0,24.0,4,0,0.0891057499464327,0.08856088560885608,0.0891057499464327,0.08883331777764439,8.0,6.5,7.0,13.5,8.0
25,Victoria Arlen,9.0,27.0,4,0,0.0991947756842491,0.0996309963099631,0.0991947756842491,0.0994128859971061,1.0,2.0,1.0,3.0,1.0
25,Lindsey Stirling,,26.0,4,0,0.0893696560747357,0.0959409594095941,0.0893696560747357,0.0926553077421649,3.0,3.0,6.0,9.0,3.5
25,Nick Lachey,6.0,22.0,4,0,0.0866121110030672,0.08118081180811808,0.0866121110030672,0.08389646140559265,11.0,11.0,9.0,20.0,10.0
25,Drew Scott,10.0,24.0,4,0,0.0963550261499166,0.08856088560885608,0.0963550261499166,0.09245795587938635,4.0,6.5,2.0,8.5,2.0
25,Vanessa Lachey,7.0,24.0,4,0,0.0913110503438682,0.08856088560885608,0.0913110503438682,0.08993596797636214,7.0,6.5,5.0,11.5,7.0
26,Tonya Harding,,28.0,4,0,0.3273664446296436,0.32748538011695905,0.3273664446296436,0.3274259123733013,3.0,3.0,3.0,6.0,3.0
26,Josh Norman,,28.5,4,0,0.3416890361131315,0.3333333333333333,0.3416890361131315,0.3375111847232324,1.0,2.0,1.0,3.0,1.5
26,Adam Rippon,,29.0,4,0,0.3309445192572249,0.3391812865497076,0.3309445192572249,0.33506290290346624,2.0,1.0,2.0,3.0,1.5
27,Juan Pablo Di Pace,8.0,24.0,4,0,0.0945288370359095,0.10344827586206896,0.0945288370359095,0.09898855644898924,6.0,5.5,9.0,14.5,8.0
27,Evanna Lynch,,24.0,4,0,0.1071109141931923,0.10344827586206896,0.1071109141931923,0.10527959502763062,4.0,5.5,1.0,6.5,3.0
27,John Schneider,7.0,21.0,4,0,0.1014368131807359,0.09051724137931035,0.1014368131807359,0.09597702728002312,7.0,8.0,5.0,13.0,7.0
27,Milo Manheim,,29.0,4,0,0.102155777100584,0.125,0.102155777100584,0.113577888550292,1.0,1.0,4.0,5.0,2.0
27,Mary Lou Retton,6.0,26.0,4,0,0.0990083276479053,0.11206896551724138,0.0990083276479053,0.10553864658257334,3.0,2.5,6.0,8.5,4.0
27,DeMarcus Ware,7.0,22.0,4,0,0.0955232728015252,0.09482758620689655,0.0955232728015252,0.09517542950421087,8.0,7.0,8.0,15.0,9.0
27,Bobby Bones,,20.0,4,0,0.1033836737284508,0.08620689655172414,0.1033836737284508,0.09479528514008748,9.0,9.0,3.0,12.0,6.0
27,Tinashe,4.0,26.0,4,1,0.1036511475145003,0.11206896551724138,0.1036511475145003,0.10786005651587084,2.0,2.5,2.0,4.5,1.0
27,Alexis Ren,,25.0,4,0,0.0990066914610196,0.10775862068965517,0.0990066914610196,0.10338265607533739,5.0,4.0,7.0,11.0,5.0
27,Joe Amabile,8.0,15.0,4,0,0.0941945453361767,0.06465517241379311,0.0941945453361767,0.0794248588749849,10.0,10.0,10.0,20.0,10.0
28,Kate Flannery,8.0,26.0,4,0,0.1015030751842811,0.09219858156028368,0.1015030751842811,0.0968508283722824,8.0,8.0,3.0,11.0,7.0
28,James Van Der Beek,10.0,28.0,4,0,0.1047182164431914,0.09929078014184398,0.1047182164431914,0.10200449829251769,6.0,6.5,2.0,8.5,3.5
28,Kel Mitchell,,32.0,4,0,0.0999550877893901,0.11347517730496454,0.0999550877893901,0.10671513254717732,3.0,2.5,6.0,8.5,3.5
28,Lamar Odom,4.0,20.0,4,1,0.0953369544139085,0.07092198581560284,0.0953369544139085,0.08312947011475567,10.0,10.0,10.0,20.0,10.0
28,Sailor Brinkley-Cook,6.0,31.0,4,0,0.0974010539074026,0.1099290780141844,0.0974010539074026,0.1036650659607935,5.0,5.0,7.0,12.0,8.0
28,Sean Spicer,9.0,21.0,4,0,0.1058085321387677,0.07446808510638298,0.1058085321387677,0.09013830862257534,9.0,9.0,1.0,10.0,5.0
28,Lauren Alaina,,32.0,4,0,0.1010978239668842,0.11347517730496454,0.1010978239668842,0.10728650063592438,1.0,2.5,4.0,6.5,1.0
28,Ally Brooke,,32.0,4,0,0.1009997122119215,0.11347517730496454,0.1009997122119215,0.10723744475844302,2.0,2.5,5.0,7.5,2.0
28,Karamo Brown,7.0,28.0,4,0,0.0965324933452747,0.09929078014184398,0.0965324933452747,0.09791163674355934,7.0,6.5,9.0,15.5,9.0
28,Hannah Brown,,32.0,4,0,0.0966470505989776,0.11347517730496454,0.0966470505989776,0.10506111395197107,4.0,2.5,8.0,10.5,6.0
29,Anne Heche,4.0,21.0,4,1,0.085273333176892,0.06976744186046512,0.085273333176892,0.07752038751867855,7.0,11.5,1.0,12.5,6.0
29,Jesse Metcalfe,5.0,21.0,4,0,0.0794496223787416,0.06976744186046512,0.0794496223787416,0.07460853211960336,9.0,11.5,5.0,16.5,9.0
29,Chrishell Stause,8.0,22.0,4,0,0.0718442386985029,0.07308970099667775,0.0718442386985029,0.07246696984759032,12.0,8.5,12.0,20.5,11.5
29,Skai Jackson,10.0,28.0,4,0,0.0807286096981173,0.09302325581395349,0.0807286096981173,0.08687593275603539,1.0,1.0,2.0,3.0,1.0
29,Justina Machado,,24.0,4,0,0.0756580390223983,0.07973421926910298,0.0756580390223983,0.07769612914575064,6.0,5.0,8.0,13.0,7.0
29,Veron Davis,6.0,22.0,4,0,0.0739199908236819,0.07308970099667775,0.0739199908236819,0.07350484591017983,10.0,8.5,10.0,18.5,10.0
29,Johnny Weir,10.0,24.0,4,0,0.0804482240618862,0.07973421926910298,0.0804482240618862,0.0800912216654946,2.0,5.0,3.0,8.0,2.0
29,Nev Schulman,,24.0,4,0,0.0772968375147664,0.07973421926910298,0.0772968375147664,0.0785155283919347,5.0,5.0,6.0,11.0,5.0
29,AJ McLean,9.0,24.0,4,0,0.0728388039219403,0.07973421926910298,0.0728388039219403,0.07628651159552163,8.0,5.0,11.0,16.0,8.0
29,Nelly,,21.0,4,0,0.070567380676391,0.06976744186046512,0.070567380676391,0.07016741126842806,13.0,11.5,13.0,24.5,13.0
29,Kaitlyn Bristowe,,25.0,4,0,0.0762277284485873,0.08305647840531562,0.0762277284485873,0.07964210342695147,4.0,2.0,7.0,9.0,3.5
29,Monica Aldama,7.0,24.0,4,0,0.0802467742073672,0.07973421926910298,0.0802467742073672,0.07999049673823509,3.0,5.0,4.0,9.0,3.5
29,Jeannie Mai,,21.0,4,0,0.075500417370727,0.06976744186046512,0.075500417370727,0.07263392961559606,11.0,11.5,9.0,20.5,11.5
30,Brian Austin Green,4.0,26.0,4,1,0.0822414760196378,0.06235011990407674,0.0822414760196378,0.07229579796185727,13.0,13.0,2.0,15.0,6.5
30,Melora Hardin,9.0,36.5,4,0,0.0782257084671396,0.08752997601918465,0.0782257084671396,0.08287784224316212,1.0,1.0,5.0,6.0,1.0
30,Matt James,4.0,28.5,4,1,0.081263932025269,0.0683453237410072,0.081263932025269,0.0748046278831381,10.0,12.0,3.0,15.0,6.5
30,"Mike ""The Miz"" Mizanin",7.0,32.5,4,0,0.0734848260685701,0.07793764988009592,0.0734848260685701,0.07571123797433302,9.0,7.5,12.0,19.5,12.0
30,Suni Lee,9.0,34.0,4,0,0.0785298456708595,0.0815347721822542,0.0785298456708595,0.08003230892655686,3.0,4.5,4.0,8.5,2.0
30,Iman Shumpert,,31.5,4,0,0.0832272594840066,0.07553956834532374,0.0832272594840066,0.07938341391466516,4.0,9.0,1.0,10.0,3.0
30,Cody Rigsby,,29.0,4,0,0.0771352011214924,0.06954436450839328,0.0771352011214924,0.07333978281494284,11.0,11.0,7.0,18.0,11.0
30,Melanie C,5.0,33.0,4,0,0.0741579461617187,0.07913669064748201,0.0741579461617187,0.07664731840460035,6.0,6.0,10.0,16.0,9.0
30,Jimmie Allen,8.0,32.5,4,0,0.074641591424538,0.07793764988009592,0.074641591424538,0.07628962065231695,8.0,7.5,9.0,16.5,10.0
30,Olivia Jade,8.0,35.0,4,0,0.069126342239174,0.08393285371702638,0.069126342239174,0.07652959797810019,7.0,2.5,13.0,15.5,8.0
30,JoJo Siwa,,35.0,4,0,0.0768978158906055,0.08393285371702638,0.0768978158906055,0.08041533480381594,2.0,2.5,8.0,10.5,4.5
30,Kenya Moore,6.0,29.5,4,0,0.073912862262266,0.07074340527577938,0.073912862262266,0.0723281337690227,12.0,10.0,11.0,21.0,13.0
30,Amanda Kloots,,34.0,4,0,0.0771551931647222,0.0815347721822542,0.0771551931647222,0.0793449826734882,5.0,4.5,6.0,10.5,4.5
31,Selma Blair,,32.0,4,0,0.079475273009398,0.07804878048780488,0.079475273009398,0.07876202674860144,7.0,6.5,3.0,9.5,5.0
31,Joseph Baena,5.0,28.0,4,0,0.0750986127149575,0.06829268292682927,0.0750986127149575,0.07169564782089338,11.0,11.5,10.0,21.5,11.0
