celebrity_name,celebrity_age_during_season,season,placement,is_from_usa,is_final_awarded,is_final_reached,season_total_weeks,weeks_participated,low_score_advanced_week,low_score_advanced_weeks,low_score_advanced_count,week1_score_sum,week2_score_sum,week3_score_sum,week4_score_sum,week5_score_sum,week6_score_sum,week7_score_sum,week8_score_sum,week9_score_sum,week10_score_sum,week11_score_sum,week1_judge_score_rank,week2_judge_score_rank,week3_judge_score_rank,week4_judge_score_rank,week5_judge_score_rank,week6_judge_score_rank,week7_judge_score_rank,week8_judge_score_rank,week9_judge_score_rank,week10_judge_score_rank,week11_judge_score_rank,advanced_rounds,celebrity_industry_Actor/Actress,celebrity_industry_Astronaut,celebrity_industry_Athlete,celebrity_industry_Beauty Pagent,celebrity_industry_Comedian,celebrity_industry_Entrepreneur,celebrity_industry_Fashion Designer,celebrity_industry_Journalist,celebrity_industry_Magician,celebrity_industry_Military,celebrity_industry_Model,celebrity_industry_Motivational Speaker,celebrity_industry_Musician,celebrity_industry_News Anchor,celebrity_industry_Politician,celebrity_industry_Racing Driver,celebrity_industry_Radio Personality,celebrity_industry_Singer/Rapper,celebrity_industry_Social Media Personality,celebrity_industry_Sports Broadcaster,celebrity_industry_TV Personality
50,0.12163599701055897,12,7,1,0,0,10,6,0,,0,0.05607721540920493,1.410611775576593,-0.14471492105848383,0.04867923835112337,0.8551861104941365,-1.8115058371582067,0.0,0.0,0.0,0.0,0.0,4,1,3,3,2,6,0,0,0,0,0,-0.7730712395105177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,-0.5250542264780123,12,8,0,0,0,10,5,0,,0,-0.25234746934141944,-0.6862435664967211,1.3024342895263594,0.04867923835112337,-1.099524999206747,0.0,0.0,0.0,0.0,0.0,0.0,5,5,1,3,4,0,0,0,0,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,-0.4531997572015043,12,11,1,0,0,10,2,1,1,1,-1.7944708930945412,-1.105614634911384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,0,0,0,0,0,0,0,0,0,-0.4481264602657122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
242,-1.2435989192430912,12,5,1,0,0,10,8,7,"3,7",2,0.05607721540920493,1.410611775576593,-0.5065022237046947,0.04867923835112337,0.8551861104941365,1.1147728228665879,-1.0860901604998987,0.0,0.0,0.0,0.0,4,1,4,3,2,1,4,4,0,0,0,1.5015422152031208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
289,0.5527628126696064,12,10,1,0,0,10,3,2,"1,2",2,-1.486046208343917,-1.105614634911384,-2.3154387369357488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,5,0,0,0,0,0,0,0,0,-0.12318168102090665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
149,-0.9561810421370597,12,6,1,0,0,10,7,4,4,1,-0.25234746934141944,-0.2668724980820583,0.5788596842339379,-2.1418864874494363,-1.099524999206747,-0.34836650714580936,-0.7027642214999348,0.0,0.0,0.0,0.0,5,4,2,6,4,4,3,0,0,0,0,0.5267078774687044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84,-0.3813452879249964,13,11,0,0,0,10,2,1,1,1,-1.1873865060405075,0.3903600291794129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,0,0,0,0,0,0,0,0,0,-0.4481264602657122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.12163599701055897,13,6,1,0,0,10,7,2,2,1,-0.03209152719028355,-1.2198750911856668,0.12038585308576948,-0.081110710565381,0.5773502691896257,-0.1934558081335345,-0.6298581677452558,0.0,0.0,0.0,0.0,5,5,3,4,2,3,5,0,0,0,0,-0.12318168102090665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0.26534493556357475,13,3,1,1,1,10,10,0,,0,0.7381051253765325,1.4638501094227994,1.3242443839434614,2.1088784746999134,0.19245008972987526,1.431572980188153,1.4314958357846697,0.039405520311955586,1.0728048735265345,-1.2246223662827624,0.0,3,1,1,1,3,1,1,2,1,3,0,-0.7730712395105177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,-0.7406176343075359,13,1,1,1,1,10,10,0,,0,1.5083017779433485,0.9271050693011061,0.9229582069908975,1.0138838820672662,1.7320508075688772,1.431572980188153,-0.2862991671569349,1.6156263327901568,-0.44984840584807145,-0.0002449734679582747,0.0,1,2,2,2,1,1,4,1,3,2,0,-0.7730712395105177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,-0.5250542264780123,13,12,1,0,0,10,1,0,,0,-1.5724848323239156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,0,0,0,-0.7730712395105177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,-0.5969086957545201,13,4,1,0,0,10,9,6,6,1,1.1232034516599405,-0.6831300510639735,0.12038585308576948,0.28388748697883476,0.19245008972987526,-1.0059702022943782,0.4008188340197069,0.039405520311955586,-1.4188825716450857,0.0,0.0,2,4,3,3,3,5,3,2,4,0,0,1.1765974359583153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.3371994048400827,13,9,1,0,0,10,4,0,,0,1.5083017779433485,0.3903600291794129,0.9229582069908975,-0.8111071056538125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2,5,0,0,0,0,0,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
156,-1.0280355114135675,13,10,1,0,0,10,3,0,,0,0.3530067990931245,0.9271050693011061,0.12038585308576948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,3,0,0,0,0,0,0,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,0.19349046628706687,13,8,1,0,0,10,5,4,"2,3,4",3,-0.4171898534736916,-1.2198750911856668,-0.28090032386679453,-1.1761053031980282,-1.7320508075688772,0.0,0.0,0.0,0.0,0.0,0.0,6,5,4,6,6,0,0,0,0,0,0,0.5267078774687044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,0.26534493556357475,13,7,1,0,0,10,6,5,"2,3,5",3,-0.4171898534736916,-1.75662013130736,-2.2873312086296145,-0.8111071056538125,-0.9622504486493763,-1.276808333681326,0.0,0.0,0.0,0.0,0.0,6,6,6,5,5,6,0,0,0,0,0,0.8516526567135099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
206,0.9120351590521459,13,5,1,0,0,10,8,7,"3,7",2,-0.8022881797570995,0.3903600291794129,-1.0834726777719226,-0.8111071056538125,-0.5773502691896257,0.07738232325341342,-1.6605351695102184,-1.5368152921662455,0.0,0.0,0.0,7,3,5,5,4,2,6,4,0,0,0,1.5015422152031208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
239,-1.0280355114135675,13,2,1,1,1,10,10,0,,0,-0.8022881797570995,0.3903600291794129,0.12038585308576948,0.28388748697883476,0.5773502691896257,-0.4642939395204824,0.7443778346080278,-0.15762208124781957,0.7959261039666264,1.2248673397507208,0.0,7,3,3,3,2,4,2,3,2,1,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
291,-0.5250542264780123,14,3,0,1,1,10,10,0,,0,0.7276068751089989,0.9283767597649932,1.4757295747452446,-0.5807971670914017,1.2158954428164335,0.7873173366901125,0.2025478734167326,1.2632278815997784,0.4472135954999579,-0.70710678118654,0.0,2,2,2,5,1,3,3,1,2,2,0,-0.7730712395105177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.9838896283286538,14,11,1,0,0,10,3,0,,0,0.24253562503633297,-0.5091098360001582,-0.8432740427115671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,6,0,0,0,0,0,0,0,0,-0.7730712395105177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0.4090538741165906,14,10,1,0,0,10,4,0,,0,0.24253562503633297,0.20963346188241752,-0.8432740427115671,-1.027564218700172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,6,6,0,0,0,0,0,0,0,-0.7730712395105177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,-0.23763634937198058,14,7,1,0,0,10,7,0,,0,1.697749375254331,-0.14973818705887038,-0.2635231383473642,-0.5807971670914017,-0.2628963119603101,0.9972217384468111,-0.506369683541834,0.0,0.0,0.0,0.0,1,5,5,5,4,2,5,0,0,0,0,-0.7730712395105177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,-1.3154533885195991,14,6,1,0,0,10,8,6,6,1,0.24253562503633297,1.2877484087062812,-0.2635231383473642,1.2062710393436795,0.32862038995038734,-0.8922957808673383,-0.1519109050625507,0.7579367289598671,0.0,0.0,0.0,3,1,5,2,3,7,4,2,0,0,0,1.1765974359583153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.6246172819461143,14,5,1,0,0,10,8,7,"1,2,5,7",4,-1.212678125181665,-0.8684814849414462,-0.8432740427115671,-0.5807971670914017,-1.1501713648263563,-0.4723610095193204,-1.9242047974589673,-1.7685190342396897,0.0,0.0,0.0,5,7,6,5,6,5,6,5,0,0,0,1.5015422152031208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,1.1994530361581777,14,12,0,0,0,10,2,1,1,1,-1.212678125181665,-1.9465964317653097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,9,0,0,0,0,0,0,0,0,0,-0.4481264602657122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,-0.09392741081896476,14,1,1,1,1,10,10,0,,0,-0.7276068751089989,0.5690051108237054,0.3162277660168387,1.6530380909524498,0.6243787409057361,0.36740355998119734,0.2025478734167326,0.2526455763199557,-0.4472135954999579,-0.70710678118654,0.0,4,3,4,1,2,4,3,3,3,2,0,-0.7730712395105177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,-0.23763634937198058,14,9,1,0,0,10,5,1,1,1,-1.212678125181665,-0.5091098360001582,-0.8432740427115671,-0.1340301154826314,-1.7416880667370536,0.0,0.0,0.0,0.0,0.0,0.0,5,6,6,4,7,0,0,0,0,0,0,-0.4481264602657122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
99,2.0617066674762725,14,8,1,0,0,10,6,4,"2,4",2,0.24253562503633297,-1.227853133882734,-0.8432740427115671,-1.4743312703089422,-0.8544130138710075,-1.7320393557287534,0.0,0.0,0.0,0.0,0.0,3,8,6,7,5,8,0,0,0,0,0,0.5267078774687044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
144,-0.5250542264780123,14,2,0,1,1,10,10,9,9,1,1.697749375254331,1.2877484087062812,2.0554804791094474,0.3127369361261389,1.2158954428164335,1.4171355151557248,0.557006651896016,0.2526455763199557,-1.3416407864998738,1.4142135623731025,0.0,1,1,1,3,1,1,2,3,4,1,0,2.1514317736927318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
173,-0.3813452879249964,14,4,1,0,0,10,9,8,8,1,-0.7276068751089989,0.9283767597649932,0.8959786703810416,1.2062710393436795,0.6243787409057361,-0.47238200415842385,1.6203829873338658,-0.7579367289598671,1.3416407864998738,0.0,0.0,4,2,3,2,2,6,1,4,1,0,0,1.8264869944479263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97,-0.16578188009547268,15,6,0,0,0,10,8,0,,0,1.423992777513389,1.1952286093343936,0.17439502660378844,1.2549628998934559,0.42892171177544675,-0.5773502691896257,-0.3165397600375336,0.5887511215371937,0.0,0.0,0.0,2,2,3,1,2,4,5,2,0,0,0,-0.7730712395105177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,-0.7406176343075359,15,8,1,0,0,10,6,0,,0,0.641799561696175,1.4342743312012722,0.17439502660378844,-0.07382134705255596,1.3439546968963998,1.3471506281091268,0.0,0.0,0.0,0.0,0.0,3,1,3,5,1,1,0,0,0,0,0,-0.7730712395105177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,1.630579851817225,15,7,1,0,0,10,8,7,"1,2,3,4,5,7",6,-1.1833179418773239,-0.9561828874675149,-0.9766121489812186,-1.9008996866033223,-1.4011442584664595,-0.5773502691896257,-1.9412626770470132,-2.1587783557093245,0.0,0.0,0.0,9,9,5,8,4,4,7,6,0,0,0,1.5015422152031208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,-0.16578188009547268,15,3,1,1,1,10,10,6,"2,5,6",3,0.12033741781803248,-0.47809144373375745,1.3254022021887955,0.59057077642045,-1.858660751026936,-0.9622504486493763,0.4220431663987834,-0.0981130652197238,-1.1092500300285633,-0.11636642575759934,0.0,5,8,1,2,5,5,3,4,4,2,0,1.1765974359583153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,-0.5969086957545201,15,5,1,0,0,10,9,7,7,1,0.3810684897571038,0.7171371656006361,0.17439502660378844,-0.40601740878905895,0.42892171177544675,1.3471506281091268,-0.46418544703572245,0.5887511215371937,0.41872675936556136,0.0,0.0,4,4,3,6,2,1,6,2,3,0,0,1.5015422152031208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.3371994048400827,15,4,1,0,0,10,9,6,6,1,1.6847238494524601,-0.23904572186687872,-0.20927403192454722,0.09227668381569554,0.2001634654952085,-1.3471506281091268,-0.021100681272251638,0.42707184504835055,-1.2223203124437292,0.0,0.0,1,7,4,4,3,6,4,3,5,0,0,1.1765974359583153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,-1.3154533885195991,15,2,1,1,1,10,10,8,8,1,0.3810684897571038,0.9561828874675149,0.9417331436604598,1.2549628998934559,0.42892171177544675,-0.19245008972987526,1.012803160114225,-0.46176415943664395,1.324307669879812,-1.1624085047800288,0.0,4,3,2,1,2,3,2,5,1,3,0,1.8264869944479263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0.4809083433930985,15,13,0,0,0,10,1,0,,0,-2.226242229633609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,-0.09392741081896476,15,10,0,0,0,10,3,0,,0,0.12033741781803248,0.0,0.17439502660378844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,3,0,0,0,0,0,0,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
132,-0.23763634937198058,15,12,1,0,0,10,2,0,,0,-0.4011247260601101,-0.23904572186687872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,0,0,0,0,0,0,0,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
82,-0.16578188009547268,15,11,1,0,0,10,3,0,,0,0.12033741781803248,-0.23904572186687872,-0.9766121489812186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,5,0,0,0,0,0,0,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,-1.2435989192430912,15,9,1,0,0,10,4,3,"1,2,3",3,-0.9225868699382527,-2.390457218668787,-2.1276193245662256,-1.2365075631303164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,10,6,7,0,0,0,0,0,0,0,0.20176309822389885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
190,-0.6687631650310281,15,1,1,1,1,10,10,0,,0,-0.14039365412103882,0.23904572186687872,1.3254022021887955,0.42447274555219855,0.42892171177544675,0.9622504486493763,1.3082422388795072,1.114081492242957,0.5885359132268938,1.2787749305376057,0.0,6,5,1,3,2,2,1,1,2,1,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
109,0.19349046628706687,16,5,0,0,0,10,9,8,8,1,0.3259348680202783,-0.09470274476207534,-0.10100646702988265,0.19127301391900192,-0.599760143904067,-0.2508726030021272,-0.2801577628641104,-0.7061063938223446,-1.7575502982411217,0.0,0.0,3,4,4,4,6,4,5,5,4,0,0,1.8264869944479263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,-1.6028712656256308,16,2,1,1,1,10,10,0,,0,1.7481961102905819,1.6099466609552868,1.2879157933001777,1.1476380835140094,1.5593763741505748,0.8641167436739938,0.8093446482740976,1.1359102857142056,-0.45566118843288306,0.9045230698837526,0.0,1,1,1,2,1,3,2,1,3,1,0,-0.7730712395105177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,1.2713075054346854,16,12,1,0,0,10,2,0,,0,0.6815001785878542,-1.5152439161932105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,0,0,0,0,0,0,0,0,-0.7730712395105177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,-0.8843265728605517,16,8,1,0,0,10,6,4,4,1,-0.3851957531148734,-0.6629192133345294,0.4545846607472525,-1.4026687687393438,-0.599760143904067,-1.5888598190134724,0.0,0.0,0.0,0.0,0.0,5,5,3,7,6,7,0,0,0,0,0,0.5267078774687044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,-1.459162327072615,16,4,1,0,1,10,10,0,,0,0.6815001785878542,1.0417301923828328,0.4545846607472525,1.4664264400456783,0.47980811512325394,1.087114613009218,1.2451456127293807,0.7675069498068955,0.8462279213753555,-0.3014674902759109,0.0,2,2,3,1,4,2,1,2,1,2,0,-0.7730712395105177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,-0.7406176343075359,16,3,1,1,1,10,10,0,,0,0.3259348680202783,0.7576219580966058,1.2879157933001777,0.510061370450671,0.7497001798800842,-0.4738704723373514,0.1556432015911728,0.0307002779922754,0.8462279213753555,-1.5075786494915902,0.0,3,3,1,3,3,5,4,4,1,3,0,-0.7730712395105177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.840180689775638,16,9,1,0,0,10,5,3,"1,2,3",3,-2.5185876165203287,-1.2311356819069834,-1.4899842864727206,-0.4463036991443363,-1.4094363381745576,0.0,0.0,0.0,0.0,0.0,0.0,7,6,6,5,7,0,0,0,0,0,0,0.20176309822389885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.6246172819461143,16,7,1,0,0,10,7,6,"1,3,5,6",4,-0.7407610636824493,-0.09470274476207534,-0.9343931586955854,-0.4463036991443363,-1.4094363381745576,-0.9198662110077999,-2.023361620685243,0.0,0.0,0.0,0.0,6,4,5,5,7,6,7,0,0,0,0,1.1765974359583153,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,0.6964717512226222,16,11,1,0,0,10,3,0,,0,-0.3851957531148734,-0.6629192133345294,-1.7677798503612883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,7,0,0,0,0,0,0,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
146,-0.8843265728605517,16,1,1,1,1,10,10,0,,0,0.6815001785878542,1.6099466609552868,1.0101757885243876,1.1476380835140094,1.0195922446369143,1.5331103516796665,0.591444166046456,0.5833052818532405,0.5207556439232959,0.9045230698837526,0.0,2,1,2,2,2,1,3,3,2,1,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
168,0.9838896283286538,16,10,0,0,0,10,4,0,,0,-0.3851957531148734,-0.6629192133345294,-0.10100646702988265,-1.4026687687393438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,4,7,0,0,0,0,0,0,0,-0.7730712395105177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
251,-0.6687631650310281,16,6,1,0,0,10,8,7,"4,7",2,-0.02963044254729757,-0.09470274476207534,-0.10100646702988265,-0.7650920556760055,0.20991605036642372,-0.2508726030021272,-0.498058245091752,-1.8113164015442749,0.0,0.0,0.0,4,4,4,6,5,4,6,6,0,0,0,1.5015422152031208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
278,2.564687952411828,17,10,1,0,0,11,4,3,"2,3",2,-0.0987729596649586,-1.0879368351963499,-1.9874606914351796,-2.0139959720120837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,6,4,0,0,0,0,0,0,0,0.20176309822389885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,-0.7406176343075359,17,7,1,0,0,11,8,4,4,1,0.19754591932991825,0.28629916715693365,1.0566246713959175,-0.9539980920057237,0.47980811512325394,0.797006994236622,0.5498414147691576,-0.20134681656420655,0.0,0.0,0.0,4,4,1,3,2,3,2,3,0,0,0,0.5267078774687044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.049781527734051055,17,6,1,0,0,11,9,8,8,1,0.790183677319672,0.9734171683335755,0.5031546054266272,1.1659976680069961,-0.0599760143904065,1.1719764511270154,-0.46525042788159493,-1.1409652938638406,0.6788335930269978,0.0,0.0,2,2,3,1,3,2,3,4,2,0,0,1.8264869944479263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.3371994048400827,17,5,1,0,0,11,10,7,"5,7",2,-0.0987729596649586,0.6298581677452546,0.22641957244198196,0.10599978800063624,-2.219112532445048,-0.32816390756060626,-0.8036143754318458,0.26846242208561044,0.2909286827258562,-0.7340252743933794,0.0,5,3,4,2,5,5,4,2,3,4,0,1.5015422152031208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
