celebrity_name,celebrity_age_during_season,season,placement,is_from_usa,is_final_awarded,is_final_reached,season_total_weeks,weeks_participated,low_score_advanced_week,low_score_advanced_weeks,low_score_advanced_count,week1_score_sum,week2_score_sum,week3_score_sum,week4_score_sum,week5_score_sum,week6_score_sum,week7_score_sum,week8_score_sum,week9_score_sum,week10_score_sum,week11_score_sum,week1_percentage,week1_percentage_rank,week2_percentage,week2_percentage_rank,week3_percentage,week3_percentage_rank,week4_percentage,week4_percentage_rank,week5_percentage,week5_percentage_rank,week6_percentage,week6_percentage_rank,week7_percentage,week7_percentage_rank,week8_percentage,week8_percentage_rank,week9_percentage,week9_percentage_rank,week10_percentage,week10_percentage_rank,week11_percentage,week11_percentage_rank,advanced_rounds,celebrity_industry_Actor/Actress,celebrity_industry_Athlete,celebrity_industry_Comedian,celebrity_industry_Con artist,celebrity_industry_Conservationist,celebrity_industry_Entrepreneur,celebrity_industry_Fitness Instructor,celebrity_industry_Model,celebrity_industry_News Anchor,celebrity_industry_Politician,celebrity_industry_Producer,celebrity_industry_Singer/Rapper,celebrity_industry_Social Media Personality,celebrity_industry_Social media personality,celebrity_industry_Sports Broadcaster,celebrity_industry_TV Personality
79,0.979724535802188,32,9,0,0,0,11,6,4,"2,3,4",3,-0.44440090347500916,-1.7936624209652088,-0.8399555888550315,-1.010034579299165,0.0,-0.6325567492115721,0.0,0.0,0.0,0.0,0.0,0.0649350649350649,7.0,0.0504201680672268,8.0,0.0712074303405572,7.0,0.0791666666666666,6.0,0.1,3.0,0.1024844720496894,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48554127223303517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,-0.9889423741766704,32,4,1,0,1,11,11,0,,0,1.629469979408367,0.7655876187046627,1.090155125960785,0.78196225494129,1.3333333333333333,0.5060453993692573,0.408248290463863,0.6509445549041186,0.25374980175804435,0.6324555320336759,0.3032392174315603,0.0952380952380952,1.0,0.088235294117647,2.0,0.0990712074303405,2.0,0.1,3.0,0.1166666666666666,1.0,0.1180124223602484,4.0,0.1276595744680851,3.0,0.1541501976284585,3.0,0.171945701357466,3.0,0.2070175438596491,2.0,0.2027491408934708,2.0,-0.7980735853945291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,-0.1560448353394611,32,3,1,1,1,11,11,0,,0,1.3332027104250275,0.48122650318578813,1.5190686181420774,1.140361621789381,0.0,1.189206688517755,0.9525793444156804,1.3344363375534438,0.036249971679720175,0.31622776601683794,0.3032392174315603,0.0909090909090909,2.0,0.0840336134453781,3.0,0.1052631578947368,1.0,0.1041666666666666,2.0,0.1,3.0,0.1273291925465838,2.0,0.1312056737588652,1.0,0.1660079051383399,1.0,0.167420814479638,4.0,0.2035087719298245,3.0,0.2027491408934708,2.0,-0.7980735853945291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
106,0.8282886196499681,33,12,1,0,0,9,2,1,1,1,-0.8876253645985945,-0.3186064454999209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068825910931174,7.0,0.0736434108527131,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4771698709876381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2.115493906943837,33,10,1,0,0,9,3,2,"1,2",2,-1.775250729197189,-1.8247460060450005,-1.4277957570197395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0607287449392712,9.0,0.0581395348837209,7.0,0.0723270440251572,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.156266156580747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2.5698016554004965,33,10,1,0,0,9,3,2,"1,2",2,-1.331438046897892,-1.8247460060450005,-1.9110497055494975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647773279352226,8.0,0.0581395348837209,7.0,0.0660377358490566,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.156266156580747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,-1.2160962484050002,33,3,1,1,1,9,9,0,,0,1.775250729197189,1.5640680051814286,1.3509144470263685,-0.3244428422615239,1.649915822768611,0.9460589962097466,1.788854381999831,0.9534625892455922,1.2247448713915872,0.0,0.0,0.0931174089068826,1.0,0.0930232558139534,1.0,0.1084905660377358,2.0,0.1088435374149659,3.0,0.1336633663366336,1.0,0.1553398058252427,1.0,0.1875,1.0,0.2071428571428571,1.0,0.2061855670103092,1.0,0.0,0.0,0.0,0.0,-0.7980735853945291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,-0.1560448353394611,33,6,1,0,0,9,7,4,"3,4",2,1.331438046897892,0.8109982249088888,-0.7029148342251027,-1.7844356324383865,-1.1785113019775793,0.5781471643504009,-1.4310835055998659,0.0,0.0,0.0,0.0,0.0890688259109311,2.0,0.0852713178294573,2.0,0.0817610062893081,7.0,0.0986394557823129,4.0,0.1188118811881188,4.0,0.1504854368932038,2.0,0.15,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48554127223303517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,-0.08032687726335115,33,5,1,0,1,9,9,7,7,1,0.44381268229929727,0.4344633347726189,0.2635930628344132,1.6222142113076263,0.23570226039551587,-0.5255883312276362,-0.6260990336999417,-0.9534625892455922,-1.4969103983674998,0.0,0.0,0.0809716599190283,4.0,0.0813953488372093,3.0,0.0943396226415094,5.0,0.1224489795918367,1.0,0.1262376237623762,3.0,0.1359223300970873,3.0,0.159375,5.0,0.1928571428571428,3.0,0.1924398625429553,4.0,0.0,0.0,0.0,0.0,1.4482524154537086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,-1.0646603322527803,33,4,1,0,1,9,9,8,8,1,0.8876253645985945,0.8109982249088888,0.5052200370992921,0.16222142113076368,-1.1785113019775793,-0.5255883312276362,0.17888543819998254,-1.4301938838683883,0.5443310539518155,0.0,0.0,0.0850202429149797,3.0,0.0852713178294573,2.0,0.0974842767295597,3.0,0.1122448979591836,2.0,0.1188118811881188,4.0,0.1359223300970873,3.0,0.16875,3.0,0.1892857142857142,4.0,0.2027491408934708,2.0,0.0,0.0,0.0,0.0,1.7691561298605996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,-0.9132244161005605,33,2,1,1,1,9,9,6,6,1,-0.44381268229929727,0.4344633347726189,-0.21966088569534473,-0.3244428422615239,0.7071067811865476,-1.997235658665019,-0.35777087639996696,0.4767312946227961,-0.816496580927728,0.0,0.0,0.0728744939271255,6.0,0.0813953488372093,3.0,0.0880503144654088,6.0,0.1088435374149659,3.0,0.1287128712871287,2.0,0.116504854368932,4.0,0.1625,4.0,0.2035714285714285,2.0,0.1958762886597938,3.0,0.0,0.0,0.0,0.0,1.1273487010468175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,-0.5346346257200107,33,12,0,0,0,9,2,0,,0,-0.44381268229929727,-1.0716762257724608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0728744939271255,6.0,0.065891472868217,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7980735853945291,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,-0.9889423741766704,33,9,1,0,0,9,4,0,,0,-0.44381268229929727,0.05792844463634901,0.38440654996685264,-0.3244428422615239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0728744939271255,6.0,0.0775193798449612,4.0,0.0959119496855346,4.0,0.1088435374149659,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7980735853945291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.8282886196499681,33,8,1,0,0,9,5,0,,0,0.0,0.4344633347726189,-0.21966088569534473,-0.3244428422615239,-1.1785113019775793,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,5.0,0.0813953488372093,3.0,0.0880503144654088,6.0,0.1088435374149659,3.0,0.1188118811881188,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7980735853945291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,-1.0646603322527803,33,7,1,0,0,9,6,0,,0,0.0,-0.3186064454999209,0.5052200370992921,-0.3244428422615239,0.23570226039551587,0.5781471643504009,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,5.0,0.0736434108527131,5.0,0.0974842767295597,3.0,0.1088435374149659,3.0,0.1262376237623762,3.0,0.1504854368932038,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7980735853945291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,-0.8375064580244506,33,1,1,1,1,9,9,0,,0,0.8876253645985945,0.8109982249088888,1.4717279341588079,1.6222142113076263,0.7071067811865476,0.9460589962097466,0.44721359549995726,0.9534625892455922,0.5443310539518155,0.0,0.0,0.0850202429149797,3.0,0.0852713178294573,2.0,0.110062893081761,1.0,0.1224489795918367,1.0,0.1287128712871287,2.0,0.1553398058252427,1.0,0.171875,2.0,0.2071428571428571,1.0,0.2027491408934708,2.0,0.0,0.0,0.0,0.0,-0.7980735853945291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,1.055442493878298,34,13,1,0,0,11,2,1,1,1,-1.3468742895158377,-2.1766269588592317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0548780487804878,6.0,0.0539568345323741,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4771698709876381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.29826291311719855,34,8,1,0,0,11,8,5,"4,5",2,0.14177624100166755,-0.3841106397986882,-0.2063720858532496,-0.8236526912895665,-0.6636763353484756,0.5063696835418333,-0.4213293575321175,-0.43515327467107956,0.0,0.0,0.0,0.073170731707317,4.0,0.0683453237410072,4.0,0.0817120622568093,4.0,0.0846774193548387,5.0,0.0926517571884984,6.0,0.1058823529411764,2.0,0.1054216867469879,5.0,0.1227197346600331,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064449866399264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1.1311604519544078,34,5,1,0,1,11,11,9,"7,9",2,0.14177624100166755,0.5121475197315837,-0.2063720858532496,0.7752025329784141,-0.37512140693609497,0.5063696835418333,-1.0904995136125404,-0.11867816581938533,-0.5839971160707447,-0.2672612419124263,-1.5689290811054686,0.073170731707317,4.0,0.0755395683453237,2.0,0.0817120622568093,4.0,0.0967741935483871,2.0,0.0958466453674121,5.0,0.1058823529411764,2.0,0.0963855421686747,7.0,0.1243781094527363,5.0,0.1333333333333333,4.0,0.1656976744186046,3.0,0.1963875280869962,4.0,2.0900598442674907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.4496988292694184,34,13,1,0,0,11,2,0,,0,-0.8506574460100026,-0.8322397195638241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0609756097560975,5.0,0.0647482014388489,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7980735853945291,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,-1.2160962484050002,34,3,1,1,1,11,11,0,,0,-0.8506574460100026,0.9602765994967196,1.2795069322901431,0.7752025329784141,0.2019884498886662,1.2659242088545832,0.2478407985483055,0.8307471607356973,0.09733285267845798,-0.2672612419124263,0.3922322702763776,0.0609756097560975,5.0,0.079136690647482,1.0,0.0933852140077821,1.0,0.0967741935483871,2.0,0.1022364217252396,4.0,0.1147058823529411,1.0,0.1144578313253012,4.0,0.1293532338308457,2.0,0.1444444444444444,3.0,0.1656976744186046,3.0,0.2009031179782509,2.0,-0.7980735853945291,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.4340322842588475,34,7,1,0,0,11,9,8,"1,2,3,4,5,6,7,8",8,-1.3468742895158377,-1.728497879094096,-1.6922511039966424,-2.422507915557547,-2.1064509774103786,-1.7722938923964167,-1.7596696696929635,-2.3340039277812448,-2.1737670431522176,0.0,0.0,0.0548780487804878,6.0,0.0575539568345323,6.0,0.0700389105058365,6.0,0.0725806451612903,6.0,0.0766773162939297,7.0,0.0794117647058823,6.0,0.0873493975903614,8.0,0.1127694859038142,7.0,0.1074074074074074,5.0,0.0,0.0,0.0,0.0,1.7691561298605996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,-1.36753216455722,34,1,0,1,1,11,11,0,,0,1.630426771519173,0.9602765994967196,0.288920920194548,-0.29070094986690626,1.0676532351258081,0.5063696835418333,0.9170109546287285,0.19779694303230888,0.7786628214276606,1.33630620956212,0.3922322702763776,0.0914634146341463,1.0,0.079136690647482,1.0,0.0856031128404669,3.0,0.0887096774193548,4.0,0.1118210862619808,2.0,0.1058823529411764,2.0,0.1234939759036144,3.0,0.1260364842454394,4.0,0.1555555555555555,1.0,0.1715116279069767,1.0,0.2009031179782509,2.0,-0.7980735853945291,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.07110903888886873,34,11,1,0,0,11,4,0,,0,1.1342099280133378,0.5121475197315837,0.288920920194548,0.24225079155575396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0853658536585365,2.0,0.0755395683453237,2.0,0.0856031128404669,3.0,0.0927419354838709,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7980735853945291,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,-0.8375064580244506,34,12,1,0,0,11,3,0,,0,0.6379930845075027,0.5121475197315837,-1.6922511039966424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0792682926829268,3.0,0.0755395683453237,2.0,0.0700389105058365,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7980735853945291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
95,-0.4589166676439008,34,10,1,0,0,11,6,4,"2,4",2,-0.8506574460100026,-0.8322397195638241,0.288920920194548,-0.8236526912895665,-0.37512140693609497,-1.5191090506255,0.0,0.0,0.0,0.0,0.0,0.0609756097560975,5.0,0.0647482014388489,5.0,0.0856031128404669,3.0,0.0846774193548387,5.0,0.0958466453674121,5.0,0.0823529411764705,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48554127223303517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,-1.2160962484050002,34,2,1,1,1,11,11,0,,0,0.6379930845075027,0.5121475197315837,0.7842139262423456,0.7752025329784141,1.0676532351258081,0.25318484177091666,1.3631243920156773,0.514272051884003,0.32444284226152553,0.5345224838248469,1.3728129459672902,0.0792682926829268,3.0,0.0755395683453237,2.0,0.0894941634241245,2.0,0.0967741935483871,2.0,0.1118210862619808,2.0,0.1029411764705882,3.0,0.1295180722891566,1.0,0.1276948590381426,3.0,0.1481481481481481,2.0,0.1686046511627907,2.0,0.2031609129238783,1.0,-0.7980735853945291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47,-1.0646603322527803,34,9,1,0,0,11,7,5,"3,5",2,0.14177624100166755,0.9602765994967196,-1.1969580979488448,0.24225079155575396,-0.6636763353484756,-0.5063696835418333,-0.6443860762255919,0.0,0.0,0.0,0.0,0.073170731707317,4.0,0.079136690647482,1.0,0.0739299610894941,5.0,0.0927419354838709,3.0,0.0926517571884984,6.0,0.0941176470588235,4.0,0.1024096385542168,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064449866399264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
113,-0.6103525837961207,34,6,1,0,0,11,10,0,,0,1.630426771519173,0.9602765994967196,1.2795069322901431,1.3081542744010743,0.49054337830104683,1.2659242088545832,1.1400676733222028,1.1472222695873915,0.7786628214276606,0.5345224838248469,0.0,0.0914634146341463,1.0,0.079136690647482,1.0,0.0933852140077821,1.0,0.1008064516129032,1.0,0.1054313099041533,3.0,0.1147058823529411,1.0,0.1265060240963855,2.0,0.1310116086235489,1.0,0.1555555555555555,1.0,0.1686046511627907,2.0,0.0,0.0,-0.7980735853945291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,-0.5346346257200107,34,4,1,0,1,11,11,10,10,1,-0.8506574460100026,0.06401843996644777,0.7842139262423456,0.24225079155575396,1.3562081635381886,-0.5063696835418333,0.2478407985483055,0.19779694303230888,0.7786628214276606,-1.8708286933869727,-0.5883484054145455,0.0609756097560975,5.0,0.0719424460431654,3.0,0.0894941634241245,2.0,0.0927419354838709,3.0,0.1150159744408945,1.0,0.0941176470588235,4.0,0.1144578313253012,4.0,0.1260364842454394,4.0,0.1555555555555555,1.0,0.1598837209302325,4.0,0.1986453230326235,3.0,2.4109635586743816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
