contestant_id,season_idx,season,weeks_participated,placement,celebrity_name,week_idx,judge_rank,score_sum,vote_rank,total_rank,obs_id,estimated_strength,strength_lower_95,strength_upper_95,strength_std,implied_audience_score,implied_audience_score_lower,implied_audience_score_upper
60,5,31,5,12,97,0,3,0.949861543,3,6,392,11.06932191,0.624614232,62.67532785,21.97909352,22.14048223,1.249332201,125.3610649
61,5,31,5,11,60,0,7,-0.201485782,9,16,393,5.103332892,0.42035777,26.36721797,8.507197891,25.7241698,2.118880912,132.9082007
62,5,31,9,6,107,0,8,-0.662024712,10,18,394,3.962868734,0.359647295,18.7602563,6.229810087,25.16822042,2.284123702,119.1465823
63,5,31,9,5,24,0,4,0.719592078,6,10,395,16.14462976,1.062512901,86.62455377,28.24846051,40.68642214,2.677661182,218.3043659
64,5,31,10,3,112,0,2,1.180131008,2,4,396,46.66898695,2.168821626,282.973134,107.254196,74.08650016,3.442980323,449.2167176
65,5,31,4,13,94,0,9,-0.892294177,12,21,397,1.173086673,0.060994933,5.497323742,1.87095139,9.38703151,0.488081035,43.98954686
66,5,31,6,10,51,0,9,-0.892294177,12,21,398,2.310906287,0.223660145,10.31200461,3.715015313,18.49185625,1.789726942,82.51659011
67,5,31,7,9,59,0,5,0.489322613,7,12,399,9.312220796,0.727561277,47.0966879,16.79671397,29.56855004,2.310182768,149.5433585
68,5,31,8,8,38,0,6,0.028783683,8,14,400,4.409146177,0.378255385,22.25151212,7.363314285,17.63951393,1.513272835,89.02083132
69,5,31,10,1,18,0,1,1.870939403,1,2,401,58.86986538,2.24460653,361.6074857,159.4357573,74.17343562,2.828105293,455.6094937
70,5,31,2,15,104,0,9,-0.892294177,12,21,402,1.560013072,0.110720388,7.735915038,2.453183673,12.48321389,0.885983786,61.90273905
71,5,31,8,7,111,0,11,-1.583102572,16,27,403,1.633711872,0.165599312,7.652289756,2.311358539,20.7531653,2.103620566,97.2076147
72,5,31,10,4,98,0,3,0.949861543,3,6,404,26.71517922,1.558861751,148.0884033,53.54407895,53.43479533,3.117982399,296.2014013
73,5,31,10,2,33,0,3,0.949861543,3,6,405,31.67007786,1.555297249,181.2857844,77.20829179,63.34541551,3.110852803,362.6016769
59,5,31,3,14,19,1,10,-2.019956806,15,25,406,0.800048689,0.048466674,3.297274025,1.027319441,8.06621782,0.488648701,33.24363986
60,5,31,5,12,97,1,4,0.166594376,6,10,407,5.043755316,0.400108346,25.22145653,7.762105593,12.71087421,1.008321486,63.56112484
61,5,31,5,11,60,1,8,-1.082863442,13,21,408,2.328670963,0.239674681,10.78857044,3.281642317,14.78941343,1.522176386,68.51832277
62,5,31,9,6,107,1,2,0.791323285,4,6,409,21.33507773,1.677283143,111.5867569,32.33326427,33.86919971,2.662668421,177.1427413
63,5,31,9,5,24,1,3,0.47895883,5,8,410,16.95448919,1.35014889,86.45780338,28.11050864,33.91179419,2.700522014,172.9299658
64,5,31,10,3,112,1,1,1.416052194,1,2,411,47.9046358,2.491128208,276.4474055,95.59504637,60.35772966,3.138711743,348.3115462
65,5,31,4,13,94,1,6,-0.458134533,11,17,412,1.812706369,0.124413807,8.269117905,2.669635428,7.25202975,0.497737884,33.08196522
66,5,31,6,10,51,1,7,-0.770498988,12,19,413,2.809348933,0.308686817,12.58347739,3.737269788,14.1609749,1.55598552,63.42904058
67,5,31,7,9,59,1,5,-0.145770079,9,14,414,6.03992641,0.58634755,27.00333287,8.963230995,19.17822506,1.86179508,85.74210347
68,5,31,8,8,38,1,4,0.166594376,6,10,415,6.373222662,0.579031993,28.58490202,9.675265243,16.06129292,1.459230744,72.03741478
69,5,31,10,1,18,1,1,1.416052194,1,2,416,43.32812177,2.199626068,249.0807352,108.8750041,54.59152369,2.771431895,313.8307478
70,5,31,2,15,104,1,9,-1.395227897,14,23,417,0.456197854,0.040023277,1.833450561,0.529344816,3.650492095,0.32026599,14.67125881
71,5,31,8,7,111,1,5,-0.145770079,9,14,418,8.494664411,0.77121011,40.87719,11.43838927,26.97261106,2.448778355,129.7949505
72,5,31,10,4,98,1,4,0.166594376,6,10,419,12.17952187,0.961263441,59.636986,32.98319744,30.69387008,2.422500282,150.2924269
73,5,31,10,2,33,1,1,1.416052194,1,2,420,47.10791652,2.524504827,263.01906,109.0200246,59.35389847,3.180764812,331.3924227
59,5,31,3,14,19,2,10,-1.450705892,13,23,421,0.339933968,0.027403585,1.222498576,0.353525103,3.427268203,0.276287293,12.3254246
60,5,31,5,12,97,2,6,-0.238175594,9,15,422,2.004484676,0.174993831,8.340924117,2.770477885,8.019270386,0.700091582,33.36923778
61,5,31,5,11,60,2,5,0.06495698,7,12,423,5.718001037,0.60918419,25.61189734,7.900597536,18.15603426,1.934306928,81.32395962
62,5,31,9,6,107,2,7,-0.541308169,10,17,424,2.942284222,0.385600229,11.99048059,3.273485349,14.83105659,1.94367994,60.43994488
63,5,31,9,5,24,2,3,0.671222129,5,8,425,12.91995687,1.256996066,60.09369861,17.66354443,25.84205951,2.514200895,120.1973776
64,5,31,10,3,112,2,1,1.277487278,1,2,426,37.29728187,2.524740374,195.6223918,72.1917336,46.99293124,3.181061591,246.4755914
65,5,31,4,13,94,2,9,-1.147573318,12,21,427,0.738579291,0.041700164,2.963558651,0.946593031,5.910106422,0.33368443,23.71437599
66,5,31,6,10,51,2,8,-0.844440743,11,19,428,1.914288891,0.241780658,7.779455433,2.27956659,12.1576686,1.535551464,49.40740213
67,5,31,7,9,59,2,5,0.06495698,7,12,429,5.410313226,0.616743212,23.20804496,7.025750818,17.17905115,1.958308649,73.69114776
68,5,31,8,8,38,2,2,0.974354704,4,6,430,9.39013135,0.876158093,41.40224409,14.79104091,14.90672957,1.390891274,65.72560416
69,5,31,10,1,18,2,1,1.277487278,1,2,431,33.28974008,2.118980674,192.54564,71.61028753,41.94360521,2.669822253,242.5990197
71,5,31,8,7,111,2,11,-1.753838467,14,25,432,1.188063499,0.137471582,4.557657964,1.295998224,15.09206035,1.746311892,57.89627332
72,5,31,10,4,98,2,4,0.368089555,6,10,433,9.198902043,0.857039083,41.73443231,14.10711664,23.18234716,2.159842279,105.1758235
73,5,31,10,2,33,2,1,1.277487278,1,2,434,34.72303233,2.406440854,185.4190288,66.69610531,43.74949028,3.032009409,233.6198037
60,5,31,5,12,97,3,3,0.134433214,6,9,435,4.036414682,0.400079046,17.82457438,5.001711826,8.073499735,0.800224537,35.65210908
61,5,31,5,11,60,3,6,-1.030654644,11,17,436,2.71714223,0.355633697,10.79154761,2.986388796,10.87037406,1.422771055,43.17335981
62,5,31,9,6,107,3,6,-1.030654644,11,17,437,2.913876685,0.398801653,11.44955991,3.136843349,11.65744258,1.595471555,45.80584618
63,5,31,9,5,24,3,5,-0.73938268,9,14,438,4.672955563,0.586419661,18.34228054,5.296482221,14.83776248,1.862024051,58.2411706
64,5,31,10,3,112,3,1,1.299521073,1,2,439,28.90679784,2.225865933,149.9593305,53.18358782,36.42129117,2.804492968,188.9421468
65,5,31,4,13,94,3,7,-1.904470539,13,20,440,0.577351457,0.037546549,2.081366369,0.59519822,2.91023283,0.189259414,10.49146176
66,5,31,6,10,51,3,4,-0.15683875,8,12,441,4.860414765,0.625182688,19.8688931,5.807084078,12.24883382,1.575536085,50.07201678
67,5,31,7,9,59,3,2,0.716977144,4,6,442,11.39681384,1.286575246,48.82663177,14.08717307,18.09231581,2.04242396,77.51173742
68,5,31,8,8,38,3,2,0.716977144,4,6,443,7.477381858,0.814772922,30.23679395,9.933823791,11.87026092,1.293442995,48.00057567
69,5,31,10,1,18,3,1,1.299521073,1,2,444,26.52148367,1.946231518,137.2160535,64.37484792,33.41590046,2.45216593,172.8861795
71,5,31,8,7,111,3,5,-0.73938268,9,14,445,5.238239697,0.640130242,21.17211014,5.915504565,16.63267613,2.032568118,67.22656299
72,5,31,10,4,98,3,3,0.134433214,6,9,446,9.427678785,0.981110285,41.1376558,13.46363836,18.85692333,1.962383513,82.28214378
73,5,31,10,2,33,3,1,1.299521073,1,2,447,26.95833279,2.206901545,139.5101614,48.35238687,33.96631109,2.780598675,175.7766543
60,5,31,5,12,97,4,3,0.806698469,4,7,448,0.766424872,0.111651714,2.1907605,0.576215989,1.532977033,0.223321972,4.381884844
61,5,31,5,11,60,4,8,-0.729870043,10,18,449,0.672154774,0.081896327,2.062533893,0.533082929,4.26886194,0.520124425,13.09917414
62,5,31,9,6,107,4,6,-0.422556341,7,13,450,3.209507977,0.56220301,11.14072453,3.019599232,12.84016415,2.249185542,44.57029949
63,5,31,9,5,24,4,9,-1.190840597,11,20,451,1.632402138,0.317149921,5.11380416,1.375259708,13.06247071,2.537831494,40.9206258
64,5,31,10,3,112,4,2,1.114012172,2,4,452,16.13051173,1.616463615,72.89535785,28.5692203,25.60700881,2.566118094,115.7205736
66,5,31,6,10,51,4,6,-0.422556341,7,13,453,2.858815318,0.489228555,10.43098847,2.9143607,11.43716053,1.957239238,41.73088371
67,5,31,7,9,59,4,7,-0.576213192,9,16,454,2.213314589,0.418453053,7.808724814,2.215800555,11.15656797,2.109279878,39.36113267
68,5,31,8,8,38,4,4,0.499384767,5,9,455,3.592216339,0.585070797,13.10892908,4.03718899,9.0528202,1.474449261,33.03608881
69,5,31,10,1,18,4,1,1.421325874,1,2,456,20.65076862,1.719611848,101.065535,50.07681338,26.01905825,2.166635134,127.3381195
71,5,31,8,7,111,4,10,-1.959124854,12,22,457,1.458625896,0.26986954,4.356441147,1.15321157,14.70609771,2.720867516,43.92233082
72,5,31,10,4,98,4,5,0.345727915,6,11,458,4.784219546,0.67967532,18.46427732,7.873927932,15.1910525,2.158133289,58.62853981
73,5,31,10,2,33,4,2,1.114012172,2,4,459,15.47598283,1.539375093,69.89523168,26.67075321,24.56795143,2.443740919,110.9579065
62,5,31,9,6,107,5,4,-0.166205624,5,9,460,4.868015196,0.754231879,17.95165414,4.811472,12.26798782,1.900755673,45.24034242
63,5,31,9,5,24,5,4,-0.166205624,5,9,461,5.369174867,0.84153255,19.68063452,5.125483875,13.53097089,2.120763938,49.59758236
64,5,31,10,3,112,5,4,-0.166205624,5,9,462,6.653021808,0.780367431,28.87228093,9.435891112,16.76642065,1.96662043,72.76164445
66,5,31,6,10,51,5,5,-0.831028119,9,14,463,1.113125062,0.135261261,3.303062443,0.858630376,3.534440905,0.429487171,10.48802098
67,5,31,7,9,59,5,4,-0.166205624,5,9,464,4.567018595,0.714658728,17.07936813,4.623995931,11.50943994,1.80102654,43.04207603
68,5,31,8,8,38,5,3,0.498616871,3,6,465,4.414617086,0.688994855,16.60556272,4.914275059,8.829967356,1.378104139,33.21388332
69,5,31,10,1,18,5,1,1.828261862,1,2,466,17.00571153,1.427299995,79.06498416,44.30119013,21.42644698,1.798335084,99.61839516
71,5,31,8,7,111,5,6,-2.16067311,10,16,467,2.863972042,0.492210649,9.494002253,2.485568414,11.45779085,1.969169598,37.98231637
72,5,31,10,4,98,5,3,0.498616871,3,6,468,8.20764919,1.003481838,32.2948119,19.96199821,16.41666151,2.007130336,64.59498736
73,5,31,10,2,33,5,2,0.831028119,2,4,469,12.81957599,1.300108293,57.88821574,23.40924949,20.35093496,2.063907522,91.89690166
62,5,31,9,6,107,6,1,1.253256627,1,2,470,11.42144989,1.223459386,46.12848452,13.76463064,14.39052344,1.5415049,58.11985733
63,5,31,9,5,24,6,3,0.147441956,4,7,471,6.075936709,0.83889509,23.04393211,6.518634996,12.15288251,1.677929505,46.09169138
64,5,31,10,3,112,6,2,0.810930759,3,5,472,10.74409466,1.048785689,45.47409687,25.56255381,17.05613134,1.664935671,72.18962538
67,5,31,7,9,59,6,6,-0.737209781,8,14,473,0.862679659,0.102686216,2.697681411,0.691974767,3.451291761,0.410813086,10.79251785
68,5,31,8,8,38,6,5,-0.516046847,7,12,474,1.942413613,0.268450851,6.534153333,1.826412656,6.167632335,0.852396286,20.74751491
69,5,31,10,1,18,6,1,1.253256627,1,2,475,14.13999491,1.180103174,66.27847209,30.10696867,17.81577035,1.486877985,83.50795353
71,5,31,8,7,111,6,7,-2.064187386,9,16,476,2.115715817,0.322552157,6.876469498,1.885690138,10.66460567,1.625875996,34.66194989
72,5,31,10,4,98,6,3,0.147441956,4,7,477,6.165722373,0.75364842,24.86497159,8.653556301,12.33246876,1.507422007,49.73407277
73,5,31,10,2,33,6,4,-0.294883912,6,10,478,4.958677882,0.601003848,18.91552306,8.159106277,12.49646877,1.514602481,47.66940882
62,5,31,9,6,107,7,4,-0.050315461,5,9,479,4.003862358,0.629248077,14.82845401,4.127907603,10.09021802,1.585781357,37.36949987
63,5,31,9,5,24,7,4,-0.050315461,5,9,480,4.267497614,0.680598148,15.04917493,4.454219126,10.75461079,1.715189755,37.92574331
64,5,31,10,3,112,7,1,1.157255592,1,2,481,13.38459943,1.255588221,58.44544259,25.26753144,16.86400534,1.581985817,73.63868161
68,5,31,8,8,38,7,5,-0.855362829,7,12,482,1.108475765,0.106720067,3.855765666,1.042914633,3.519678265,0.338861988,12.2429872
69,5,31,10,1,18,7,1,1.157255592,1,2,483,11.95368652,1.1188057,54.42770594,23.00233324,15.06111814,1.409645869,68.57651052
71,5,31,8,7,111,7,6,-2.062933882,8,14,484,1.421547931,0.146878886,4.870594476,1.34987674,5.687136131,0.587613123,19.48561369
72,5,31,10,4,98,7,2,0.553470066,3,5,485,7.674257777,0.90356449,30.87471076,12.47353219,12.18279927,1.434398626,49.01326155
73,5,31,10,2,33,7,3,0.150946382,4,7,486,6.530950385,0.808466952,26.09029577,11.51186485,13.06298544,1.617068174,52.18492464
62,5,31,9,6,107,8,4,-1.532848349,6,10,487,2.160103623,0.183657771,8.22035402,2.506645059,5.443722723,0.462839823,20.71628763
63,5,31,9,5,24,8,3,-0.797081141,5,8,488,2.657110832,0.256421423,10.44762637,3.243287238,5.314662959,0.512885433,20.8969879
64,5,31,10,3,112,8,2,-0.061313934,3,5,489,8.884903001,0.975544907,39.12572595,16.39884392,14.10468516,1.54866674,62.11165682
69,5,31,10,1,18,8,1,1.226278679,1,2,490,10.98997493,1.065539325,51.35424952,20.18477626,13.84688401,1.342532585,64.70409089
72,5,31,10,4,98,8,2,-0.061313934,3,5,491,7.414822416,0.905749205,31.86958979,11.11701664,11.7709485,1.437866836,50.59262099
73,5,31,10,2,33,8,1,1.226278679,1,2,492,12.07014381,1.212035589,50.9193138,26.3593894,15.20784919,1.52711142,64.15609106
64,5,31,10,3,112,9,2,-1,3,5,493,7.353885646,0.41006623,34.99950691,25.8804605,11.67421205,0.650975601,55.56132978
69,5,31,10,1,18,9,1,1,1,2,494,9.333939875,0.490573516,45.96714394,22.10695275,11.76035284,0.618101007,57.91657531
72,5,31,10,4,98,9,2,-1,3,5,495,5.83769666,0.372950848,27.34049576,11.04777581,9.267278824,0.592055343,43.40273435
73,5,31,10,2,33,9,1,1,1,2,496,10.46289233,0.606843878,48.56735731,29.83704307,13.18278317,0.764596539,61.19272955
74,6,32,2,13,43,0,7,-0.444400903,9,16,497,4.066748579,0.261394458,19.56896876,7.804372454,20.49909994,1.317600785,98.64053274
75,6,32,5,10,83,0,5,0.148133634,7,12,498,6.18406113,0.51639999,32.13411014,10.31898555,19.63588761,1.639694685,102.0335604
76,6,32,8,7,11,0,6,-0.148133634,8,14,499,5.657766135,0.440660235,29.84549827,14.84827127,22.63482329,1.762933694,119.401821
77,6,32,11,5,4,0,8,-1.036935441,11,19,500,4.88170247,0.377265383,26.50416322,8.99364786,31.00374301,2.39601636,168.3282155
78,6,32,11,1,114,0,4,0.444400903,5,9,501,39.37087345,1.39693631,177.5513562,228.9869348,99.219369,3.520448674,447.4509195
79,6,32,4,11,1,0,4,0.444400903,5,9,502,11.62170207,0.744732447,66.53815369,20.84483662,29.28809663,1.876815956,167.6842052
80,6,32,1,14,78,0,9,-1.33320271,12,21,503,0.679197991,0.045358511,2.806951377,0.881150295,5.434937664,0.362958493,22.46120565
81,6,32,3,12,109,0,9,-1.33320271,12,21,504,1.203396178,0.062873135,5.582912316,1.74987538,9.629567962,0.503110397,44.67442604
82,6,32,11,2,45,0,2,1.33320271,2,4,505,40.59817347,1.882476884,243.571042,103.5218224,64.44915095,2.988411214,386.6663328
83,6,32,7,8,72,0,3,0.740668172,4,7,506,14.05699916,0.918099744,79.25188623,27.32489407,28.11633292,1.836351967,158.5169347
84,6,32,9,6,37,0,9,-1.33320271,12,21,507,3.951784378,0.330854517,19.547511,6.930834625,31.62215147,2.647495576,156.4190489
85,6,32,6,9,79,0,7,-0.444400903,9,16,508,3.9511882,0.316652137,19.22185411,7.359545019,19.91659927,1.596135997,96.89084551
86,6,32,11,4,16,0,1,1.629469979,1,2,509,82.94367119,3.001943866,588.9079669,234.1471488,104.5053699,3.782316957,741.9980815
87,6,32,11,3,9,0,2,1.33320271,2,4,510,45.4848489,1.927659445,271.5610985,126.2899833,72.20669411,3.06013803,431.1002377
74,6,32,2,13,43,1,6,-0.656217959,9,15,511,0.961779405,0.102185228,3.653273189,1.105851768,3.847756579,0.408808797,14.61551982
75,6,32,5,10,83,1,5,-0.087495728,7,12,512,4.737536828,0.512236657,22.62646587,6.574672375,15.0428236,1.626475097,71.8444937
76,6,32,8,7,11,1,7,-0.940579074,10,17,513,3.052008005,0.362636048,13.00550185,4.248122309,15.38413696,1.827925295,65.55632271
77,6,32,11,5,4,1,4,0.196865388,6,10,514,14.92601415,1.066386225,85.64148459,29.29767361,37.61536322,2.687422428,215.8269125
78,6,32,11,1,114,1,1,1.618670965,1,2,515,77.95188222,3.23218628,401.6529021,300.7910595,98.21593577,4.072412251,506.0649533
79,6,32,4,11,1,1,7,-0.940579074,10,17,516,3.060207243,0.302132132,13.37257509,4.15146186,15.42546653,1.522945579,67.40661436
81,6,32,3,12,109,1,5,-0.087495728,7,12,517,2.913753868,0.265259546,13.09934762,4.146307814,9.251872237,0.842263122,41.59359234
82,6,32,11,2,45,1,1,1.618670965,1,2,518,43.72118302,2.319023861,258.7390162,102.3208043,55.08676354,2.921867852,325.9997562
83,6,32,7,8,72,1,2,0.765587619,3,5,519,15.05151831,1.135235794,80.5076525,27.7329856,23.8941187,1.802174255,127.8050071
84,6,32,9,6,37,1,7,-0.940579074,10,17,520,5.689313515,0.603192247,26.76171931,8.993094324,28.67789932,3.040487481,134.8967481
85,6,32,6,9,79,1,8,-1.793662421,13,21,521,2.09174147,0.212745704,8.300133667,4.038466868,13.28467177,1.351150174,52.71423499
86,6,32,11,4,16,1,2,0.765587619,3,5,522,37.64610975,2.083513195,229.1094675,95.20304708,59.76278247,3.307554132,363.7087433
87,6,32,11,3,9,1,3,0.481226503,5,8,523,19.66704313,1.203900052,104.1193361,52.73728399,39.33735258,2.408000048,208.2559644
75,6,32,5,10,83,2,4,-0.196585351,6,10,524,4.952409471,0.52577481,21.66423642,6.649636572,12.48067162,1.325016193,54.59649936
76,6,32,8,7,11,2,5,-0.411042097,7,12,525,4.433278171,0.46690722,18.28473926,7.555805458,14.07672888,1.482543188,58.05846312
77,6,32,11,5,4,2,6,-0.625498843,8,14,526,5.821724402,0.566043586,27.64692868,9.321755183,23.29076528,2.264550394,110.606082
78,6,32,11,1,114,2,2,1.090155126,3,5,527,41.85007568,2.049125214,169.5024997,213.9017054,66.43653185,3.252963594,269.0833419
79,6,32,4,11,1,2,8,-1.054412335,11,19,528,1.752110394,0.161005638,7.050881494,2.086750914,11.12767128,1.022548476,44.78022149
81,6,32,3,12,109,2,9,-1.483325827,12,21,529,0.46144935,0.030382455,1.796438446,0.50481599,3.692514534,0.243120196,14.37508812
82,6,32,11,2,45,2,1,1.519068618,1,2,530,33.5716746,2.148850242,189.2076618,70.12213575,42.29883028,2.707456591,238.3933142
83,6,32,7,8,72,2,3,0.017871396,5,8,531,7.698435313,0.715819219,35.98657205,11.51813109,15.39814919,1.431757323,71.97912078
84,6,32,9,6,37,2,6,-0.625498843,8,14,532,6.432535422,0.701455411,27.33219407,10.01100338,25.73441515,2.806287657,109.3469345
85,6,32,6,9,79,2,7,-0.839955589,10,17,533,2.203547809,0.256852465,8.750384694,2.813658936,11.10733695,1.294706141,44.10772066
86,6,32,11,4,16,2,2,1.090155126,3,5,534,29.19950866,1.877506324,153.6141904,74.14882748,46.35389675,2.980520504,243.8608266
87,6,32,11,3,9,2,1,1.519068618,1,2,535,35.73514458,2.095820367,198.6243827,89.88180362,45.0247071,2.640641286,250.2579676
75,6,32,5,10,83,3,5,-0.293235846,6,11,536,3.334834606,0.469778291,12.64097595,3.689498045,10.58890527,1.491659532,40.13815159
76,6,32,8,7,11,3,7,-1.368433946,10,17,537,2.115899957,0.31617935,7.454320502,2.367218578,10.66553386,1.59375284,37.57470076
77,6,32,11,5,4,3,7,-1.368433946,10,17,538,3.313882545,0.47443693,13.40021144,4.394439923,16.70415767,2.39147561,67.54591981
78,6,32,11,1,114,3,1,1.857160355,1,2,539,47.64310712,2.65964035,203.1529248,211.1224651,60.02821504,3.351029613,255.963731
79,6,32,4,11,1,3,5,-0.293235846,6,11,540,0.990566253,0.128730434,3.131272974,0.911005485,3.145287086,0.408750217,9.942547931
82,6,32,11,2,45,3,3,0.781962255,3,6,541,12.95190353,1.136633498,65.00111337,23.91293354,25.90595812,2.273455769,130.0130222
83,6,32,7,8,72,3,4,0.065163521,5,9,542,4.9237471,0.629109769,19.57917364,7.146052622,12.40843897,1.585432805,49.34188867
84,6,32,9,6,37,3,5,-0.293235846,6,11,543,7.62905421,0.934013098,31.97714108,10.85655246,24.22408962,2.965717162,101.5351458
85,6,32,6,9,79,3,6,-1.010034579,9,15,544,2.587127496,0.379015533,8.985145133,3.643291774,10.35022875,1.516313933,35.94654983
86,6,32,11,4,16,3,3,0.781962255,3,6,545,17.14589952,1.451540565,82.99870721,36.7004707,34.29464665,2.903322203,166.0111989
87,6,32,11,3,9,3,2,1.140361622,2,4,546,19.47018797,1.526884319,94.48194527,56.57719812,30.90870786,2.423911954,149.9890422
75,6,32,5,10,83,4,4,-0.666666667,8,12,547,1.355270615,0.170164331,4.478578479,1.32728505,3.415446077,0.428834722,11.28656013
76,6,32,8,7,11,4,3,0,4,7,548,6.114674387,0.854211598,24.2746229,7.961227011,12.23036431,1.708565065,48.55327735
77,6,32,11,5,4,4,5,-1,9,14,549,4.697249605,0.692182432,18.25924353,6.490837006,14.91490194,2.197846392,57.97750803
78,6,32,11,1,114,4,1,1.333333333,1,2,550,35.93889412,2.312829917,156.9529395,125.7946473,45.28142254,2.914063755,197.7537858
82,6,32,11,2,45,4,2,1,3,5,551,13.50334262,1.300947001,62.76179423,24.01592776,21.43640692,2.065238963,99.63365355
83,6,32,7,8,72,4,3,0,4,7,552,5.545716765,0.739902052,21.7930449,6.627446631,11.09235457,1.479926988,43.58970921
84,6,32,9,6,37,4,6,-2,10,16,553,3.926226221,0.620286058,14.1144286,5.102558048,15.70751328,2.481556319,56.46709135
85,6,32,6,9,79,4,3,0,4,7,554,5.946510717,0.798705321,25.46138554,8.301700694,11.89400904,1.597543292,50.92699973
86,6,32,11,4,16,4,1,1.333333333,1,2,555,26.67469098,2.24138778,139.9161294,57.38045883,33.60893492,2.824049811,176.2881561
87,6,32,11,3,9,4,3,0,4,7,556,10.05436773,1.064926071,45.95071511,17.16891019,20.1104053,2.130029006,91.90906175
76,6,32,8,7,11,5,7,-0.860277179,7,14,557,1.744776782,0.234003157,6.145643697,1.763838496,8.79482784,1.179530528,30.97810496
77,6,32,11,5,4,5,8,-1.087997609,8,16,558,2.119331488,0.270808356,7.977417654,2.436865333,13.45989626,1.719906675,50.66466225
78,6,32,11,1,114,5,1,1.416927118,1,2,559,27.78406166,1.897210767,125.5779433,82.0348072,35.00669307,2.390401945,158.2226736
82,6,32,11,2,45,5,3,0.733765829,3,6,560,8.500091423,0.892017485,38.15350356,12.94830647,17.00159455,1.784183117,76.3133437
83,6,32,7,8,72,5,5,0.27832497,5,10,561,2.729512673,0.320852849,10.31281901,3.269234874,8.666861945,1.018785284,32.74569101
84,6,32,9,6,37,5,9,-1.543438468,9,18,562,1.822200061,0.247554915,6.416234279,1.977774294,14.58123238,1.980932733,51.34266268
85,6,32,6,9,79,5,6,-0.632556749,6,12,563,0.744998775,0.084056421,2.516916579,0.656819678,2.980490041,0.336281526,10.06933843
86,6,32,11,4,16,5,4,0.506045399,4,8,564,7.80190124,0.793237301,33.18604273,15.04370528,19.66173595,1.999054062,83.63284658
87,6,32,11,3,9,5,2,1.189206689,2,4,565,12.46666317,1.087099169,57.70937066,24.21844722,19.79068977,1.725757896,91.61298707
76,6,32,8,7,11,6,5,-1.496910398,7,12,566,2.527065728,0.380938979,8.782413263,2.486362069,8.024044002,1.209573261,27.88628316
77,6,32,11,5,4,6,4,-0.136082763,6,10,567,4.984562503,0.693917205,20.38918657,6.374444849,12.56170115,1.74875539,51.38321934
78,6,32,11,1,114,6,1,0.952579344,1,2,568,22.76655029,1.713090992,100.3418137,61.08866014,28.68484991,2.158419144,126.4262625
82,6,32,11,2,45,6,3,0.40824829,4,7,569,6.694754523,0.723968296,29.33496971,9.713645338,13.39062092,1.448056829,58.67481141
83,6,32,7,8,72,6,2,0.680413817,3,5,570,1.342255788,0.159934762,4.400146908,1.152223171,2.130816204,0.253894664,6.985184506
84,6,32,9,6,37,6,6,-1.769075925,8,14,571,3.243896665,0.492999652,11.49115893,3.264375441,12.97774175,1.972326132,45.97226991
86,6,32,11,4,16,6,3,0.40824829,4,7,572,8.153101573,0.904252459,35.1881668,12.59945341,16.30755722,1.808655098,70.38217768
87,6,32,11,3,9,6,1,0.952579344,1,2,573,14.29425437,1.277506306,68.14773669,27.5479304,18.01013048,1.609601638,85.86314454
76,6,32,8,7,11,7,5,-0.260377822,5,10,574,1.04602906,0.095913519,3.814823975,1.037960414,3.321394892,0.304548586,12.11298744
77,6,32,11,5,4,7,4,-0.032547228,4,8,575,4.843956826,0.512356645,20.04348522,6.33121742,12.20735781,1.291200792,50.51201007
78,6,32,11,1,114,7,2,0.878775149,2,4,576,13.46583968,1.024923925,60.13021216,33.80753681,21.37687142,1.627055386,95.45604615
82,6,32,11,2,45,7,6,-0.71603901,6,12,577,2.682309721,0.248760786,10.51743554,3.89292859,10.73102088,0.995208409,42.07672942
84,6,32,9,6,37,7,7,-1.855191981,7,14,578,2.44564547,0.282949138,9.483102061,2.578130199,12.32766913,1.426250612,47.80110034
86,6,32,11,4,16,7,3,0.650944555,3,6,579,7.488588987,0.709314731,33.26234259,11.62678187,14.97842169,1.418747265,66.53020942
87,6,32,11,3,9,7,1,1.334436338,1,2,580,12.54624322,0.969623703,60.72965826,24.78612255,15.80771347,1.221683128,76.51669267
77,6,32,11,5,4,8,5,-1.051249179,5,10,581,3.548092562,0.356803773,15.45897255,4.926908806,11.26605079,1.132938151,49.08597137
78,6,32,11,1,114,8,2,0.906249292,2,4,582,11.70798608,0.763186427,56.74292667,25.91443142,18.58629829,1.211550005,90.07876793
82,6,32,11,2,45,8,1,1.341248952,1,2,583,10.29240703,0.777107966,49.4273046,19.2762586,12.96797921,0.979121786,62.27622523
84,6,32,9,6,37,8,6,-1.486248839,6,12,584,1.413848687,0.118288651,5.405789944,1.592029402,5.656334041,0.473233188,21.62675112
86,6,32,11,4,16,8,3,0.253749802,3,6,585,6.748686008,0.596993682,31.18930135,11.48417438,13.49849284,1.194086514,62.38378264
87,6,32,11,3,9,8,4,0.036249972,4,8,586,4.342300609,0.387637009,19.60809505,6.852730261,10.9431234,0.976892207,49.41477411
77,6,32,11,5,4,9,5,-1.897366596,5,10,587,2.768572082,0.140883563,13.51918798,4.470182774,8.790885003,0.447339336,42.92668688
78,6,32,11,1,114,9,1,0.948683298,1,2,588,14.0167276,0.70041546,75.980979,30.84324373,17.66045897,0.882492608,95.73268459
