contestant_id,season_idx,weeks_participated,placement,celebrity_name,week_str,judge_score,week_idx,obs_id,estimated_strength,fan_votes,season,week,eliminated_week,eliminated_actual,judge_share,fan_share,combined_share,pos_judge,pos_combined
150,12,9,5,17,week2_percentage,0.088768116,1,944,20.4273357,2.263080239,15,2,9.0,0,0.088768116,0.08455093914969093,0.08665952757484546,4.0,4.0
151,12,9,4,86,week2_percentage,0.081521739,1,945,18.89768985,2.246780127,15,2,9.0,0,0.081521739,0.08394195067721232,0.08273184483860616,8.0,7.0
152,12,10,2,256,week2_percentage,0.09057971,1,946,21.35232873,2.29198351,15,2,,0,0.09057971,0.08563079423632625,0.08810525211816311,3.0,2.0
154,12,3,10,104,week2_percentage,0.083333333,1,947,20.97121572,2.33550771,15,2,3.0,0,0.083333333,0.08725690184060858,0.0852951174203043,6.0,6.0
155,12,2,12,132,week2_percentage,0.081521739,1,948,12.64152054,1.844727147,15,2,2.0,1,0.081521739,0.06892084958627043,0.0752212942931352,8.0,12.0
156,12,3,11,82,week2_percentage,0.081521739,1,949,18.2958074,2.214412375,15,2,3.0,0,0.081521739,0.08273265911847662,0.0821271990592383,8.0,8.0
157,12,4,9,35,week2_percentage,0.065217391,1,950,17.81831028,2.326418966,15,2,4.0,0,0.065217391,0.08691733728268963,0.07606736414134482,12.0,11.0
158,12,10,1,190,week2_percentage,0.085144928,1,951,20.37782878,2.291420826,15,2,,0,0.085144928,0.08560977179981488,0.08537734989990745,5.0,5.0
146,12,8,6,97,week3_percentage,0.091726619,2,952,18.01775172,2.112440962,15,3,8.0,0,0.09172661890827337,0.09287936629410683,0.0923029926011901,5.5,6.0
147,12,6,8,246,week3_percentage,0.091726619,2,953,18.23065361,2.124187924,15,3,6.0,0,0.09172661890827337,0.09339585428409922,0.09256123659618629,5.5,5.0
148,12,8,7,154,week3_percentage,0.086330935,2,954,16.92338608,2.095598571,15,3,8.0,0,0.08633093491366906,0.09213884353815889,0.08923488922591397,9.5,8.0
149,12,10,3,147,week3_percentage,0.097122302,2,955,18.81610116,2.109977811,15,3,,0,0.09712230190287768,0.09277106698156647,0.09494668444222207,1.5,2.0
150,12,9,5,17,week3_percentage,0.091726619,2,956,18.46545755,2.136985309,15,3,9.0,0,0.09172661890827337,0.0939585270547959,0.09284257298153464,5.5,4.0
151,12,9,4,86,week3_percentage,0.089928058,2,957,17.90809323,2.121609103,15,3,9.0,0,0.08992805791007194,0.09328246921697801,0.09160526356352497,8.0,7.0
152,12,10,2,256,week3_percentage,0.095323741,2,958,19.29052781,2.150151923,15,3,,0,0.09532374090467625,0.09453743400962096,0.09493058745714861,3.0,3.0
154,12,3,10,104,week3_percentage,0.091726619,2,959,12.87498808,1.776370027,15,3,3.0,1,0.09172661890827337,0.07810306909377449,0.08491484400102392,5.5,10.0
156,12,3,11,82,week3_percentage,0.086330935,2,960,12.37918379,1.782918471,15,3,3.0,1,0.08633093491366906,0.07839098972203035,0.0823609623178497,9.5,11.0
157,12,4,9,35,week3_percentage,0.080935252,2,961,17.73631046,2.188334706,15,3,4.0,0,0.08093525191906474,0.09621624669701921,0.08857574930804198,11.0,9.0
158,12,10,1,190,week3_percentage,0.097122302,2,962,19.49350339,2.145346112,15,3,,0,0.09712230190287768,0.09432613310784964,0.09572421750536367,1.5,1.0
146,12,8,6,97,week4_percentage,0.122861586,3,963,19.35573407,1.919682833,15,4,8.0,0,0.1228615858771384,0.11115515059490551,0.11700836823602195,1.5,2.0
147,12,6,8,246,week4_percentage,0.110419907,3,964,17.94506616,1.949660567,15,4,6.0,0,0.11041990688958009,0.112890947508845,0.11165542719921254,6.0,6.0
148,12,8,7,154,week4_percentage,0.093312597,3,965,15.51142105,1.949192409,15,4,8.0,0,0.09331259690668739,0.11286383981579401,0.1030882183612407,9.0,8.0
149,12,10,3,147,week4_percentage,0.116640747,3,966,18.73284164,1.939797956,15,4,,0,0.11664074688335925,0.11231987400018068,0.11448031044176996,3.0,4.0
150,12,9,5,17,week4_percentage,0.107309487,3,967,17.78946192,1.96736442,15,4,9.0,0,0.1073094868926905,0.11391605145440134,0.11061276917354593,7.0,7.0
151,12,9,4,86,week4_percentage,0.111975117,3,968,17.99948189,1.939481924,15,4,9.0,0,0.11197511688802488,0.11230157483953344,0.11213834586377916,5.0,5.0
152,12,10,2,256,week4_percentage,0.122861586,3,969,20.48427484,1.976351631,15,4,,0,0.1228615858771384,0.11443643678835363,0.11864901133274602,1.5,1.0
157,12,4,9,35,week4_percentage,0.099533437,3,970,12.12042585,1.649682331,15,4,4.0,1,0.09953343690046655,0.09552134591394752,0.09752739140720704,8.0,9.0
158,12,10,1,190,week4_percentage,0.115085537,3,971,19.22785698,1.97908625,15,4,,0,0.11508553688491445,0.11459477908403883,0.11484015798447664,4.0,3.0
146,12,8,6,97,week5_percentage,0.127109111,4,972,17.09242962,1.759260999,15,5,8.0,0,0.12710911125421823,0.12375914244952574,0.125434126851872,3.5,5.0
147,12,6,8,246,week5_percentage,0.131608549,4,973,18.04595452,1.775338918,15,5,6.0,0,0.1316085492632171,0.12489017955484666,0.1282493644090319,1.0,1.0
148,12,8,7,154,week5_percentage,0.118110236,4,974,15.10348889,1.711967031,15,5,8.0,0,0.11811023623622047,0.1204321426888067,0.11927118946251358,7.0,8.0
149,12,10,3,147,week5_percentage,0.115860517,4,975,15.79842325,1.776055379,15,5,,0,0.11586051723172104,0.12494058060336016,0.1204005489175406,8.0,7.0
150,12,9,5,17,week5_percentage,0.127109111,4,976,17.59877333,1.788454547,15,5,9.0,0,0.12710911125421823,0.12581282775693195,0.1264609695055751,3.5,4.0
151,12,9,4,86,week5_percentage,0.125984252,4,977,16.96449917,1.761300208,15,5,9.0,0,0.1259842522519685,0.12390259515907753,0.12494342370552301,6.0,6.0
152,12,10,2,256,week5_percentage,0.127109111,4,978,18.21138575,1.822672331,15,5,,0,0.12710911125421823,0.12821995416214993,0.12766453270818406,3.5,2.0
158,12,10,1,190,week5_percentage,0.127109111,4,979,18.16552461,1.820150888,15,5,,0,0.12710911125421823,0.12804257762530138,0.1275758444397598,3.5,3.0
146,12,8,6,97,week6_percentage,0.121681416,5,980,15.09095558,1.680811405,15,6,8.0,0,0.121681416,0.12833823817657017,0.1250098270882851,5.5,4.0
147,12,6,8,246,week6_percentage,0.132743363,5,981,10.92447315,1.263786416,15,6,6.0,1,0.132743363,0.09649632408397538,0.11461984354198769,1.5,8.0
148,12,8,7,154,week6_percentage,0.121681416,5,982,14.57434061,1.645978301,15,6,8.0,0,0.121681416,0.12567855893814828,0.12367998746907413,5.5,6.0
149,12,10,3,147,week6_percentage,0.119469027,5,983,15.07798905,1.698738793,15,6,,0,0.119469027,0.1297070826431079,0.12458805482155395,7.0,5.0
150,12,9,5,17,week6_percentage,0.132743363,5,984,16.63405369,1.68423289,15,6,9.0,0,0.132743363,0.1285994854262862,0.1306714242131431,1.5,1.0
151,12,9,4,86,week6_percentage,0.117256637,5,985,14.68464562,1.691092217,15,6,9.0,0,0.117256637,0.129123228863318,0.123189932931659,8.0,7.0
152,12,10,2,256,week6_percentage,0.123893805,5,986,16.0466531,1.72342912,15,6,,0,0.123893805,0.13159231084762704,0.12774305792381352,4.0,3.0
158,12,10,1,190,week6_percentage,0.130530973,5,987,16.72817082,1.708662034,15,6,,0,0.130530973,0.130464771020967,0.13049787201048352,3.0,2.0
146,12,8,6,97,week7_percentage,0.138429326,6,988,14.69627183,1.512091128,15,7,8.0,0,0.13842932586157067,0.14143828377497766,0.13993380481827417,5.0,6.0
148,12,8,7,154,week7_percentage,0.115702401,6,989,11.51873043,1.461462381,15,7,8.0,0,0.11570240088429759,0.1367025618645998,0.1262024813744487,7.0,7.0
149,12,10,3,147,week7_percentage,0.148760761,6,990,16.27029153,1.526106485,15,7,,0,0.1487607608512392,0.1427492550543314,0.1457550079527853,3.0,3.0
150,12,9,5,17,week7_percentage,0.136364031,6,991,14.83946496,1.539325368,15,7,9.0,0,0.13636403086363597,0.1439857255886273,0.14017487822613162,6.0,5.0
151,12,9,4,86,week7_percentage,0.142561983,6,992,15.20784783,1.511215523,15,7,9.0,0,0.142561982857438,0.14135638125854097,0.1419591820579895,4.0,4.0
152,12,10,2,256,week7_percentage,0.157024421,6,993,18.26143393,1.57138437,15,7,,0,0.15702442084297558,0.14698446695973505,0.1520044439013553,2.0,2.0
158,12,10,1,190,week7_percentage,0.161157078,6,994,18.87303895,1.569234003,15,7,,0,0.16115707783884292,0.14678332549918788,0.1539702016690154,1.0,1.0
146,12,8,6,97,week8_percentage,0.14691932,7,995,10.9917344,1.149546244,15,8,8.0,1,0.14691931985308065,0.1164773713501244,0.13169834560160254,2.5,6.0
148,12,8,7,154,week8_percentage,0.127962328,7,996,10.22145059,1.237868619,15,8,8.0,1,0.12796232787203765,0.12542660512396805,0.12669446649800287,7.0,7.0
149,12,10,3,147,week8_percentage,0.142180197,7,997,14.87020855,1.492005729,15,8,,0,0.1421801968578198,0.1511769589612491,0.14667857790953445,5.0,5.0
150,12,9,5,17,week8_percentage,0.14691932,7,998,15.37645599,1.485240154,15,8,9.0,0,0.14691931985308065,0.15049143943927665,0.14870537964617864,2.5,2.0
151,12,9,4,86,week8_percentage,0.145803789,7,999,15.05401667,1.473520266,15,8,9.0,0,0.14580378885419618,0.14930392588435623,0.1475538573692762,4.0,3.0
152,12,10,2,256,week8_percentage,0.139671132,7,1000,15.0834881,1.527552857,15,8,,0,0.13967113186032887,0.15477875928037263,0.14722494557035076,6.0,4.0
158,12,10,1,190,week8_percentage,0.150543915,7,1001,16.14982543,1.503532845,15,8,,0,0.15054391484945606,0.1523449399606529,0.15144442740505448,1.0,1.0
149,12,10,3,147,week9_percentage,0.192277005,8,1002,22.10186755,1.46290007,15,9,,0,0.192277005192277,0.2204334838703343,0.20635524453130566,4.0,3.0
150,12,9,5,17,week9_percentage,0.202915325,8,1003,17.32450145,1.12902213,15,9,9.0,1,0.20291532520291533,0.17012391111759634,0.18651961816025583,3.0,4.0
151,12,9,4,86,week9_percentage,0.191489769,8,1004,16.5477435,1.18017271,15,9,9.0,1,0.19148976919148977,0.17783140992945176,0.18466058956047077,5.0,5.0
152,12,10,2,256,week9_percentage,0.209220303,8,1005,24.53179412,1.423330245,15,9,,0,0.2092203032092203,0.2144710025226579,0.2118456528659391,1.0,1.0
158,12,10,1,190,week9_percentage,0.204097597,8,1006,23.90728963,1.441044243,15,9,,0,0.2040975972040976,0.2171401925599597,0.21061889488202865,2.0,2.0
149,12,10,3,147,week10_percentage,0.333121253,9,1007,58.60715271,1.242085061,15,10,,0,0.333121253,0.32632569458476574,0.32972347379238287,2.0,3.0
152,12,10,2,256,week10_percentage,0.331214819,9,1008,60.00426736,1.281832893,15,10,,0,0.331214819,0.3367684084478533,0.3339916137239266,3.0,2.0
158,12,10,1,190,week10_percentage,0.335663928,9,1009,62.34725093,1.282356212,15,10,,0,0.335663928,0.336905896967381,0.3362849124836905,1.0,1.0
159,13,9,5,109,week1_percentage,0.087336245,0,1010,22.96926258,2.392522202,16,1,9.0,0,0.08733624491266376,0.08279337447270768,0.08506480969268572,5.5,6.0
160,13,10,2,294,week1_percentage,0.104803493,0,1011,28.13058648,2.44689581,16,1,,0,0.1048034928951965,0.08467497644271783,0.09473923466895717,1.0,1.0
161,13,2,12,79,week1_percentage,0.091703057,0,1012,22.86527162,2.35090279,16,1,2.0,0,0.09170305690829694,0.08135313222117523,0.08652809456473609,3.0,4.0
162,13,6,8,282,week1_percentage,0.07860262,0,1013,22.19354812,2.432330392,16,1,6.0,0,0.07860261992139737,0.08417093927816512,0.08138677959978124,9.0,8.0
163,13,10,4,7,week1_percentage,0.091703057,0,1014,25.35220978,2.454149446,16,1,10.0,0,0.09170305690829694,0.08492598895208335,0.08831452293019015,3.0,2.0
164,13,10,3,113,week1_percentage,0.087336245,0,1015,23.88331374,2.431545332,16,1,,0,0.08733624491266376,0.08414377222972175,0.08574000857119275,5.5,5.0
165,13,5,9,64,week1_percentage,0.052401747,0,1016,17.56973383,2.421196957,16,1,5.0,0,0.05240174694759825,0.08378566609142017,0.06809370651950922,12.0,12.0
166,13,7,7,13,week1_percentage,0.074235808,0,1017,21.37801749,2.431973681,16,1,7.0,0,0.07423580792576419,0.0841585952725894,0.07919720159917679,11.0,11.0
167,13,3,11,293,week1_percentage,0.07860262,0,1018,19.95462479,2.325989711,16,1,3.0,0,0.07860261992139737,0.0804910136263338,0.07954681677386559,9.0,10.0
168,13,10,1,146,week1_percentage,0.091703057,0,1019,23.71278887,2.387298069,16,1,,0,0.09170305690829694,0.08261259303653014,0.08715782497241353,3.0,3.0
169,13,4,10,168,week1_percentage,0.07860262,0,1020,21.02194433,2.378095633,16,1,4.0,0,0.07860261992139737,0.08229414218613794,0.08044838105376766,9.0,9.0
170,13,8,6,251,week1_percentage,0.082969432,0,1021,23.31649278,2.444607987,16,1,8.0,0,0.08296943191703056,0.0845958061904176,0.08378261905372408,7.0,7.0
159,13,9,5,109,week2_percentage,0.081967213,1,1022,18.73977418,2.234605831,16,2,9.0,0,0.081967213,0.08335471798464288,0.08266096549232144,6.0,7.0
160,13,10,2,294,week2_percentage,0.106557377,1,1023,24.1558048,2.279669572,16,2,,0,0.106557377,0.08503567458570349,0.09579652579285175,1.5,1.0
161,13,2,12,79,week2_percentage,0.06147541,1,1024,11.80164325,1.946207026,16,2,2.0,1,0.06147541,0.072596936578906,0.067036173289453,12.0,12.0
162,13,6,8,282,week2_percentage,0.073770492,1,1025,18.35569056,2.283501486,16,2,6.0,0,0.073770492,0.08517861170077781,0.0794745518503889,9.0,8.0
163,13,10,4,7,week2_percentage,0.098360656,1,1026,22.73809505,2.288790815,16,2,10.0,0,0.098360656,0.08537591295230355,0.09186828447615178,3.0,3.0
164,13,10,3,113,week2_percentage,0.094262295,1,1027,21.51823605,2.268451993,16,2,,0,0.094262295,0.08461723920840163,0.08943976710420082,4.0,4.0
165,13,5,9,64,week2_percentage,0.06557377,1,1028,17.21870994,2.289162682,16,2,5.0,0,0.06557377,0.08538978424382297,0.07548177712191148,11.0,11.0
166,13,7,7,13,week2_percentage,0.081967213,1,1029,19.5825655,2.278597257,16,2,7.0,0,0.081967213,0.08499567535488804,0.08348144417744402,6.0,6.0
167,13,3,11,293,week2_percentage,0.073770492,1,1030,16.79895898,2.194878771,16,2,3.0,0,0.073770492,0.08187282894778437,0.07782166047389219,9.0,10.0
168,13,10,1,146,week2_percentage,0.106557377,1,1031,22.73972468,2.21925824,16,2,,0,0.106557377,0.08278222591387076,0.09466980145693538,1.5,2.0
169,13,4,10,168,week2_percentage,0.073770492,1,1032,17.5442624,2.238288818,16,2,4.0,0,0.073770492,0.08349209986133328,0.07863129593066664,9.0,9.0
170,13,8,6,251,week2_percentage,0.081967213,1,1033,19.74737206,2.286978024,16,2,8.0,0,0.081967213,0.08530829266756525,0.08363775283378262,6.0,5.0
159,13,9,5,109,week3_percentage,0.089361854,2,1034,16.93255515,2.070402513,16,3,9.0,0,0.08936185408936186,0.09057308839640305,0.08996747124288246,7.0,7.0
160,13,10,2,294,week3_percentage,0.110637635,2,1035,21.29392225,2.118918153,16,3,,0,0.11063763511063764,0.09269548311083028,0.10166655911073397,1.5,1.0
162,13,6,8,282,week3_percentage,0.097872507,2,1036,18.75290963,2.100243255,16,3,6.0,0,0.0978725070978725,0.09187851965723744,0.09487551337755497,4.5,5.0
163,13,10,4,7,week3_percentage,0.097872507,2,1037,19.25200993,2.1265098,16,3,10.0,0,0.0978725070978725,0.09302759192082635,0.09545004950934943,4.5,4.0
164,13,10,3,113,week3_percentage,0.110637635,2,1038,20.91499854,2.100962998,16,3,,0,0.11063763511063764,0.09191000597255648,0.10127382054159706,1.5,2.0
165,13,5,9,64,week3_percentage,0.068085222,2,1039,15.10915072,2.137140136,16,3,5.0,0,0.06808522206808522,0.09349263306918563,0.08078892756863543,10.0,10.0
166,13,7,7,13,week3_percentage,0.076595875,2,1040,16.16756209,2.132576394,16,3,7.0,0,0.07659587507659586,0.09329298483412557,0.08494442995536072,9.0,9.0
167,13,3,11,293,week3_percentage,0.063829896,2,1041,10.62892549,1.821553728,16,3,3.0,1,0.0638298960638299,0.07968679799653118,0.07175834703018054,11.0,11.0
168,13,10,1,146,week3_percentage,0.10638316,2,1042,19.39569154,2.061675224,16,3,,0,0.10638316010638316,0.09019129910031463,0.0982872296033489,3.0,3.0
169,13,4,10,168,week3_percentage,0.089361854,2,1043,16.83367045,2.064545479,16,3,4.0,0,0.08936185408936186,0.09031686302240365,0.08983935855588275,7.0,8.0
170,13,8,6,251,week3_percentage,0.089361854,2,1044,17.87177661,2.124387144,16,3,8.0,0,0.08936185408936186,0.09293473291958577,0.09114829350447382,7.0,6.0
159,13,9,5,109,week4_percentage,0.102678571,3,1045,16.40459604,1.925644144,16,4,9.0,0,0.102678571,0.09955750819645294,0.10111803959822646,5.0,5.0
160,13,10,2,294,week4_percentage,0.116071429,3,1046,19.18285637,1.968371204,16,4,,0,0.116071429,0.10176653505087695,0.10891898202543848,2.5,2.0
162,13,6,8,282,week4_percentage,0.080357143,3,1047,14.575188,1.99695051,16,4,6.0,0,0.080357143,0.103244110489833,0.0918006267449165,9.5,9.0
163,13,10,4,7,week4_percentage,0.120535714,3,1048,20.02669576,1.973510942,16,4,10.0,0,0.120535714,0.10203226405883359,0.1112839890294168,1.0,1.0
164,13,10,3,113,week4_percentage,0.107142857,3,1049,17.58498796,1.957218722,16,4,,0,0.107142857,0.101189941851357,0.1041663994256785,4.0,4.0
165,13,5,9,64,week4_percentage,0.09375,3,1050,15.88666464,1.969381565,16,4,5.0,0,0.09375,0.10181877160966808,0.09778438580483403,6.5,7.0
166,13,7,7,13,week4_percentage,0.09375,3,1051,16.05879555,1.980158219,16,4,7.0,0,0.09375,0.10237593416863741,0.0980629670843187,6.5,6.0
168,13,10,1,146,week4_percentage,0.116071429,3,1052,18.13063044,1.911957022,16,4,,0,0.116071429,0.09884987186346447,0.10746065043173224,2.5,3.0
169,13,4,10,168,week4_percentage,0.080357143,3,1053,10.51478246,1.670412026,16,4,4.0,1,0.080357143,0.08636178158260405,0.08335946229130203,9.5,10.0
170,13,8,6,251,week4_percentage,0.089285714,3,1054,15.58974003,1.988423976,16,4,8.0,0,0.089285714,0.10280328112827243,0.09604449756413622,8.0,8.0
159,13,9,5,109,week5_percentage,0.100478469,4,1055,14.25161406,1.803635425,16,5,9.0,0,0.10047846889952153,0.11159582198700488,0.1060371454432632,6.5,7.0
160,13,10,2,294,week5_percentage,0.138755981,4,1056,20.12177519,1.823525974,16,5,,0,0.13875598086124402,0.11282650427160672,0.12579124256642538,1.0,1.0
162,13,6,8,282,week5_percentage,0.100478469,4,1057,14.73580354,1.837045402,16,5,6.0,0,0.10047846889952153,0.11366298799749835,0.10707072844850994,6.5,6.0
163,13,10,4,7,week5_percentage,0.119617225,4,1058,17.34805583,1.837724771,16,5,10.0,0,0.11961722488038276,0.113705022402532,0.11666112364145738,4.0,4.0
164,13,10,3,113,week5_percentage,0.124401914,4,1059,17.63077142,1.813259849,16,5,,0,0.12440191387559808,0.11219131123751762,0.11829661255655785,3.0,3.0
165,13,5,9,64,week5_percentage,0.086124402,4,1060,10.0202779,1.573266804,16,5,5.0,1,0.08612440191387559,0.097342289779681,0.0917333458467783,8.5,9.0
166,13,7,7,13,week5_percentage,0.086124402,4,1061,13.51947093,1.872786886,16,5,7.0,0,0.08612440191387559,0.11587441067789696,0.10099940629588627,8.5,8.0
168,13,10,1,146,week5_percentage,0.129186603,4,1062,17.55261162,1.768186618,16,5,,0,0.1291866028708134,0.10940250802743699,0.1192945554491252,2.0,2.0
170,13,8,6,251,week5_percentage,0.114832536,4,1063,16.57518228,1.832781093,16,5,8.0,0,0.11483253588516745,0.11339914361882543,0.11411583975199643,5.0,5.0
159,13,9,5,109,week6_percentage,0.122015915,5,1064,14.98146288,1.670688967,16,6,9.0,0,0.12201591512201591,0.12545031220824215,0.12373311366512904,4.5,6.0
160,13,10,2,294,week6_percentage,0.135278515,5,1065,17.26853278,1.700139002,16,6,,0,0.1352785151352785,0.12766168497616542,0.13147010005572196,3.0,3.0
162,13,6,8,282,week6_percentage,0.106100796,5,1066,10.49065935,1.449507343,16,6,6.0,1,0.10610079610610079,0.10884201207961262,0.10747140409285671,8.0,8.0
163,13,10,4,7,week6_percentage,0.137931034,5,1067,17.79509627,1.707651555,16,6,10.0,0,0.13793103413793104,0.12822579483619717,0.1330784144870641,2.0,2.0
164,13,10,3,113,week6_percentage,0.119363395,5,1068,15.22229131,1.709160676,16,6,,0,0.11936339511936339,0.12833911317632482,0.1238512541478441,6.0,5.0
166,13,7,7,13,week6_percentage,0.114058355,5,1069,14.77090512,1.724108069,16,6,7.0,0,0.11405835511405835,0.12946149750733313,0.12175992631069574,7.0,7.0
168,13,10,1,146,week6_percentage,0.143236074,5,1070,17.38688081,1.63939567,16,6,,0,0.14323607414323605,0.1231005307969693,0.13316830247010267,1.0,1.0
170,13,8,6,251,week6_percentage,0.122015915,5,1071,15.6897672,1.716884064,16,6,8.0,0,0.12201591512201591,0.12891905441915544,0.12546748477058567,4.5,4.0
159,13,9,5,109,week7_percentage,0.135869565,6,1072,14.75056284,1.537515292,16,7,9.0,0,0.13586956513586956,0.14212514999315082,0.1389973575645102,5.0,5.0
160,13,10,2,294,week7_percentage,0.163043478,6,1073,19.2137076,1.571104794,16,7,,0,0.1630434781630435,0.145230103182745,0.15413679067289426,2.0,2.0
163,13,10,4,7,week7_percentage,0.173913043,6,1074,21.12421184,1.573599411,16,7,10.0,0,0.17391304317391304,0.1454607010942879,0.1596868721341005,1.0,1.0
164,13,10,3,113,week7_percentage,0.14673913,6,1075,16.5587226,1.560845773,16,7,,0,0.14673913014673914,0.14428177772153206,0.1455104539341356,4.0,4.0
166,13,7,7,13,week7_percentage,0.092391304,6,1076,9.527889299,1.469662429,16,7,7.0,1,0.09239130409239131,0.135852953299227,0.11412212869580915,7.0,7.0
168,13,10,1,146,week7_percentage,0.157608696,6,1077,17.31958201,1.513469243,16,7,,0,0.1576086961576087,0.1399023764450438,0.14875553630132626,3.0,3.0
170,13,8,6,251,week7_percentage,0.130434783,6,1078,14.87164683,1.591841189,16,7,8.0,0,0.1304347831304348,0.1471469382640134,0.1387908606972241,6.0,6.0
159,13,9,5,109,week8_percentage,0.154340836,7,1079,16.00676579,1.462392718,16,8,9.0,0,0.15434083584565916,0.17004934053976306,0.1621950881927111,5.0,5.0
160,13,10,2,294,week8_percentage,0.186495177,7,1080,21.09236555,1.465246768,16,8,,0,0.18649517681350483,0.17038121399235467,0.17843819540292977,1.0,1.0
163,13,10,4,7,week8_percentage,0.180064309,7,1081,20.14002458,1.473653842,16,8,10.0,0,0.18006430881993568,0.17135880186733,0.17571155534363284,2.0,2.0
164,13,10,3,113,week8_percentage,0.167202572,7,1082,17.97670886,1.46923995,16,8,,0,0.1672025718327974,0.17084554751740388,0.16902405967510065,4.0,4.0
168,13,10,1,146,week8_percentage,0.176848875,7,1083,18.50049462,1.416046765,16,8,,0,0.1768488748231511,0.16466015974904136,0.17075451728609622,3.0,3.0
170,13,8,6,251,week8_percentage,0.135048232,7,1084,11.70510966,1.313234066,16,8,8.0,1,0.13504823186495174,0.15270493633410698,0.14387658409952936,6.0,6.0
159,13,9,5,109,week9_percentage,0.180851064,8,1085,14.83625076,1.161337413,16,9,9.0,1,0.180851064,0.17451041584996835,0.17768073992498418,5.0,5.0
160,13,10,2,294,week9_percentage,0.195035461,8,1086,21.2913411,1.402114401,16,9,,0,0.195035461,0.21069119486615495,0.2028633279330775,4.0,4.0
163,13,10,4,7,week9_percentage,0.209219858,8,1087,23.67983974,1.387988072,16,9,10.0,0,0.209219858,0.20856847710934445,0.20889416755467222,1.5,1.0
164,13,10,3,113,week9_percentage,0.209219858,8,1088,23.2234889,1.36852825,16,9,,0,0.209219858,0.2056443126145368,0.20743208530726842,1.5,2.0
168,13,10,1,146,week9_percentage,0.205673759,8,1089,21.78859921,1.334863367,16,9,,0,0.205673759,0.20058559955999536,0.2031296792799977,3.0,3.0
160,13,10,2,294,week10_percentage,0.256410476,9,1090,31.56519856,1.274689806,16,10,,0,0.2564104757435895,0.25347594379278177,0.25494320976818563,1.5,1.0
163,13,10,4,7,week10_percentage,0.24786346,9,1091,29.53268416,1.280711042,16,10,10.0,1,0.24786345975213653,0.25467328487977803,0.2512683723159573,3.0,2.0
164,13,10,3,113,week10_percentage,0.239315589,9,1092,26.92446475,1.260834911,16,10,,0,0.2393155887606844,0.25072085579431785,0.24501822227750114,4.0,4.0
168,13,10,1,146,week10_percentage,0.256410476,9,1093,29.66503286,1.212603613,16,10,,0,0.2564104757435895,0.24112991553312232,0.2487701956383559,1.5,3.0
171,14,4,10,278,week1_percentage,0.08203125,0,1094,20.18376767,2.308292517,17,1,4.0,0,0.08203125,0.08006229227529352,0.08104677113764676,8.5,9.0
172,14,8,7,34,week1_percentage,0.0859375,0,1095,23.28565807,2.418080674,17,1,8.0,0,0.0859375,0.08387025484908539,0.0849038774245427,6.5,6.0
173,14,9,6,85,week1_percentage,0.09375,0,1096,24.11506164,2.386738098,17,1,9.0,0,0.09375,0.08278314892039922,0.08826657446019961,2.5,3.0
174,14,10,5,164,week1_percentage,0.08203125,0,1097,21.91415153,2.390546429,17,1,10.0,0,0.08203125,0.08291523950569442,0.0824732447528472,8.5,8.0
175,14,11,2,62,week1_percentage,0.09375,0,1098,25.25719733,2.433012645,17,1,,0,0.09375,0.08438816487029964,0.08906908243514983,2.5,2.0
176,14,11,1,10,week1_percentage,0.10546875,0,1099,27.79861108,2.429375222,17,1,,0,0.10546875,0.0842620021672583,0.09486537608362915,1.0,1.0
177,14,2,12,150,week1_percentage,0.06640625,0,1100,19.14726345,2.388256716,17,1,2.0,0,0.06640625,0.08283582163725597,0.07462103581862799,11.0,11.0
178,14,11,4,26,week1_percentage,0.0703125,0,1101,20.74568884,2.435264592,17,1,11.0,0,0.0703125,0.08446627283866788,0.07738938641933393,10.0,10.0
179,14,5,9,54,week1_percentage,0.0859375,0,1102,22.10083651,2.365858497,17,1,5.0,0,0.0859375,0.08205894750071689,0.08399822375035845,6.5,7.0
180,14,7,8,215,week1_percentage,0.08984375,0,1103,24.75952046,2.446282341,17,1,7.0,0,0.08984375,0.08484841948349618,0.0873460847417481,4.5,5.0
181,14,11,3,111,week1_percentage,0.08984375,0,1104,24.99236709,2.455642722,17,1,,0,0.08984375,0.0851730809178295,0.08750841545891475,4.5,4.0
182,14,3,11,27,week1_percentage,0.0546875,0,1105,17.08579224,2.373856491,17,1,3.0,0,0.0546875,0.08233635503400313,0.06851192751700157,12.0,12.0
171,14,4,10,278,week2_percentage,0.071428571,1,1106,16.57641917,2.201429939,17,2,4.0,0,0.07142857114285714,0.0823387105470246,0.07688364084494087,10.0,10.0
172,14,8,7,34,week2_percentage,0.086466165,1,1107,19.88566502,2.255752891,17,2,8.0,0,0.08646616517293232,0.08437051802885603,0.08541834160089418,7.0,7.0
173,14,9,6,85,week2_percentage,0.093984962,1,1108,20.65683725,2.229952631,17,2,9.0,0,0.09398496218796992,0.08340552700073231,0.08869524459435112,2.5,2.0
174,14,10,5,164,week2_percentage,0.090225564,1,1109,20.01693279,2.230408568,17,2,10.0,0,0.09022556418045112,0.08342258012788643,0.08682407215416878,5.0,6.0
175,14,11,2,62,week2_percentage,0.097744361,1,1110,22.23997764,2.271873969,17,2,,0,0.09774436119548872,0.08497348465142816,0.09135892292345844,1.0,1.0
176,14,11,1,10,week2_percentage,0.090225564,1,1111,20.81640325,2.269571305,17,2,,0,0.09022556418045112,0.08488735954645699,0.08755646186345406,5.0,5.0
