celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_age_during_season,season,is_from_usa,is_final_awarded,is_final_reached,low_score_advanced_count,week1_score_sum,week2_score_sum,week3_score_sum,week4_score_sum,week5_score_sum,week6_score_sum,week7_score_sum,week8_score_sum,week9_score_sum,week10_score_sum,week11_score_sum,participated_ratio,ballroom_partner_count,is_legacy_season,season_total_contestants,relative_placement,gender,week1_audience_votes,week2_audience_votes,week3_audience_votes,week4_audience_votes,week5_audience_votes,week6_audience_votes,week7_audience_votes,week8_audience_votes,week9_audience_votes,week10_audience_votes,week11_audience_votes,week1_judge_rank,week1_audience_rank,week1_judge_pct,week1_audience_pct,week1_combined_rank,week1_combined_pct,week2_judge_rank,week2_audience_rank,week2_judge_pct,week2_audience_pct,week2_combined_rank,week2_combined_pct,week3_judge_rank,week3_audience_rank,week3_judge_pct,week3_audience_pct,week3_combined_rank,week3_combined_pct,week4_judge_rank,week4_audience_rank,week4_judge_pct,week4_audience_pct,week4_combined_rank,week4_combined_pct,week5_judge_rank,week5_audience_rank,week5_judge_pct,week5_audience_pct,week5_combined_rank,week5_combined_pct,week6_judge_rank,week6_audience_rank,week6_judge_pct,week6_audience_pct,week6_combined_rank,week6_combined_pct,week7_judge_rank,week7_audience_rank,week7_judge_pct,week7_audience_pct,week7_combined_rank,week7_combined_pct,week8_judge_rank,week8_audience_rank,week8_judge_pct,week8_audience_pct,week8_combined_rank,week8_combined_pct,week9_judge_rank,week9_audience_rank,week9_judge_pct,week9_audience_pct,week9_combined_rank,week9_combined_pct,week10_judge_rank,week10_audience_rank,week10_judge_pct,week10_audience_pct,week10_combined_rank,week10_combined_pct,week11_judge_rank,week11_audience_rank,week11_judge_pct,week11_audience_pct,week11_combined_rank,week11_combined_pct,total_audience_votes
Wayne Brady,Witney Carson,Comedian,Georgia,50,31,True,True,True,0,29.0,32.0,33.0,36.0,41.0,34.0,38.0,45.0,36.5,38.0,0.0,1.0,14,False,16,0.13333333333333333,1.0,74.08650016,60.35772966,46.99293124,36.42129117,25.60700881,16.76642065,17.05613134,16.86400534,14.10468516,11.67421205,-1.0,2.0,2.0,0.07591623036649214,0.14706750687394923,4.0,0.22298373724044138,2.0,1.0,0.07766990291262135,0.15256485320787916,3.0,0.2302347561205005,2.0,1.0,0.08188585607940446,0.16127177672318224,3.0,0.2431576328025867,2.0,1.0,0.08780487804878048,0.15845414477090244,3.0,0.24625902281968293,2.5,2.0,0.09141583054626533,0.15112534029253552,4.5,0.24254117083880083,6.5,3.0,0.09855072463768116,0.12320001343750848,9.5,0.22175073807518964,3.0,2.0,0.11674347158218126,0.16010971176528394,5.0,0.2768531833474652,1.5,1.0,0.14331210191082802,0.1933445544769214,2.5,0.33665665638774944,3.5,2.0,0.16590909090909092,0.21471994236732936,5.5,0.3806290332764203,3.5,3.0,0.24358974358974358,0.2544253455414019,6.5,0.49801508913114545,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,319.93091558
Sam Champion,Cheryl Burke,News Anchor,Kentucky,61,31,True,False,False,1,20.0,26.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,25,False,16,0.8,1.0,9.38703151,7.25202975,5.910106422,2.91023283,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.0,15.0,0.05235602094240838,0.018633992942593644,28.0,0.07099001388500202,11.0,14.0,0.06310679611650485,0.018330789784512958,25.0,0.08143758590101781,12.0,13.0,0.062034739454094295,0.020282483729972777,25.0,0.08231722318406708,13.0,13.0,0.06097560975609756,0.01266123301366345,26.0,0.07363684276976101,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.459400512
Jessie James Decker,Alan Bersten,Singer/Rapper,N,34,31,False,False,False,2,20.0,25.0,26.0,31.0,36.0,32.0,0.0,0.0,0.0,0.0,0.0,0.6,9,False,16,0.6,0.0,18.49185625,14.1609749,12.1576686,12.24883382,11.43716053,3.534440905,-1.0,-1.0,-1.0,-1.0,-1.0,13.0,11.0,0.05235602094240838,0.03670778333820211,24.0,0.08906380428061049,12.0,11.0,0.06067961165048544,0.035794372470088716,23.0,0.09647398412057415,11.0,11.0,0.06451612903225806,0.041723058430216016,22.0,0.10623918746247407,8.0,8.0,0.07560975609756097,0.05328966725341401,16.0,0.12889942335097498,7.5,8.0,0.0802675585284281,0.06749889414657509,15.5,0.14776645267500318,9.0,10.0,0.0927536231884058,0.0259711465004953,19.0,0.1187247696889011,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.03093500499999
Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,32,31,True,False,False,0,26.0,27.0,29.0,34.0,35.5,34.0,34.5,0.0,0.0,0.0,0.0,0.7,8,False,16,0.5333333333333333,0.0,29.56855004,19.17822506,17.17905115,18.09231581,11.15656797,11.50943994,3.451291761,-1.0,-1.0,-1.0,-1.0,7.0,6.0,0.06806282722513089,0.05869588827747389,13.0,0.12675871550260479,9.5,8.0,0.06553398058252427,0.048476360982239265,17.5,0.11401034156476353,7.5,7.0,0.07196029776674938,0.05895559243218059,14.5,0.13091589019892996,4.5,5.0,0.08292682926829269,0.0787122679209131,9.5,0.16163909718920577,9.0,9.0,0.07915273132664437,0.06584291603416885,18.0,0.14499564736081322,6.5,7.0,0.09855072463768116,0.08457160802930212,13.5,0.1831223326669833,8.0,9.0,0.10599078341013825,0.032398046078344116,17.0,0.13838882948848236,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,110.135441731
Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,50,31,True,False,False,0,24.0,28.0,32.0,34.0,39.0,36.0,35.0,35.0,0.0,0.0,0.0,0.8,12,False,16,0.4666666666666667,0.0,17.63951393,16.06129292,14.90672957,11.87026092,9.0528202,8.829967356,6.167632335,3.519678265,-1.0,-1.0,-1.0,8.0,12.0,0.06282722513089005,0.03501581705912504,20.0,0.09784304219001509,7.0,9.0,0.06796116504854369,0.04059776287928304,16.0,0.10855892792782673,4.0,9.0,0.0794044665012407,0.05115736983096733,13.0,0.13056183633220803,4.5,9.0,0.08292682926829269,0.05164265136858588,13.5,0.13456948063687857,5.0,10.0,0.08695652173913043,0.053427190324465676,15.0,0.14038371206359612,3.5,9.0,0.10434782608695652,0.06488278682856267,12.5,0.1692306129155192,7.0,8.0,0.10752688172043011,0.05789694132544685,15.0,0.16542382304587697,7.0,8.0,0.11146496815286625,0.04035284692625274,15.0,0.15181781507911898,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.047895496
Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,18,31,True,True,True,0,32.0,32.0,33.0,36.0,42.0,40.0,39.0,45.0,40.0,40.0,0.0,1.0,21,False,16,0.0,0.0,74.17343562,54.59152369,41.94360521,33.41590046,26.01905825,21.42644698,17.81577035,15.06111814,13.84688401,11.76035284,-1.0,1.0,1.0,0.08376963350785341,0.1472400805727139,2.0,0.2310097140805673,2.0,3.0,0.07766990291262135,0.13798974621934626,5.0,0.2156596491319676,2.0,3.0,0.08188585607940446,0.1439433454330827,5.0,0.22582920151248717,2.0,3.0,0.08780487804878048,0.14537891873257566,5.0,0.23318379678135615,1.0,1.0,0.09364548494983277,0.15355713981661856,2.0,0.24720262476645133,1.0,1.0,0.11594202898550725,0.15744198543975235,2.0,0.2733840144252596,1.5,1.0,0.11981566820276497,0.16724061270127344,2.5,0.2870562809040384,1.5,2.0,0.14331210191082802,0.17267458815347952,3.5,0.3159866900643076,1.5,3.0,0.18181818181818182,0.21079535649800313,4.5,0.39261353831618495,1.5,2.0,0.2564102564102564,0.2563026799745176,3.5,0.512712936384774,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,310.05409555
Teresa Giudice,Pasha Pashkov,TV Personality,New Jersey,50,31,True,False,False,0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7,False,16,0.9333333333333333,0.0,12.48321389,3.650492095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.0,13.0,0.05235602094240838,0.024780157526833206,26.0,0.07713617846924159,14.0,15.0,0.055825242718446605,0.0092272654015893,29.0,0.0650525081200359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.133705985
Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,34,31,True,False,False,5,17.0,27.0,23.0,29.0,31.0,28.0,31.5,29.0,0.0,0.0,0.0,0.8,2,False,16,0.4,1.0,20.7531653,26.97261106,15.09206035,16.63267613,14.70609771,11.45779085,10.66460567,5.687136131,-1.0,-1.0,-1.0,16.0,10.0,0.04450261780104712,0.04119665895706356,26.0,0.08569927675811068,9.5,7.0,0.06553398058252427,0.06817805225913327,16.5,0.13371203284165756,14.0,8.0,0.05707196029776675,0.051793393662284595,22.0,0.10886535396005134,9.5,6.0,0.07073170731707316,0.07236197253768456,15.5,0.14309367985475774,12.0,5.0,0.06911928651059086,0.08679123896466638,17.0,0.15591052547525724,10.0,8.0,0.08115942028985507,0.08419208942393806,18.0,0.16535150971379314,9.0,7.0,0.0967741935483871,0.10011103373187984,16.0,0.19688522728026692,8.0,7.0,0.09235668789808917,0.06520258855052032,15.0,0.15755927644860948,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,121.966143201
Shangela,Gleb Savchenko,TV Personality,Texas,40,31,True,False,True,0,28.0,28.0,30.0,32.0,38.5,36.0,36.5,42.0,36.5,38.0,0.0,1.0,13,False,16,0.2,0.0,53.43479533,30.69387008,23.18234716,18.85692333,15.1910525,16.41666151,12.33246876,12.18279927,11.7709485,9.267278824,-1.0,4.0,4.0,0.07329842931937172,0.10607225489841313,8.0,0.17937068421778485,7.0,6.0,0.06796116504854369,0.07758419359898956,13.0,0.14554535864753326,6.0,5.0,0.07444168734491315,0.07955788703651885,11.0,0.153999574381432,6.5,4.0,0.07804878048780488,0.08203876258310112,10.5,0.160087543070906,6.0,4.0,0.0858416945373467,0.08965330529225027,10.0,0.175494999829597,3.5,4.0,0.10434782608695652,0.12062997588164581,7.5,0.22497780196860234,4.5,5.0,0.11213517665130568,0.11576763681968506,9.5,0.22790281347099073,3.0,4.0,0.1337579617834395,0.13967487851494675,7.0,0.2734328402983862,3.5,4.0,0.16590909090909092,0.1791927543832394,7.5,0.34510184529233034,3.5,4.0,0.24358974358974358,0.20196914420658624,7.5,0.4455588877963298,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,203.329145264
Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,31,31,True,True,True,0,28.0,32.0,33.0,36.0,41.0,37.0,35.5,40.0,40.0,40.0,0.0,1.0,19,False,16,0.06666666666666667,0.0,63.34541551,59.35389847,43.74949028,33.96631109,24.56795143,20.35093496,12.49646877,13.06298544,15.20784919,13.18278317,-1.0,4.0,3.0,0.07329842931937172,0.12574561236974074,7.0,0.19904404168911247,2.0,2.0,0.07766990291262135,0.15002749206108748,4.0,0.22769739497370883,2.0,2.0,0.08188585607940446,0.1501408369730203,4.0,0.23202669305242477,2.0,2.0,0.08780487804878048,0.14777353031409204,4.0,0.23557840836287253,2.5,3.0,0.09141583054626533,0.1449931168336734,5.5,0.23640894737993873,2.0,2.0,0.1072463768115942,0.14953910037667228,4.0,0.2567854771882665,6.0,4.0,0.10906298003072197,0.11730714151785912,10.0,0.2263701215485811,4.0,3.0,0.12738853503184713,0.14976614683847767,7.0,0.27715468187032477,1.5,1.0,0.18181818181818182,0.23151374628824656,2.5,0.4133319281064284,1.5,1.0,0.2564102564102564,0.2873028302774942,2.5,0.5437130866877506,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,299.28408830999996
Jamie Lynn Spears,Alan Bersten,Actor/Actress,Mississippi,32,32,True,False,False,0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,9,False,14,0.9230769230769231,0.0,20.49909994,3.847756579,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.5,10.0,0.06493506493506493,0.0367260874331365,19.5,0.10166115236820143,9.0,13.0,0.06722689075630252,0.009275570551452688,22.0,0.0765024613077552,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.346856519
Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,55,32,True,False,False,0,17.0,18.0,26.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,13,False,14,0.6923076923076923,0.0,19.63588761,15.0428236,12.48067162,10.58890527,3.415446077,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,12.0,0.0735930735930736,0.0351795604345008,19.0,0.1087726340275744,7.5,10.0,0.07563025210084033,0.03626288948640311,17.5,0.11189314158724345,6.0,9.0,0.0804953560371517,0.03936844447282766,15.0,0.11986380050997936,7.0,9.0,0.0875,0.04426352621002691,16.0,0.1317635262100269,8.0,10.0,0.09166666666666666,0.018005242277575904,18.0,0.10967190894424256,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.163734177
Barry Williams,Peta Murgatroyd,Actor/Actress,California,68,32,True,False,False,2,16.0,15.0,25.0,18.0,24.0,32.0,32.5,35.0,0.0,0.0,0.0,0.7272727272727273,15,False,14,0.46153846153846156,1.0,22.63482329,15.38413696,14.07672888,10.66553386,12.23036431,8.79482784,8.024044002,3.321394892,-1.0,-1.0,-1.0,8.0,9.0,0.06926406926406926,0.04055243896635856,17.0,0.10981650823042782,11.0,9.0,0.06302521008403361,0.03708567442246478,20.0,0.10011088450649838,7.0,8.0,0.07739938080495357,0.04440297254382288,15.0,0.12180235334877645,10.5,8.0,0.075,0.04458384748171796,18.5,0.11958384748171796,5.5,7.0,0.1,0.06447493755720257,12.5,0.16447493755720258,7.0,7.0,0.09937888198757763,0.06284532719941402,14.0,0.16222420918699165,7.0,7.0,0.11524822695035461,0.07158734692429555,14.0,0.18683557387465016,5.0,7.0,0.1383399209486166,0.036599211551152,12.0,0.1749391324997686,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.13185403400001
Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,49,32,True,False,True,6,13.0,19.0,24.0,18.0,21.0,31.0,35.0,36.0,32.0,25.5,26.5,1.0,12,False,14,0.3076923076923077,0.0,31.00374301,37.61536322,23.29076528,16.70415767,14.91490194,13.45989626,12.56170115,12.20735781,11.26605079,8.790885003,8.418949368,11.0,6.0,0.05627705627705628,0.055546154703012524,17.0,0.11182321098006881,6.0,5.0,0.07983193277310924,0.09067724223248701,11.0,0.17050917500559626,8.5,6.0,0.07430340557275542,0.07346729627803013,14.5,0.14777070185078556,10.5,6.0,0.075,0.06982637978047254,16.5,0.14482637978047253,9.0,6.0,0.0875,0.07862704224329843,15.0,0.16612704224329844,8.0,6.0,0.09627329192546584,0.0961805733914024,14.0,0.19245386531686826,6.0,6.0,0.12411347517730496,0.11207052926930999,12.0,0.23618400444661497,4.0,5.0,0.1422924901185771,0.13451567353370805,9.0,0.2768081636522851,5.0,4.0,0.14479638009049775,0.15450242395711972,9.0,0.29929880404761744,5.0,4.0,0.17894736842105263,0.1513226566983383,9.0,0.33027002511939096,5.0,5.0,0.18213058419243985,0.15259291719475385,10.0,0.3347235013871937,190.233771501
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,17,32,True,True,True,0,18.0,24.0,32.0,27.0,28.0,42.0,37.0,40.0,41.0,30.0,30.0,1.0,19,False,14,0.0,0.0,99.219369,98.21593577,66.43653185,60.02821504,45.28142254,35.00669307,28.68484991,21.37687142,18.58629829,17.66045897,16.33467213,5.5,2.0,0.07792207792207792,0.17776093738848486,7.5,0.2556830153105628,1.5,1.0,0.10084033613445378,0.23676363689003016,2.5,0.33760397302448397,3.5,1.0,0.09907120743034056,0.20956427624557364,4.5,0.3086354836759142,1.0,1.0,0.1125,0.250928722281805,2.0,0.363428722281805,1.5,1.0,0.11666666666666667,0.23871054179315818,2.5,0.35537720845982484,1.0,1.0,0.13043478260869565,0.25014782781167083,2.0,0.38058261042036645,1.5,1.0,0.13120567375886524,0.25591488549498087,2.5,0.38712055925384614,2.0,1.0,0.15810276679841898,0.2355566455788826,3.0,0.39365941237730157,2.0,1.0,0.18552036199095023,0.254892170443967,3.0,0.44041253243491724,1.0,1.0,0.21052631578947367,0.3039998326608072,2.0,0.5145261484502809,1.5,1.0,0.20618556701030927,0.2960648844392175,2.5,0.5022504514495267,506.83131799
Adrian Peterson,Britt Stewart,Athlete,Texas,38,32,True,False,False,1,18.0,15.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,6,False,14,0.7692307692307693,1.0,29.28809663,15.42546653,11.12767128,3.145287086,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,7.0,0.07792207792207792,0.05247241101959965,12.5,0.13039448894167757,11.0,8.0,0.06302521008403361,0.0371853052942534,19.0,0.10021051537828701,11.0,10.0,0.06811145510835913,0.03510060373646455,21.0,0.10321205884482368,7.0,11.0,0.0875,0.013147865036025597,18.0,0.10064786503602559,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.986521526
Matt Walsh,Koko Iwasaki,Comedian,Illinois,58,32,True,False,False,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,2,False,14,1.0,1.0,5.434937664,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.0,14.0,0.05194805194805195,0.009737207800632376,27.0,0.06168525974868433,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.434937664
Tyson Beckford,Jenna Johnson,Model,New York,52,32,True,False,False,1,12.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,9,False,14,0.8461538461538461,1.0,9.629567962,9.251872237,3.692514534,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.0,13.0,0.05194805194805195,0.017252286976056474,26.0,0.06920033892410843,7.5,12.0,0.07563025210084033,0.022302968471467826,19.5,0.09793322057230816,12.0,12.0,0.06191950464396285,0.011647494447649613,24.0,0.07356699909161246,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.573954733
Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,46,32,True,True,True,1,21.0,24.0,34.0,24.0,27.0,39.0,36.0,33.0,43.0,28.5,30.0,1.0,5,False,14,0.07692307692307693,1.0,64.44915095,55.08676354,42.29883028,25.90595812,21.43640692,17.00159455,13.39062092,10.73102088,12.96797921,8.634986995,10.1089854,2.5,4.0,0.09090909090909091,0.11546678438122258,6.5,0.20637587529031348,1.5,3.0,0.10084033613445378,0.13279456513833215,4.5,0.23363490127278594,1.5,4.0,0.10526315789473684,0.13342544390601802,5.5,0.23868860180075485,3.5,4.0,0.1,0.10829155866463612,7.5,0.2082915586646361,3.0,3.0,0.1125,0.11300652724528572,6.0,0.22550652724528572,3.0,4.0,0.12111801242236025,0.12148853756374657,7.0,0.2426065499861068,4.5,4.0,0.1276595744680851,0.11946582360376364,8.5,0.24712539807184875,6.0,6.0,0.13043478260869565,0.11824757853783961,12.0,0.24868236114653525,1.0,3.0,0.19457013574660634,0.17784264061271238,4.0,0.3724127763593187,4.0,5.0,0.2,0.14863909290055366,9.0,0.34863909290055367,1.5,3.0,0.20618556701030927,0.18322471185399528,4.5,0.38941027886430457,282.012297765
Lele Pons,Brandon Armstrong,Social Media Personality,N,27,32,False,False,False,0,19.0,21.0,27.0,22.0,24.0,37.0,36.5,0.0,0.0,0.0,0.0,0.6363636363636364,8,False,14,0.5384615384615384,0.0,28.11633292,23.8941187,15.39814919,12.40843897,11.09235457,8.666861945,2.130816204,-1.0,-1.0,-1.0,-1.0,4.0,8.0,0.08225108225108226,0.05037308487404224,12.0,0.13262416712512448,3.5,7.0,0.08823529411764706,0.057600209165059806,10.5,0.14583550328270686,5.0,7.0,0.08359133126934984,0.04857119871653439,12.0,0.13216252998588424,5.0,7.0,0.09166666666666666,0.051869503935425644,12.0,0.1435361706020923,5.5,9.0,0.1,0.05847567988455943,14.5,0.15847567988455943,5.0,8.0,0.11490683229813664,0.06193091947160558,13.0,0.17683775176974223,3.0,8.0,0.12943262411347517,0.019010299393876443,11.0,0.1484429235073516,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,101.70707249899999
Harry Jowsey,Rylee Arnold,TV Personality,N,26,32,False,False,False,5,12.0,15.0,24.0,21.0,18.0,29.0,32.0,28.0,30.0,0.0,0.0,0.8181818181818182,3,False,14,0.38461538461538464,1.0,31.62215147,28.67789932,25.73441515,24.22408962,15.70751328,14.58123238,12.97774175,12.32766913,5.656334041,-1.0,-1.0,13.0,5.0,0.05194805194805195,0.056654092282605165,18.0,0.10860214423065712,11.0,6.0,0.06302521008403361,0.06913220027012448,17.0,0.1321574103541581,8.5,5.0,0.07430340557275542,0.08117543067553842,13.5,0.15547883624829384,7.0,5.0,0.0875,0.1012610462052902,12.0,0.1887610462052902,10.0,5.0,0.075,0.0828054596116058,15.0,0.1578054596116058,9.0,5.0,0.09006211180124224,0.10419332095667155,14.0,0.1942554327579138,8.0,5.0,0.11347517730496454,0.11578227895056406,13.0,0.2292574562555286,7.0,4.0,0.11067193675889328,0.13584141154314627,11.0,0.24651334830203955,6.0,6.0,0.13574660633484162,0.07757086634310036,12.0,0.213317472677942,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,171.50904614100003
Mauricio Umansky,Emma Slater,TV Personality,N,53,32,False,False,False,3,15.0,12.0,23.0,19.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,16,False,14,0.6153846153846154,1.0,19.91659927,13.28467177,11.10733695,10.35022875,11.89400904,2.980490041,-1.0,-1.0,-1.0,-1.0,-1.0,9.5,11.0,0.06493506493506493,0.03568248207490629,20.5,0.10061754700997122,13.0,11.0,0.05042016806722689,0.03202461167321334,24.0,0.08244477974044023,10.0,11.0,0.07120743034055728,0.035036462080801224,21.0,0.10624389242135851,9.0,10.0,0.07916666666666666,0.04326581548079134,19.0,0.122432482147458,5.5,8.0,0.1,0.06270177001447007,13.5,0.16270177001447006,6.0,9.0,0.10248447204968944,0.021297730353439175,15.0,0.12378220240312862,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.533335821
Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,27,32,True,False,True,0,22.0,21.0,32.0,24.0,28.0,38.0,36.0,39.0,38.0,29.5,29.5,1.0,12,False,14,0.23076923076923078,0.0,104.5053699,59.76278247,46.35389675,34.29464665,33.60893492,19.66173595,16.30755722,14.97842169,13.49849284,13.00932647,10.68032001,1.0,1.0,0.09523809523809523,0.18723131080942826,2.0,0.28246940604752346,3.5,2.0,0.08823529411764706,0.14406678119323016,5.5,0.2323020753108772,3.5,2.0,0.09907120743034056,0.1462165551553516,5.5,0.24528776258569215,3.5,2.0,0.1,0.1433577836565051,5.5,0.2433577836565051,1.5,2.0,0.11666666666666667,0.17717656853110414,3.5,0.2938432351977708,4.0,3.0,0.11801242236024845,0.1404971480472131,7.0,0.2585095704074616,4.5,3.0,0.1276595744680851,0.1454895755687483,7.5,0.2731491500368334,3.0,3.0,0.1541501976284585,0.16505066153232154,6.0,0.31920085916078,3.0,2.0,0.17194570135746606,0.18511809527780632,5.0,0.3570637966352724,2.0,2.0,0.20701754385964913,0.22393716248416443,4.0,0.43095470634381355,3.5,2.0,0.2027491408934708,0.19358011500745761,5.5,0.3963292559009284,366.66148487
